scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,0007,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1068.png,348.9316902609585,89.88376257888456,399.80764357593625,228.4768767817549,,,373.2714379816987,96.40541586252266,390.7140458364176,95.69460438636213,364.351846219382,147.66114079360506,385.00738916256154,148.50134348410208,365.7919536308939,169.4996891250045,353.31754830535317,226.72253356399702,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1074.png,349.80886186983753,90.7609341877635,415.5967325357568,231.98556321727057,,,381.38703978947876,93.39244901440026,391.035927487147,103.04133671206847,362.9664360030214,158.30314807144077,384.8957262249945,164.44334933359326,371.73815209181055,181.10960990229287,362.9664360030214,229.3540483906338,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_134.png,163.84848078750508,181.10960990229287,319.107855559075,314.4396944518896,,,,,241.03958236885057,210.93344460417634,181.39191296508363,244.26596574157554,224.37332180015102,257.4235398747594,197.18100192490425,259.1778830925173,295.424222119344,311.8081796252528,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_195.png,347.1773470432007,100.40982188543165,424.3684486245462,229.3540483906338,,,381.38703978947876,105.67285153870523,394.5446139226626,112.69022440973663,358.5805779586267,179.35526668453502,375.2468385273263,184.61829633780857,371.73815209181066,196.89869886211352,400.6848151848152,224.09101873736026,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_225.png,180.5147413562047,196.0215272532346,400.6848151848152,274.96697205233795,195.42665870714643,220.58233230184453,234.89938110669806,201.2845569065082,,,304.19593820813327,229.3540483906338,,,317.3535123413171,229.3540483906338,380.5098681805998,230.23121999951272,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_269.png,302.4415949903754,46.90235374381717,539.2779293876855,346.0178723715309,391.035927487147,41.639324090543596,,,,,,,440.1575375843669,246.8974805682123,431.3858214955776,267.94959918130655,307.704624643649,291.63323262103756,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_277.png,239.28523915109275,193.39001242659782,494.5421773348603,322.3342389318,447.1749104553983,274.089800443459,478.7530883750396,228.47687678175487,,,375.2468385273263,279.3528300967326,,,356.8262347408688,260.93222631027515,245.4254404132452,281.1071733144904,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_337.png,144.5507053921687,186.37263955556642,335.7741161277746,342.5091859360153,,,,,257.70584293755013,215.31930264857098,192.7951438805096,239.88010769718093,234.89938110669812,252.16051022148588,212.97009088472498,258.30071148363834,294.54705051046506,336.36898467386277,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_372.png,273.49493189737086,195.14435564435567,473.490058721766,341.63201432713635,,,,,,,403.3163300114519,238.12576447942305,433.1401647133355,248.65182378597018,406.82501644696754,260.05505470139616,291.91553568382835,337.2461562827417,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_787.png,290.1611924660705,103.04133671206847,448.92925367315615,239.8801076971809,416.47390414463587,100.40982188543165,402.43915840257296,116.19891084525233,,,387.5272410516312,205.67041495090277,368.2294656562949,206.54758655978173,307.704624643649,226.72253356399702,,,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_861.png,134.9018176945005,205.6704149509028,362.9664360030213,333.73746984722595,,,175.25171170293112,222.33667551960238,,,240.1624107599717,290.7560610121586,,,290.1611924660705,270.5811140079433,339.2828025632904,293.3875758387954,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1011.png,103.3236397748592,173.21506542238254,319.107855559075,281.98434492336935,,,139.28767573889513,185.49546794668748,157.70827952535262,174.9694086401404,170.86585365853648,249.5289953948491,,,202.44403157817783,259.1778830925173,289.28402085719154,273.2126288345801,101.56929655710132,174.9694086401404,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_126.png,188.40928583611503,195.14435564435567,522.6116688189859,317.94838088740534,219.98746375575638,267.0724275724276,239.28523915109275,236.3714212616652,,,338.40563095441144,269.70394239906443,,,372.6153237006895,263.563741136912,491.03349089934454,237.24859287054414,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_402.png,56.83354450427606,183.74112472892963,211.2157476669671,306.5451499719793,112.09535586364842,224.96819034623917,139.28767573889513,212.6877878219342,92.79758046831205,208.30192977753958,155.95393630759474,248.65182378597018,,,163.84848078750508,256.54636826588046,199.81251675154107,260.0550547013962,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_405.png,73.49980507297568,207.42475816866065,226.12766501790884,342.5091859360153,176.12888331181006,332.86029823834707,181.39191296508363,260.93222631027515,134.9018176945005,260.0550547013962,,,109.46384103701166,248.65182378597018,,,,,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_480.png,52.44768645988148,151.28577520040938,204.1983747959357,305.66797836310036,,,,,,,74.37697668185461,210.05627299529743,112.09535586364842,223.21384712848132,89.28889403279635,235.4942496527863,178.76039813844682,288.12454618552187,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_631.png,6.834762798177309,17.078519041933703,134.0246460856216,197.77587047099246,21.746680149119044,48.65669696157505,,,,,70.86829024633892,95.14679223215813,,,91.04323725055423,111.81305280085769,85.78020759728065,189.88132599108212,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_637.png,7.711934407056219,12.692660997539065,111.21818425476954,243.38879413269663,12.974964060329768,34.6219512195122,40.167283935576506,13.569832606418004,,,70.86829024633892,98.65547866767383,,,84.90303598840171,106.55002314758417,89.28889403279635,231.98556321727057,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_656.png,17.360822104724406,5.675288126507667,102.44646816598026,266.1952559635487,34.02708267342399,35.49912282839114,62.97374576642858,10.061146170902305,,,67.35960381082322,113.56739601861557,,,73.49980507297568,130.23365658731512,73.49980507297568,260.0550547013962,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_808.png,362.9664360030214,224.09101873736026,606.8201432713629,328.47444019395243,583.1365098316318,317.0712092785264,590.1538827026632,267.0724275724276,556.821361565264,272.3354572257012,,,512.0856095124387,268.8267707901855,496.29652055261806,262.68656952803303,368.2294656562949,279.3528300967326,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_963.png,191.91797227163073,193.39001242659782,450.6835968909139,288.12454618552187,210.33857605808817,253.91485343924373,217.35594892911956,229.3540483906338,,,293.6698789015861,247.77465217709124,,,316.4763407324382,237.24859287054414,432.26299310445654,225.84536195511808,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_108.png,350.68603347871635,142.5140591116201,555.9441899563851,289.00171779440075,515.5942959479545,274.96697205233795,539.2779293876855,249.5289953948491,514.7171243390756,252.16051022148588,512.0856095124387,173.21506542238254,484.01611802831314,192.5128408177189,476.99874515728175,158.30314807144077,375.2468385273263,167.952035769109,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_203.png,86.65737920615959,53.04255500596963,272.6177602884919,183.74112472892963,115.60404229916412,68.8316439657903,141.042018956653,86.37507614336886,153.32242148095798,60.93709948587997,198.93534514266213,142.5140591116201,198.93534514266213,123.21628371628373,212.09291927584604,135.4966862405887,243.6710971954874,114.44456762749451,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_233.png,242.79392558660845,139.0053726761044,448.0520820642772,322.3342389317999,396.2989571404206,311.8081796252529,410.3337028824833,280.2300017056115,382.2642113983577,286.370202967764,376.12401013620524,221.45950391072347,353.31754830535317,233.73990643502844,345.42300382544283,217.95081747520777,288.4068492483126,153.91729002704614,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_267.png,481.3846032016763,25.850235130722922,606.8201432713628,274.96697205233795,561.2072196096586,39.007809263906836,532.2605565166541,62.69144270363785,560.3300480007797,78.48053166345852,508.5769230769231,124.9706269340416,529.6290416900173,137.25102945834658,512.9627811213177,150.40860359153044,474.36723033064493,256.5463682658805,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_288.png,425.24562023342514,96.90113544991596,547.1724738675958,253.91485343924373,,,506.8225798591652,115.32173923637339,530.5062132988962,130.23365658731512,473.490058721766,155.671633244804,501.5595502058917,170.58355059574575,469.1042006773714,174.09223703126145,497.173692161497,242.5116225238177,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_731.png,233.14503788894024,150.40860359153044,382.2642113983577,332.86029823834707,,,262.0917009819448,187.24981116444536,278.75796155064444,163.56617772471435,314.7219975146804,224.09101873736026,332.26542969225886,205.6704149509028,336.65128773665356,243.38879413269663,271.740588679613,316.1940376696475,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_803.png,184.0234277917204,33.74477961063326,321.7393703857118,244.26596574157554,232.26786628006136,40.762152481664714,228.7591798445456,77.60336005457958,269.98624546185516,60.05992787700109,254.1971565020345,135.4966862405887,277.8807899417655,146.0227455471358,259.46018615530807,167.952035769109,255.9514997197923,234.61707804390736,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_853.png,439.28036597548794,196.0215272532346,635.7668063643674,337.2461562827417,626.9950902755781,303.0364635364636,597.1712555736947,271.45828561682225,579.6278233961161,298.65060549206896,,,513.8399527301966,314.43969445188964,519.1029823834702,290.7560610121586,484.01611802831326,204.79324334202386,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_876.png,371.73815209181055,211.81061621305528,556.821361565264,337.2461562827417,404.19350162033084,302.15929192758466,427.87713506006185,316.1940376696475,435.7716795399722,287.2473745766429,,,486.64763285494996,286.370202967764,524.3660120367438,281.98434492336935,484.01611802831314,203.038900124266,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_983.png,332.26542969225886,161.8118345069565,519.9801539923491,331.10595502058925,351.5632050875953,196.0215272532346,373.4924953095684,175.8465802490193,362.08926439414245,198.6530420798714,412.9652177091201,231.98556321727057,,,448.92925367315615,238.12576447942305,491.03349089934454,323.2114105406789,,,,,,,,,,,,,,,,,,
labeled-data,0007,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1066.png,253.31998489315555,212.6877878219342,505.9454082502863,331.9831266294682,384.0185546161156,239.002936088302,405.07067322920966,217.95081747520777,,,409.45653127360447,265.31808435466974,,,423.49127701566727,292.5104042299165,265.6003874174605,298.65060549206896,,,,,,,,,,,,,,,,,,
