scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,0062,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_101.png,153.79377519032687,210.30161218092252,448.46462158531125,329.42386923421407,197.1810019249043,253.03768183036482,181.55911330049258,230.00604567845946,229.92454097626506,234.48432601880876,215.59404388714728,285.53672189879086,248.73331840573218,272.10188087774293,257.6898790864308,288.2236901030004,418.9079713390058,249.7104791759964,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_149.png,237.06437172033088,177.57763776309602,407.1056545850506,232.7615811676425,396.40882172032855,214.87538441867858,380.02408585862884,186.23243230539595,395.0279714713821,196.23502271389813,336.26777646381265,192.61846215839319,353.78918334956927,206.35145674452673,326.5599699460286,212.98117826886704,252.07730143805867,223.12161779319786,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_494.png,245.6058116730436,137.96704155669403,362.40885690766027,225.46009747241226,345.77924644525433,186.40210974795954,345.77924644525433,158.68279349109386,336.53947435963244,164.22665674246701,286.15888781177046,178.26470648027473,281.1008418459011,184.55415533083516,275.556978594528,188.25006416508393,263.5452748832196,219.66528925619835,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_784.png,288.00262773391444,83.19238835176594,449.7734381937951,241.90327592438678,424.31730917304037,92.15643447461628,412.77272727272725,112.67510076130765,407.68571941892094,122.64768235716849,401.1291983878191,198.65808329601433,390.13015245623944,203.95767671064112,378.14676988542334,202.92041494010962,313.44004414557776,224.2851752990093,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_920.png,124.15924180766757,151.8113767791429,262.2991447015571,347.64144285590385,210.33857605808817,202.1617285153871,202.56277911811506,180.85824649658642,229.3581181664185,191.94597299933267,175.76744006981156,260.32028643293467,221.04232328935885,265.8641496843078,193.32300703249317,288.9635798983625,194.24698424105534,333.3144859093476,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_945.png,135.78580723272182,218.3389246990323,271.3540655533511,332.64972285416115,169.12451199624624,326.7530342500458,197.01891586674193,265.8641496843078,162.8317591499409,265.8641496843078,231.20607258354292,247.38460551306403,175.76744006981156,239.99278784456652,220.20667263770713,258.66703985669506,156.615091804747,284.641065830721,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_313.png,440.1019480474647,224.98533977981114,574.7789007566431,325.8231390920983,483.45185052102045,310.2150556952929,516.7150300292593,257.2207156094653,467.7442379754633,257.5483548072481,561.9899132488066,260.32028643293467,528.3123600537394,252.397447380206,544.4341692789969,290.91065830721004,508.6079265562024,321.3629646215853,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_466.png,48.439132558868096,45.157501827598594,196.1197196561105,284.38617556629004,109.46384103701166,64.44578592139567,98.1533545505877,55.1973461321287,124.02471639032899,69.98098146912372,75.05392433653296,160.53074790821825,102.91484629586026,168.8854843534549,102.2670002070983,196.11626093682793,171.84124496193465,279.2671294223018,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_654.png,18.53200819897009,-0.25898709441037226,112.89804831940577,267.95991408074,57.710716113155,14.447004215296886,40.866767619731974,11.770417329705822,77.82585596221952,15.466326163954534,57.49835737385138,103.24416097736253,78.66486974930476,100.56781320083752,75.94958040460284,130.25190857935846,75.11038961038963,259.56269592476485,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_908.png,388.23659462668047,213.08065065940625,607.0611974232664,329.57174490774156,407.68571941892094,288.9635798983625,448.34071659565734,232.60097017606898,419.6974231302295,227.05710692469586,514.6688276286886,300.2778755250474,498.75570980743396,298.9715629198388,526.8787793234434,314.8349417381038,597.1010471741697,302.82323802679537,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1059.png,58.63202659143866,21.45038256404456,279.4309904734065,178.42033031044454,110.3410126458906,46.025182134938234,98.1533545505877,54.27336892356652,117.55687593039366,27.47802987526302,149.8960782300703,118.02779631435754,176.69141727837373,91.23245726605404,179.46334890406033,119.8757507314819,238.5978902520404,158.68279349109386,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1060.png,59.53751934080998,18.088382898644568,286.5124644999004,177.80313003365055,113.8496990814063,45.148010526059295,98.1533545505877,51.50143729787993,121.25278476464243,27.47802987526302,149.8960782300703,120.79972794004414,173.9194856526872,94.92836610030281,178.53937169549815,121.72370514860631,259.6500088651346,172.8111504325232,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_112.png,463.6290580357788,124.7146938884058,563.2627904362763,331.7536616290627,480.6799188953339,325.9226682408501,513.0191211950105,311.1390329038551,489.9196909809558,299.1273291925466,548.1302551203737,249.2325599301884,508.3992351521996,234.44892459319337,537.9665058261896,221.51324367332273,512.0951439864483,143.8991581540988,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_272.png,469.26169716984896,22.099716442551085,619.2275492403029,251.48530607041425,584.1653662542991,44.109619629382394,552.7501411631847,57.04530054925306,571.2296853344284,81.06870797186997,509.3232123607618,117.10381910579537,530.5746881576921,132.81143165135256,515.7910528206971,133.73540885991474,485.58063853624446,236.7874710366275,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_351.png,341.13978002669955,216.38592834079955,547.2903646000464,327.9834098010214,367.03072224218465,259.3963092243725,391.9781068733638,281.57176222986504,400.2939017504235,252.92846876443716,454.8085570555926,306.51914686104413,464.0483291412145,280.64778502130287,479.75594168677173,298.2033519839844,535.0541574014533,231.04598414214723,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_492.png,50.6612461709629,138.49219812688804,252.06017568033843,268.5015558926558,79.64000633512819,164.44334933359326,79.6738103793439,180.85824649658642,105.5451722190852,151.29097582259635,139.73232893588622,239.06881063600432,156.3639186900056,217.81733483907396,167.45164519275184,238.14483342744214,238.5978902520404,242.76471947025308,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_566.png,175.2846124462306,98.04252921872109,351.11755560282904,177.4266063156933,338.40563095441144,130.23365658731512,318.05993018838865,106.01609260304906,330.99561110825937,124.49563677429285,262.6212976746573,126.34359119141726,273.70902417740365,154.98688465684512,248.76163954622447,151.29097582259635,197.01891586674193,178.08631487089983,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_598.png,206.59896007913733,218.45180410397307,441.93777432140473,333.92028201207376,228.43414095785633,265.8641496843078,256.15345721472204,288.03960268980035,257.0774344232842,254.77642318156154,318.05993018838865,312.06301011241726,323.60379343976183,275.1039217699297,343.93129202813,299.1273291925466,420.29376114100876,233.12796655768793,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_647.png,10.160148887835334,211.88170466678164,195.27775021529197,326.5044405243546,74.21473354231975,301.65853112404835,45.48665366254292,304.6711924439197,34.80586654724587,284.641065830721,112.93698988758271,272.33199014424315,104.62119501052302,232.60097017606898,129.56857964170214,249.2325599301884,175.76744006981156,252.92846876443716,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_871.png,421.73449953477837,191.15808870087554,550.9592275421552,337.61024632926325,456.65651147271694,324.9986910322879,491.76764539808016,321.30278219803915,475.13605564396073,301.8992608182332,524.1068476977568,276.02789897849186,493.6155998152045,258.47233201581025,501.00741748370206,238.14483342744214,466.82026076690113,203.95767671064112,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1068.png,343.02461701726537,192.8447906206095,485.5276360265989,294.1156496611424,357.79095015656276,231.6769929675068,374.4225399106822,206.72960833632771,394.5446139226626,211.81061621305528,404.9137877932344,252.00449155587498,449.2646938042195,233.5249473846312,440.0249217185976,256.6243775986859,371.65060828499566,283.4197166469894,230.43973466870602,155.44826552558328,377.49765751489895,230.00604567845946,245.06573071197576,213.19744879626302,269.08913813459264,192.86995020789487,258.0014116318464,190.09801858220828,322.67981623119965,196.56585904214361,315.14621585311244,191.49283475145543,332.8435655253837,195.64188183358144,364.2587906164981,195.64188183358144
labeled-data,0062,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1141.png,286.97087162012645,173.31628587170272,387.2120810224259,239.87674688641886,279.79811627228867,212.69848877192783,308.7112370740704,204.56667354642667,303.8923836071068,192.21836153733238,362.9233385774112,210.5902403801312,356.346394984326,198.65808329601433,370.6768920734438,217.4668607254814,347.3898343036274,227.31907747424987,224.93168352678038,172.2418396595063,352.30055325378993,240.93709302979946,273.774549438584,200.952533446204,250.2826387871364,186.19479470362788,267.1486259215091,189.20657812048012,244.86142863680234,212.69848877192783,265.34155587139776,207.87963530496418,256.30620562084096,220.83030399742893,337.4568704914039,224.57499470915977
labeled-data,0062,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1156.png,224.17055647988084,178.72607526858965,388.6747597258427,244.39247920364036,232.82572602887882,210.3124931957614,243.21777629485135,217.81733483907396,242.29379908628917,199.33779066783018,314.36402135413994,217.81733483907396,319.907884605513,207.6535855448899,332.8435655253837,221.51324367332273,372.57458549355783,227.05710692469586,185.02581032298747,171.58448467519213,282.9289574078819,251.2859602567024,270.3634124496194,198.65808329601433,258.71988356471115,187.0145544111061,271.25906851768923,187.0145544111061,241.369821877727,189.1740413736461,249.6856167547867,197.48983625070582,233.05402700066728,203.03369950207895,201.63880190955288,248.3085827216262
labeled-data,0062,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_136.png,303.8847757611494,142.24944353096006,448.7925481251852,254.6877379795822,320.75503050766633,170.4995612993588,337.4028412055427,168.34151176444888,342.3355258567653,158.47614246200368,378.0974895781292,209.03616013703544,397.8282281830197,202.56201153230575,400.29457050863095,216.12689432316793,418.79213795071576,245.4147094398022,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_219.png,179.5699981894462,13.926769306712856,364.1925441213596,348.65435535320717,328.2236794825727,15.466326163954534,318.72884012539186,51.770488132557034,275.556978594528,47.80552846363116,227.51016374929415,236.29687901031775,288.4926595143986,249.2325599301884,260.51119570085086,285.53672189879086,314.36402135413994,278.79983060417845,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_38.png,204.5871827421622,184.1604157601209,367.3866583374574,266.83885122446935,226.12766501790884,260.0550547013962,223.81425491504538,228.90506134182024,230.28209537498074,216.8933576305118,304.1153086384788,242.48150806532982,292.7548141513659,233.5886699507389,318.05993018838865,238.14483342744214,351.3231096966275,235.37290180175557,,,,,,,,,,,,,,,,,,
labeled-data,0062,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_501.png,177.68601800636708,186.1401391984055,361.4638513851209,290.94054694046883,240.1624107599717,217.95081747520777,214.5744828294235,205.8056311277655,255.22948000615983,203.03369950207895,246.91368512910012,253.85244597299933,279.2528874287767,242.76471947025308,290.34061393152297,256.6243775986859,338.3874287767568,243.68869667881526,,,,,,,,,,,,,,,,,,
