scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,0108,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1011.png,357.70340634974764,130.23365658731518,397.17612874929944,200.40738529762925,372.6153237006895,130.23365658731518,366.475122438537,147.77708876489368,,,359.45774956750563,187.24981116444536,,,362.08926439414245,214.44213103969207,346.3001754343218,239.002936088302,346.3001754343218,239.002936088302,,,,,,,384.0185546161156,146.89991715601474,,,380.5098681805998,189.88132599108212,,,,
labeled-data,0108,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1053.png,347.1773470432007,78.48053166345852,406.82501644696765,220.58233230184453,,,373.4924953095684,93.39244901440026,396.2989571404205,101.2869934943106,352.44037669647423,139.88254428498334,352.44037669647423,139.88254428498334,365.5979508296581,167.07486416023005,360.3349211763847,234.61707804390733,,,,,,,,,,,,,379.6326965717209,149.53143198265155,,,,
labeled-data,0108,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_355.png,348.05451865207954,199.5302136887503,472.61288711288705,317.9483808874053,419.10541897127257,311.8081796252528,434.0173363222143,244.26596574157554,387.5272410516312,243.38879413269663,416.47390414463587,224.09101873736026,356.8262347408688,244.26596574157554,345.42300382544283,253.91485343924373,235.776552715577,263.5637411369119,139.28767573889525,317.0712092785264,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_452.png,237.53089593333488,74.97184522794282,348.05451865207954,210.93344460417634,,,276.1264467240076,110.93588119197875,300.6872517726176,108.30436636534199,277.8807899417655,177.60092346677715,303.31876659925433,178.47809507565609,283.1438195950391,190.75849759996106,247.1797836310031,232.8627348261495,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_562.png,334.01977291001674,160.05749128919865,433.1401647133355,261.8093979191541,345.42300382544283,218.82798908408668,377.878353353963,196.0215272532346,352.44037669647423,193.39001242659782,412.0880461002412,199.5302136887503,384.0185546161156,184.61829633780857,,,,,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_563.png,319.107855559075,160.05749128919865,426.9999634511829,278.47565848785365,334.8969445188957,215.31930264857098,369.9838088740528,192.5128408177189,339.2828025632904,189.0041543822032,411.21087449136223,205.6704149509028,382.2642113983577,184.61829633780857,,,,,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_645.png,189.28645744499397,48.65669696157505,340.1599741721692,155.671633244804,,,225.2504934090299,89.88376257888456,,,254.1971565020345,117.9532540630102,282.26664798616014,110.05870958309987,281.3894763772812,123.21628371628373,301.56442338149645,177.60092346677718,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_670.png,221.7418069735142,39.884980872785775,327.00240003898534,161.8118345069565,289.28402085719154,73.21750201018494,262.0917009819448,68.8316439657903,283.1438195950391,79.35770327233746,244.54826880436627,122.33911210740484,278.75796155064444,122.33911210740484,264.7232158085816,131.11082819619406,281.3894763772812,189.88132599108212,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_675.png,201.5668599692989,61.814271094758965,316.4763407324382,165.32052094247217,239.28523915109275,103.04133671206847,248.9341268487609,81.11204649009528,256.82867132867125,77.60336005457958,252.4428132842766,119.70759728076803,285.7753344216758,118.83042567188909,271.740588679613,131.11082819619406,287.52967763943366,199.5302136887503,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_806.png,234.89938110669812,167.07486416023005,392.79027070490486,288.12454618552187,264.7232158085816,279.3528300967326,301.56442338149645,234.61707804390736,265.6003874174605,230.23121999951272,351.5632050875953,220.58233230184453,315.59916912355936,206.54758655978173,,,,,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_860.png,148.0593918276844,185.49546794668748,368.2294656562949,293.3875758387954,,,171.74302526741542,231.10839160839166,,,,,,,294.54705051046506,274.089800443459,341.03714578104814,290.7560610121586,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_941.png,166.47999561414184,174.09223703126145,305.95028142589115,299.5277771009479,164.72565239638402,310.053836407495,213.84726249360386,253.03768183036482,170.86585365853648,247.77465217709124,255.9514997197923,246.0203089593334,208.58423284033034,217.07364586632883,,,,,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_274.png,369.9838088740528,187.24981116444536,551.5583319119904,316.1940376696475,414.719560926878,253.03768183036482,439.28036597548794,217.95081747520777,405.0706732292098,213.56495943081313,469.1042006773714,234.61707804390736,,,478.7530883750396,250.40616700372803,541.9094442143223,278.47565848785365,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_289.png,465.59551424185565,96.90113544991596,619.9777174045468,303.0364635364636,592.7853975293,136.37385784946764,,,541.9094442143223,144.26840232937798,567.3474208718111,264.44091274579085,527.8746984722594,267.0724275724276,519.9801539923491,261.8093979191541,443.6662240198825,262.68656952803303,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_452.png,11.220620842571918,40.762152481664714,208.58423284033034,224.09101873736026,66.48243220194428,47.77952535269611,,,,,77.00849150849137,146.0227455471358,105.95515460149596,144.26840232937798,99.81495333934345,173.21506542238254,148.93656343656335,278.47565848785365,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_595.png,22.623851757997954,28.48174995735974,287.52967763943366,310.93100801637394,38.412940717818685,53.91972661484863,90.16606564167529,64.44578592139572,68.23677541970216,49.53386857045393,73.49980507297568,239.002936088302,,,181.39191296508358,285.4930313588851,99.81495333934345,247.77465217709124,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_621.png,,,,,,,,,,,57.710716113155,97.7783070587949,90.16606564167529,92.51527740552132,85.78020759728065,123.21628371628373,97.18343851270663,266.1952559635487,,,,,,,,,,,62.97374576642858,88.12941936112668,,,,,,
labeled-data,0108,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_622.png,,,,,,,,,,,64.7280889841864,87.2522477522478,91.04323725055423,81.98921809897422,84.90303598840171,107.42719475646305,89.28889403279635,239.002936088302,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_701.png,,,,,,,,,,,256.82867132867125,246.89748056821233,323.4937136034697,250.40616700372803,267.35473063521835,280.23000170561147,147.18222021880547,229.3540483906338,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_84.png,398.9304719670572,178.47809507565609,608.5744864891207,318.8255524962842,567.3474208718111,298.65060549206896,580.5049950049951,253.91485343924376,548.9268170853537,260.0550547013962,543.6637874320801,231.10839160839166,512.9627811213177,239.002936088302,503.3138934236496,242.5116225238177,417.3510757535148,216.19647425744992,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_850.png,366.475122438537,176.72375185789824,616.469030969031,336.36898467386277,413.84238931799916,315.3168660607686,457.7009697619453,264.44091274579085,443.6662240198825,253.91485343924373,542.7866158232013,260.93222631027515,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_904.png,373.4924953095684,167.07486416023005,604.1886284447261,333.737469847226,422.6141054067883,282.8615165322483,462.08682780634,227.59970517287596,434.89450793109324,227.59970517287596,519.9801539923491,304.7908067542214,,,522.6116688189859,317.94838088740534,599.8027704003314,293.3875758387954,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_943.png,391.035927487147,194.26718403547676,591.0310543115421,325.8429253673157,,,,,,,475.24440193952375,264.4409127457908,532.2605565166541,265.31808435466974,519.9801539923491,291.63323262103756,504.1910650325284,340.7548427182574,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_962.png,204.1983747959357,186.37263955556642,400.6848151848152,297.77343388319,229.63635145342454,259.1778830925173,239.28523915109275,237.24859287054414,,,307.704624643649,243.3887941326966,319.1078555590751,217.07364586632883,337.5284593455325,234.61707804390736,429.6314782778197,209.1791013864185,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1049.png,32.27273945566617,24.0958919129651,350.68603347871635,191.63566920883997,134.02464608562167,44.270838917180356,137.5333325211373,73.21750201018494,164.72565239638402,53.04255500596963,174.37454009405218,133.74234302283088,194.5494870982675,116.19891084525233,198.93534514266213,137.25102945834658,277.88078994176544,183.74112472892963,567.3474208718112,295.14191905655326,574.3647937428425,295.14191905655326,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_392.png,119.98990034355876,22.341548695207223,408.57935966472553,224.09101873736026,211.2157476669671,147.77708876489368,228.7591798445456,139.88254428498334,234.02220949781918,117.9532540630102,302.4415949903754,143.39123072049904,303.31876659925433,117.07608245413127,323.4937136034697,130.23365658731512,426.12279184230397,130.23365658731512,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_455.png,26.132538193513682,103.04133671206847,377.0011817450842,321.45706732292103,122.62141517019558,193.39001242659782,135.77898930337943,229.35404839063378,158.5854511342315,197.77587047099246,171.74302526741536,281.1071733144904,203.3212031870567,259.1778830925172,207.7070612314514,288.12454618552187,289.28402085719154,264.44091274579085,,,,,,,,,,,,,,,,,,
labeled-data,0108,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1078.png,277.8807899417655,141.63688750274122,427.87713506006185,237.24859287054414,,,326.1252284301064,193.39001242659782,363.8436076119002,189.88132599108212,328.7567432567432,206.54758655978173,366.47512243853714,205.67041495090277,353.31754830535317,227.59970517287596,366.475122438537,242.5116225238177,130.51595965010586,220.58233230184453,346.30017543432166,320.5798957140421,305.95028142589115,318.8255524962843,301.56442338149645,265.31808435466974,257.7058429375502,264.44091274579085,,,208.58423284033034,262.68656952803303,203.32120318705677,249.5289953948491,191.0408006627518,226.72253356399702
labeled-data,0108,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1166.png,232.26786628006136,204.79324334202386,392.79027070490486,253.03768183036482,245.4254404132452,213.56495943081313,271.74058867961304,200.40738529762925,260.33735776418695,194.26718403547676,311.21331107916467,220.58233230184456,321.7393703857118,206.5475865597817,335.7741161277745,222.3366755196024,377.0011817450842,229.3540483906338,278.75796155064444,119.70759728076803,367.35229404741597,205.6704149509028,334.8969445188957,151.28577520040943,312.96765429692243,141.63688750274116,318.23068395019607,147.77708876489368,267.3547306352184,175.84658024901933,280.5123047684023,185.49546794668748,268.2319022440973,189.0041543822032,213.84726249360386,239.8801076971809
labeled-data,0108,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1293.png,277.8807899417655,164.44334933359326,355.9490631319899,236.3714212616652,362.08926439414245,204.79324334202386,348.9316902609585,185.4954679466875,338.40563095441144,190.75849759996106,292.7927072927073,183.74112472892963,312.0904826880437,204.79324334202389,286.6525060305547,216.19647425744995,322.61654199459076,246.89748056821233,357.70340634974775,157.42597646256186,450.6835968909139,230.23121999951275,371.73815209181055,181.98678151117178,366.475122438537,189.88132599108212,,,377.0011817450842,207.42475816866067,403.316330011452,203.91607173314495,391.035927487147,219.70516069296562,426.9999634511829,224.96819034623917
