scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1023.png,319.107855559075,153.91729002704614,406.82501644696765,247.77465217709124,,,369.9838088740528,164.44334933359326,389.2815842693891,167.07486416023005,350.68603347871635,201.28455690650816,379.6326965717209,205.6704149509028,358.5805779586267,222.33667551960238,351.5632050875953,237.24859287054414,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1063.png,345.42300382544283,78.48053166345852,404.19350162033084,231.9855632172706,406.82501644696765,106.55002314758417,382.2642113983577,87.2522477522478,400.6848151848152,91.63810579664238,362.9664360030214,131.987999805073,387.5272410516312,133.74234302283088,369.98380887405267,164.4433493335933,356.8262347408688,221.45950391072347,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_151.png,232.26786628006136,185.49546794668748,416.47390414463587,231.10839160839166,403.3163300114519,215.31930264857098,388.40441266051016,186.37263955556642,393.6674423137838,198.6530420798714,341.03714578104814,189.0041543822032,353.31754830535317,209.1791013864185,327.8795716478643,214.44213103969207,246.30261202212415,231.10839160839166,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_233.png,175.25171170293112,189.0041543822032,358.5805779586267,296.89626227431114,194.5494870982675,279.35283009673265,227.00483662678778,233.73990643502844,190.16362905387285,227.59970517287593,248.9341268487609,224.09101873736026,208.58423284033034,210.05627299529743,261.21452937306583,239.8801076971809,324.3708852123485,232.8627348261495,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_253.png,241.03958236885057,78.48053166345852,542.7866158232013,334.61464145610495,534.014899734412,90.7609341877635,483.1389464194342,115.32173923637345,483.1389464194342,96.90113544991596,,,469.98137228625035,267.0724275724276,425.24562023342503,282.8615165322483,255.9514997197923,289.8788894032797,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_300.png,134.9018176945005,176.72375185789824,464.7183426329768,335.49181306498383,152.4452498720791,209.17910138641852,188.40928583611503,224.09101873736026,196.30383031602537,196.89869886211355,259.46018615530807,286.370202967764,,,319.98502716795394,287.2473745766429,441.0347091932458,281.98434492336935,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_301.png,127.00727321459016,157.42597646256183,477.8759167661607,339.87767110937847,140.16484734777407,188.12698277332427,172.6201968762943,175.8465802490193,191.0408006627518,178.47809507565609,234.89938110669812,286.370202967764,,,313.8448259058015,288.12454618552187,455.0694549353086,282.8615165322483,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_313.png,114.72687069028524,17.078519041933703,323.4937136034697,340.75484271825746,123.49858677907446,29.358921566238678,155.0767646987158,66.20012913915355,176.12888331181006,48.65669696157505,136.65616091225837,217.95081747520777,,,194.5494870982675,245.14313735045448,305.95028142589115,314.43969445188964,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_348.png,176.12888331181006,193.39001242659782,434.89450793109324,305.66797836310036,412.0880461002412,264.44091274579085,402.43915840257296,212.68778782193422,372.6153237006895,221.45950391072347,,,319.107855559075,241.63445091493875,298.0557369459808,246.0203089593334,188.40928583611503,266.1952559635487,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_353.png,214.7244341024828,197.77587047099246,464.7183426329768,324.96575375843673,434.0173363222143,283.7386881411272,412.9652177091201,232.8627348261495,449.806425282035,228.47687678175487,,,362.9664360030214,262.68656952803303,340.1599741721692,254.79202504812267,245.4254404132452,260.93222631027515,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_387.png,325.2480568212276,179.35526668453502,437.52602275773006,253.03768183036482,332.26542969225886,210.93344460417634,342.791488998806,195.14435564435567,356.8262347408688,190.75849759996106,369.10663726517373,210.93344460417634,391.9130990960259,190.75849759996103,395.42178553154145,216.19647425744992,422.6141054067883,240.75727930605984,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_392.png,310.33613947028573,146.89991715601474,433.1401647133355,250.40616700372803,327.8795716478643,167.952035769109,346.3001754343218,167.07486416023005,360.33492117638457,156.54880485368292,353.31754830535317,200.40738529762925,381.38703978947876,191.63566920883997,379.6326965717209,217.95081747520777,413.84238931799905,240.75727930605984,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_399.png,286.6525060305547,134.61951463170976,415.5967325357569,243.38879413269663,298.93290855485975,167.952035769109,311.21331107916467,152.16294680928831,,,342.791488998806,197.77587047099246,,,374.36966691844736,203.038900124266,398.9304719670573,236.3714212616652,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_587.png,212.09291927584604,159.1803196803197,318.23068395019607,274.089800443459,,,243.6710971954874,166.1976925513511,267.3547306352184,175.8465802490193,223.49615019127208,217.95081747520777,262.0917009819448,217.07364586632883,237.53089593333488,239.8801076971809,303.31876659925433,266.1952559635487,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_668.png,236.65372432445594,60.05992787700109,307.704624643649,197.77587047099246,291.0383640749494,71.46315879242712,266.47755902633946,67.07730074803248,280.51230476840226,73.21750201018494,248.05695523988197,111.81305280085769,274.3721035062498,115.32173923637339,263.84604419970265,134.61951463170976,280.51230476840226,189.88132599108212,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_88.png,277.00361833288656,89.88376257888456,481.3846032016763,339.87767110937847,448.92925367315615,324.96575375843673,458.57814137082426,253.91485343924373,410.3337028824833,264.44091274579085,415.5967325357569,229.3540483906338,352.44037669647423,252.16051022148588,355.07189152311105,225.8453619551181,317.3535123413171,111.81305280085769,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_910.png,121.74424356131664,164.4433493335933,255.07432811091343,347.7722155892888,,,199.81251675154107,177.60092346677718,233.14503788894024,187.24981116444536,168.23433883189972,245.14313735045448,230.51352306230348,252.16051022148588,195.42665870714643,289.8788894032797,205.0755464048146,338.12332789162065,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_938.png,129.63878804122697,174.09223703126145,285.7753344216758,311.8081796252528,219.98746375575638,259.1778830925173,255.07432811091343,217.07364586632883,210.33857605808817,217.07364586632883,,,199.81251675154107,247.77465217709124,180.5147413562047,251.28333861260694,,,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_987.png,311.21331107916467,179.35526668453502,410.3337028824833,254.79202504812267,,,345.42300382544283,194.26718403547676,353.3175483053533,189.0041543822032,357.70340634974775,210.05627299529743,385.77289783387346,194.26718403547676,373.4924953095684,218.82798908408668,328.7567432567432,244.26596574157554,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_99.png,142.79636217441083,212.6877878219342,476.1215735484028,333.737469847226,158.5854511342315,277.59848687897477,178.76039813844682,239.8801076971809,202.44403157817783,232.8627348261495,250.6884700665188,308.2994931897372,,,319.98502716795394,289.8788894032797,449.8064252820351,250.40616700372803,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_995.png,311.21331107916467,176.72375185789824,409.45653127360447,253.91485343924373,,,,,,,352.44037669647423,209.1791013864185,392.79027070490486,200.40738529762925,377.0011817450842,217.95081747520777,328.7567432567432,246.0203089593334,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_408.png,95.42909529494887,215.31930264857098,210.33857605808817,342.5091859360153,134.9018176945005,335.49181306498383,166.47999561414184,265.31808435466974,121.74424356131664,262.68656952803303,197.1810019249043,261.8093979191541,,,,,,,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_762.png,134.0246460856216,106.55002314758417,288.40684924831265,295.14191905655326,262.0917009819448,112.69022440973663,242.79392558660845,120.58476888964697,268.2319022440973,124.09345532516267,225.2504934090299,202.1617285153871,261.2145293730659,214.44213103969207,221.7418069735142,226.72253356399702,160.33979435198938,278.47565848785365,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_952.png,302.4415949903754,204.79324334202386,560.3300480007797,333.737469847226,334.8969445188957,267.94959918130655,354.1947199142321,231.10839160839166,,,427.87713506006185,265.31808435466974,,,468.22702906849247,261.8093979191541,526.1203552545016,320.5798957140421,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_179.png,155.95393630759474,112.69022440973663,295.424222119344,217.95081747520777,248.05695523988197,213.56495943081313,267.3547306352184,183.74112472892963,240.1624107599717,177.60092346677718,269.1090738529763,129.35648497843624,229.63635145342454,153.0401184181672,218.2331205379985,130.23365658731512,185.77777100947822,185.49546794668748,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_182.png,166.47999561414184,103.04133671206847,293.6698789015861,218.82798908408668,202.44403157817783,206.54758655978173,231.39069467118242,194.26718403547676,212.09291927584604,175.8465802490193,276.1264467240076,155.671633244804,229.63635145342454,143.39123072049904,252.44281328427667,130.23365658731518,191.91797227163073,139.88254428498334,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_389.png,262.0917009819448,92.51527740552132,498.05086377037594,198.6530420798714,277.8807899417655,134.61951463170976,291.0383640749494,134.61951463170976,298.0557369459808,108.30436636534199,356.8262347408688,151.28577520040938,361.2120927852635,107.42719475646305,391.9130990960258,133.74234302283088,483.1389464194342,182.86395312005072,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_457.png,89.28889403279635,150.40860359153044,305.95028142589115,311.8081796252528,100.69212494822239,166.1976925513511,119.98990034355882,202.1617285153871,137.5333325211373,175.8465802490193,156.83110791647368,261.8093979191541,182.26908457396252,225.8453619551181,196.30383031602537,267.0724275724276,290.1611924660705,288.12454618552187,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_574.png,173.4973684851733,99.53265027655272,388.40441266051016,219.70516069296562,369.10663726517384,181.10960990229287,354.1947199142321,139.88254428498334,333.1426013011379,161.8118345069565,303.31876659925433,110.93588119197875,286.6525060305547,146.89991715601474,265.6003874174605,130.23365658731512,198.93534514266213,189.88132599108212,,,,,,,,,,,,,,,,,,
labeled_data,0005,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_658.png,12.974964060329768,196.0215272532346,157.70827952535262,340.7548427182574,80.51717794400707,335.49181306498383,48.939000024365725,303.91363514534254,24.378194975755832,309.17666479861606,94.55192368606987,257.4235398747594,55.07920128651824,224.09101873736026,115.60404229916412,219.70516069296562,158.5854511342315,234.61707804390736,,,,,,,,,,,,,,,,,,
