scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,69,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1010.png,342.791489,103.0413367,404.1935016,249.5289954,370.8609805,116.1989108,361.2120928,119.7075973,380.5098682,119.7075973,356.8262347,186.3726396,384.0185546,182.8639531,366.4751224,202.1617285,355.0718915,235.4942497,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1088.png,319.1078556,158.3031481,401.5619868,234.617078,,,,,387.5272411,194.267184,332.2654297,189.881326,359.4577496,214.442131,332.2654297,210.9334446,380.5098682,223.2138471,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_189.png,341.0371458,97.77830706,450.6835969,239.0029361,369.9838089,108.3043664,361.2120928,116.1989108,384.0185546,116.1989108,352.4403767,179.3552667,379.6326966,175.8465802,374.3696669,195.1443556,440.1575376,219.7051607,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_308.png,124.3757584,32.867608,389.2815843,327.5972686,142.7963622,49.53386857,162.9713092,58.30558466,190.1636291,66.20012914,148.0593918,246.8974806,185.777771,217.0736459,191.0408007,246.020309,348.9316903,304.7908068,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_329.png,134.9018177,208.3019298,367.352294,351.280902,159.4626227,268.8267708,169.988682,226.7225336,,,180.5147414,271.4582856,263.8460442,276.7213153,240.1624108,296.8962623,353.3175483,331.9831266,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_341.png,184.9005994,148.6542604,331.3882581,339.8776711,317.3535123,239.8801077,,,305.0731098,210.056273,,,240.1624108,246.020309,214.7244341,246.020309,255.9514997,329.3516118,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_461.png,248.0569552,74.97184523,336.6512877,239.8801077,,,,,,,265.6003874,133.742343,295.4242221,134.6195146,282.266648,151.2857752,271.7405887,223.2138471,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_844.png,115.6040423,15.32417582,371.7381521,341.6320143,142.7963622,17.95569065,187.5321142,48.65669696,,,183.1462562,230.23122,,,199.8125168,249.5289954,355.9490631,303.0364635,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_871.png,109.463841,193.3900124,262.9688726,345.1407008,,,,,,,166.4799956,256.5463683,233.1450379,261.8093979,183.1462562,276.7213153,209.4614044,328.4744402,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_882.png,112.0953559,154.7944616,259.4601862,348.6493872,,,195.4266587,172.3378938,231.3906947,182.8639531,167.3571672,260.0550547,228.7591798,267.0724276,194.5494871,289.0017178,208.5842328,334.6146415,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1023.png,116.4812139,82.86638971,257.7058429,295.1419191,,,145.427877,103.0413367,168.2343388,107.4271948,131.3931313,196.0215273,160.3397944,193.3900124,157.7082795,218.8279891,247.1797836,273.2126288,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1083.png,110.3410126,172.3378938,276.1264467,300.4049487,128.7616164,205.670415,169.988682,199.5302137,146.3050486,189.881326,197.1810019,244.2659657,,,212.0929193,235.4942497,251.5656417,273.2126288,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_119.png,357.7034063,231.9855632,552.4355035,344.2635292,389.2815843,316.1940377,434.8945079,260.0550547,413.8423893,255.6691967,535.769243,274.0898004,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_370.png,120.867072,191.6356692,375.2468385,277.5984869,145.427877,248.6518238,163.8484808,218.8279891,,,225.2504934,219.7051607,,,241.916754,239.0029361,362.966436,253.0376818,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_407.png,108.5866694,196.0215273,205.952718,346.895044,146.3050486,330.2287834,181.391913,264.4409127,133.1474745,257.4235399,184.0234278,228.4768768,136.6561609,224.0910187,,,,,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_461.png,56.8335445,49.53386857,166.4799956,310.931008,71.74546186,64.44578592,100.6921249,71.46315879,,,78.76283473,133.742343,113.8496991,131.1108282,100.6921249,159.1803197,148.9365634,288.1245462,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_988.png,122.6214152,189.0041544,332.2654297,300.4049487,,,138.4105041,223.2138471,,,191.0408007,240.7572793,217.3559489,225.845362,228.7591798,246.020309,322.616542,282.8615165,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1013.png,170.8658537,107.4271948,365.5979508,229.3540484,,,184.9005994,146.0227455,193.6723155,125.8477985,243.6710972,164.4433493,246.302612,125.8477985,271.7405887,151.2857752,354.1947199,214.442131,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_240.png,277.0036183,131.1108282,454.1922833,345.1407008,441.0347092,333.7374698,434.0173363,298.6506055,406.8250164,316.1940377,404.1935016,239.8801077,350.6860335,264.4409127,359.4577496,222.3366755,302.441595,149.531432,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_372.png,359.4577496,142.5140591,550.6811603,310.931008,541.0322726,173.2150654,530.5062133,157.4259765,531.3833849,181.9867815,457.7009698,160.9346629,476.1215735,201.2845569,443.666224,192.5128408,408.5793597,292.5104042,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_385.png,350.6860335,75.84901684,548.0496455,256.5463683,369.9838089,113.567396,388.4044127,119.7075973,402.4391584,97.77830706,443.666224,160.0574913,467.3498575,128.4793134,475.2444019,160.0574913,536.6464146,237.2485929,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_565.png,169.988682,88.12941936,357.7034063,220.5823323,,,319.1078556,99.53265028,331.3882581,124.0934553,268.2319022,116.1989108,290.1611925,156.5488049,252.4428133,142.5140591,201.56686,196.8986989,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_604.png,184.0234278,196.0215273,434.0173363,325.8429254,208.5842328,221.4595039,212.0929193,243.3887941,232.2678663,221.4595039,264.7232158,294.2647474,296.3013937,258.3007115,310.3361395,283.7386881,414.7195609,260.9322263,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_725.png,198.9353451,123.2162837,387.5272411,346.895044,367.352294,160.9346629,337.5284593,176.7237519,361.2120928,189.0041544,300.6872518,225.845362,349.8088619,244.2659657,306.827453,269.7039424,205.952718,312.6853512,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_838.png,387.5272411,186.3726396,560.330048,344.2635292,489.2791477,333.7374698,517.3486392,323.2114105,497.1736922,309.1766648,545.4181306,266.195256,499.805207,259.1778831,508.5769231,239.0029361,409.4565313,203.9160717,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_102.png,324.3708852,176.7237519,420.8597622,263.5637411,,,368.2294657,194.267184,,,363.8436076,210.056273,402.4391584,206.5475866,384.8957262,220.5823323,344.5458322,250.406167,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1232.png,250.6884701,169.706379,384.8957262,245.1431374,,,271.7405887,196.8986989,,,299.8100802,218.8279891,324.3708852,207.4247582,326.1252284,225.845362,369.9838089,229.3540484,312.0904827,71.46315879,404.1935016,238.1257645,334.8969445,84.62073293,341.9143174,77.60336005,326.1252284,89.88376258,367.352294,139.0053727,346.3001754,144.2684023,359.4577496,158.3031481,375.2468385,225.845362
labeled-data,69,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_144.png,275.2492751,165.3205209,460.3324846,253.9148534,283.1438196,203.9160717,308.5817963,182.8639531,,,365.5979508,190.7584976,,,382.2642114,199.5302137,437.5260228,238.1257645,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_146.png,226.127665,172.3378938,354.1947199,238.1257645,243.6710972,214.442131,268.2319022,198.6530421,,,331.3882581,197.7758705,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_191.png,120.867072,219.7051607,355.9490631,352.1580736,153.3224215,330.2287834,183.1462562,268.8267708,169.1115104,263.5637411,317.3535123,265.3180844,,,336.6512877,281.1071733,,,,,,,,,,,,,,,,,,,,
labeled-data,69,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_252.png,176.1288833,200.4073853,364.7207792,324.9657538,191.9179723,277.5984869,229.6363515,231.9855632,198.9353451,223.2138471,266.477559,239.0029361,,,275.2492751,235.4942497,327.8795716,231.9855632,169.1115104,160.9346629,449.8064253,317.0712093,,,371.7381521,209.1791014,407.7021881,217.9508175,,,354.1947199,269.7039424,312.0904827,268.8267708,182.2690846,270.581114
labeled-data,69,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_357.png,155.9539363,105.6728515,369.9838089,271.4582856,173.4973685,126.7249702,212.0929193,137.2510295,,,246.302612,222.3366755,,,269.1090739,231.1083916,352.4403767,241.6344509,324.3708852,183.7411247,446.2977388,312.6853512,340.1599742,228.4768768,352.4403767,213.5649594,,,374.3696669,230.23122,,,403.31633,242.5116225,358.580578,302.1592919
labeled-data,69,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_368.png,198.9353451,176.7237519,356.8262347,279.3528301,,,212.0929193,201.2845569,,,265.6003874,235.4942497,,,291.9155357,234.617078,338.405631,241.6344509,250.6884701,162.6890061,468.2270291,284.6158598,269.9862455,209.1791014,305.0731098,198.6530421,,,359.4577496,221.4595039,,,377.0011817,233.7399064,453.3151117,262.6865695
labeled-data,69,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_393.png,177.0060549,164.4433493,350.6860335,288.1245462,323.4937136,223.2138471,291.9155357,189.881326,301.5644234,204.7932433,,,240.1624108,217.9508175,218.2331205,224.9681903,229.6363515,269.7039424,202.4440316,149.531432,430.5086499,272.3354572,,,,,,,,,,,,,410.3337029,246.020309
labeled-data,69,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_420.png,159.4626227,164.4433493,300.6872518,289.0017178,229.6363515,189.0041544,243.6710972,182.8639531,,,228.7591798,212.6877878,273.4949319,225.845362,231.3906947,237.2485929,216.4787773,272.3354572,194.5494871,186.3726396,475.2444019,307.4223216,,,421.7369338,212.6877878,445.4205672,219.7051607,,,386.6500694,251.2833386,341.0371458,253.0376818,215.6016057,233.7399064
labeled-data,69,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_514.png,173.4973685,185.4954679,409.4565313,297.7734339,387.5272411,210.9334446,348.9316903,195.1443556,341.0371458,219.7051607,,,275.2492751,218.8279891,247.1797836,232.8627348,218.2331205,254.792025,330.5110865,157.4259765,503.3138934,316.1940377,478.7530884,297.7734339,482.2617748,235.4942497,456.8237982,239.8801077,,,408.5793597,216.1964743,391.0359275,233.7399064,,
