scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,0006,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_110.png,151.24115539632783,216.5712046574115,373.36386027765343,315.98902821316614,,,,,,,,,231.85020152261535,275.68450515002235,195.12830273175103,287.32803403493057,381.4247648902822,290.0150022391402,,,,,,,,,,,172.64009661835755,270.9305958132045,,,,,,
labeled-data,0006,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_374.png,400.23354231974923,187.910210479176,455.7642185400806,328.5282131661442,,,,,,,407.5786026200873,217.45589519650653,440.59170305676855,219.2899563318777,418.58296943231437,237.6305676855895,369.9803493449781,320.1633187772926,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_577.png,212.25109170305674,187.1938864628821,369.0633187772926,275.22882096069867,226.0065502183406,222.95807860262008,219.5873362445415,206.45152838427947,239.76200873362447,204.6174672489083,,,271.85807860262,222.95807860262008,270.0240174672489,248.63493449781657,368.14628820960695,254.13711790393012,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_961.png,154.47816593886463,208.28558951965064,303.03711790393015,309.1589519650655,303.95414847161567,251.38602620087335,270.9410480349345,211.953711790393,301.2030567685589,223.87510917030568,203.99781659388648,249.55196506550217,230.59170305676852,266.9755458515284,210.4170305676856,280.7310043668122,157.2292576419214,276.14585152838424,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1020.png,136.13755458515283,90.9056768558952,254.4344978165939,277.06288209606987,135.22052401746726,121.16768558951964,150.8100436681223,103.74410480349343,166.3995633187773,107.41222707423577,148.9759825327511,203.7004366812227,170.06768558951964,206.45152838427947,160.89737991266375,219.2899563318777,252.6004366812227,275.22882096069867,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_158.png,136.13755458515283,203.7004366812227,234.25982532751092,272.4777292576419,130.6353711790393,227.54323144104802,158.14628820960698,209.20262008733624,170.06768558951964,222.04104803493448,,,227.8406113537118,244.04978165938863,237.9279475982533,259.6393013100437,126.96724890829694,262.39039301310044,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_230.png,478.1899563318776,211.03668122270741,549.7183406113536,300.9056768558952,478.1899563318776,259.63930131004366,474.52183406113534,232.12838427947597,491.028384279476,262.39039301310044,512.1200873362445,255.9711790393013,546.9672489082968,251.38602620087335,531.3777292576418,261.47336244541486,497.44759825327503,302.73973799126634,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_361.png,270.9410480349345,200.03231441048032,497.44759825327503,273.39475982532747,275.5262008733624,249.55196506550217,297.5349344978166,230.2943231441048,303.03711790393015,211.953711790393,355.3078602620087,236.7135371179039,,,387.40393013100436,242.21572052401746,491.028384279476,268.80960698689955,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_377.png,136.13755458515283,178.0235807860262,318.62663755458516,261.47336244541486,127.88427947598254,217.45589519650653,144.39082969432314,199.11528384279475,157.2292576419214,184.44279475982532,185.65720524017465,237.6305676855895,,,203.99781659388648,247.717903930131,317.70960698689953,248.63493449781657,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_413.png,92.12008733624455,222.95807860262008,201.2467248908297,329.33362445414843,56.355895196506566,310.99301310043666,80.19868995633186,283.482096069869,58.18995633187774,270.64366812227075,168.2336244541485,268.80960698689955,,,194.82751091703054,262.39039301310044,,,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_502.png,135.22052401746726,199.11528384279475,290.1986899563319,286.23318777292576,137.05458515283843,250.46899563318777,137.97161572052403,230.2943231441048,148.05895196506552,215.62183406113536,205.83187772925763,243.13275109170306,,,223.25545851528383,250.46899563318777,278.2772925764192,285.3161572052402,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_527.png,191.1593886462882,129.42096069868995,305.7882096069869,277.06288209606987,214.08515283842794,132.17205240174673,180.15502183406116,156.93187772925762,206.7489082969432,156.93187772925762,177.4039301310044,229.3772925764192,203.99781659388648,231.2113537117904,194.82751091703054,239.46462882096068,293.8668122270742,274.3117903930131,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_589.png,58.18995633187774,67.06288209606987,207.66593886462883,319.246288209607,54.521834061135365,78.0672489082969,100.37336244541484,81.7353711790393,,,123.2991266375546,264.22445414847164,,,125.13318777292577,268.80960698689955,204.91484716157206,284.39912663755456,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_822.png,562.556768558952,66.14585152838424,590.9847161572052,316.4951965065502,608.4082969432313,67.06288209606987,575.3951965065502,82.65240174672488,596.4868995633187,89.98864628820957,,,560.7227074235807,254.13711790393012,550.6353711790392,256.8882096069869,480.0240174672489,277.06288209606987,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_86.png,512.1200873362445,232.12838427947597,576.3122270742357,306.40786026200874,525.8755458515283,304.57379912663754,524.9585152838428,259.63930131004366,562.556768558952,251.38602620087335,536.8799126637554,236.7135371179039,563.4737991266375,236.7135371179039,534.1288209606986,245.8838427947598,463.51746724890825,225.70917030567685,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_116.png,431.4213973799126,185.3598253275109,545.1331877729257,322.9144104803493,449.7620087336244,310.0759825327511,469.0196506550218,310.99301310043666,459.84934497816585,284.39912663755456,529.5436681222707,299.98864628820957,516.7052401746724,270.6436681222707,537.796943231441,282.5650655021834,539.6310043668121,180.77467248908295,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_575.png,215.00218340611352,71.64803493449779,376.39956331877715,203.70043668122273,382.81877729257644,190.86200873362444,367.2292576419213,152.3467248908297,348.88864628820954,175.27248908296943,326.8799126637555,112.91441048034932,303.95414847161567,144.0934497816594,297.5349344978166,118.41659388646286,217.7532751091703,151.42969432314408,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_653.png,24.259825327510924,218.37292576419213,134.30349344978166,323.83144104803495,66.44323144104803,329.33362445414843,44.434497816593904,318.3292576419214,27.927947598253297,298.1545851528384,104.04148471615721,249.55196506550217,75.61353711790395,214.70480349344976,115.96288209606988,231.2113537117904,154.47816593886463,275.22882096069867,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_682.png,9.58733624454149,161.51703056768557,149.89301310043666,288.98427947598253,11.421397379912676,167.9362445414847,0.4170305676856003,207.36855895196504,33.430131004366814,185.3598253275109,108.62663755458516,267.8925764192139,98.53930131004367,221.1240174672489,117.79694323144105,246.8008733624454,172.8187772925764,236.7135371179039,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_822.png,326.8799126637555,180.77467248908295,534.1288209606986,317.41222707423583,542.3820960698689,296.3205240174672,541.4650655021834,274.3117903930131,527.7096069868995,299.071615720524,472.6877729257641,233.04541484716157,456.18122270742356,261.47336244541486,446.0938864628821,238.5475982532751,326.8799126637555,217.45589519650653,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_836.png,394.74017467248905,193.6131004366812,524.0414847161571,334.835807860262,494.69650655021826,333.9187772925764,524.9585152838428,313.7441048034934,498.36462882096066,312.82707423580786,533.2117903930131,253.22008733624452,501.11572052401743,257.80524017467246,502.9497816593886,240.38165938864628,399.32532751091696,205.53449781659387,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_974.png,414.91484716157197,211.95371179039302,518.5393013100436,333.9187772925764,454.3471615720523,230.2943231441048,467.18558951965065,250.46899563318777,489.1943231441047,224.79213973799125,467.18558951965065,290.81834061135373,502.9497816593886,277.06288209606987,471.77074235807856,302.73973799126634,466.268558951965,345.84017467248907,,,,,,,,,,,,,,,,,,
labeled-data,0006,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1024.png,275.5262008733624,184.44279475982532,463.51746724890825,312.82707423580786,479.10698689956325,260.55633187772924,,,465.3515283842794,226.62620087336242,392.9061135371179,287.15021834061133,428.67030567685583,292.6524017467249,388.32096069869,312.82707423580786,270.9410480349345,298.1545851528384,169.15065502183407,7.4558951965065035,237.92794759825327,317.41222707423583,249.84934497816593,285.3161572052402,,,237.0109170305677,248.63493449781657,142.55676855895197,194.5301310043668,209.49999999999997,180.77467248908295,170.06768558951964,132.17205240174673,209.49999999999997,1.9537117903930152
labeled-data,0006,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1230.png,258.1026200873363,187.1938864628821,375.48253275109164,233.04541484716157,262.6877729257642,218.37292576419213,269.10698689956325,199.11528384279475,285.6135371179039,189.02794759825326,316.792576419214,233.96244541484717,329.63100436681225,213.7877729257642,332.382096069869,229.3772925764192,369.0633187772926,230.2943231441048,321.37772925764193,83.56943231441045,385.5698689956332,227.54323144104802,337.88427947598257,89.071615720524,333.29912663755454,103.74410480349343,347.971615720524,100.07598253275108,349.8056768558952,155.09781659388642,369.0633187772926,150.5126637554585,360.81004366812226,164.26812227074234,378.2336244541484,224.79213973799125
labeled-data,0006,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1297.png,287.44759825327515,169.77030567685588,347.0545851528384,241.29868995633186,347.971615720524,186.2768558951965,328.7139737991266,173.43842794759823,338.8013100436681,186.2768558951965,292.9497816593886,190.86200873362444,301.2030567685589,209.20262008733624,287.44759825327515,217.45589519650653,328.7139737991266,245.8838427947598,347.0545851528384,168.85327510917028,437.8406113537118,240.38165938864628,344.3034934497816,175.27248908296943,356.22489082969435,178.0235807860262,369.0633187772926,168.85327510917028,383.73580786026196,208.28558951965064,,,396.5742358078602,219.2899563318777,429.58733624454146,236.7135371179039
labeled-data,0006,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_337.png,217.7532751091703,197.28122270742358,367.2292576419213,265.1414847161572,,,248.93231441048036,200.94934497816593,,,317.70960698689953,214.70480349344976,,,330.54803493449776,215.62183406113536,363.56113537117903,256.8882096069869,186.57423580786028,206.45152838427947,232.42576419213972,285.3161572052402,166.3995633187773,276.14585152838424,218.67030567685586,236.7135371179039,187.49126637554585,233.96244541484714,230.59170305676852,219.2899563318777,199.4126637554585,214.70480349344976,,,,
labeled-data,0006,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_451.png,330.54803493449776,202.7834061135371,489.1943231441047,316.4951965065502,496.5305676855894,228.46026200873362,,,464.4344978165939,221.1240174672489,,,380.9847161572052,261.47336244541486,354.3908296943231,278.896943231441,240.67903930131004,273.39475982532747,240.67903930131004,206.45152838427947,328.7139737991266,280.7310043668122,331.4650655021834,273.39475982532747,302.1200873362445,230.2943231441048,263.6048034934498,241.29868995633186,269.10698689956325,205.53449781659387,236.09388646288207,229.3772925764192,,,,
labeled-data,0006,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_50.png,207.66593886462883,181.69170305676855,365.3951965065502,259.63930131004366,203.99781659388648,205.53449781659387,245.26419213973796,196.36419213973798,230.59170305676852,180.77467248908295,302.1200873362445,237.6305676855895,,,316.7925764192139,245.8838427947598,366.3122270742358,230.2943231441048,,,,,,,,,,,,,,,,,,
