scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,0037,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_106.png,148.10989315406638,206.93089095376905,400.5342387963184,326.8593851849386,198.233607855559,240.75727930605981,178.93583246022268,217.95081747520774,228.05744255744247,227.59970517287593,160.33979435198933,245.14313735045445,234.89938110669812,248.65182378597015,193.67231548938855,310.9310080163739,388.40441266051005,301.2821203187058,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1077.png,339.4582368850661,92.51527740552132,404.21744745842676,232.29940517786554,394.87517869693363,106.91360021048797,381.6346760361546,107.99584629579766,397.5574972787008,120.32519311932367,352.3364902840717,169.4198731654438,384.33836767435014,181.807696671358,365.75663241547886,190.06624567530082,383.65015525735487,225.5091851505554,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_144.png,245.84558714757745,154.77687161048442,361.7089260460609,243.01126046394492,340.54560876363365,205.7142297165811,338.8162453055767,188.91819194924807,352.1554530155533,200.7385821800441,293.0821791600361,196.66592490455153,314.1752485492472,204.68723298213885,293.9734356131014,210.62894266924056,253.86689522516477,193.1008990922905,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_164.png,291.3325994622298,179.19103611893897,408.2731404047057,241.1899982065096,332.6296190932295,212.31927358299527,362.68013643159276,205.99284888018192,351.6088932016695,192.07471453399262,390.2000838888309,199.66642417736858,377.1842029675656,185.4778779212469,377.5902910397057,201.7214008068487,302.4639976937973,204.15792923968894,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_171.png,306.58397064161096,171.01842817489486,402.42075566666165,237.94174246357431,332.4150856954737,210.32709415022967,321.2287889063667,201.3852667483989,337.2201097261131,190.9381167661855,359.86272570638494,205.12982623465865,378.05547133825894,193.43448975702535,392.0249010198765,222.99770140882066,337.284713529453,230.26563062036246,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_200.png,341.76574900008177,163.02114341273304,415.8618610261401,241.2721776084769,368.9395138563902,187.0913299510285,355.1538315468462,180.564148129183,378.92921951782444,173.17761982751986,352.15305442429553,198.5688108644869,388.6240379137573,198.10715284563295,376.6209294235547,217.72761864692566,406.1670426302072,225.8066339768697,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_413.png,229.9405151597423,172.83879276396013,385.68597735366376,231.18723681355607,236.67302793469565,210.09203011870216,258.84116206225644,204.45381783288406,245.04721746342375,194.64828700465196,300.18306511175587,197.30025584629072,295.9191403542854,181.59105937139952,311.85275392167506,205.82810536123168,373.79187145124615,225.80122659359336,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_493.png,252.23184892782066,140.5427152519445,361.0378045936386,231.31622320910165,344.8391651265365,193.72315425714766,350.3858996621881,162.66164860360698,338.66662643000785,173.41233873321684,287.07420551743655,149.40612175281166,286.4629361035836,164.07658768528154,276.37699077501065,179.96959244545718,277.5995296027164,223.06408612208736,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_903.png,136.20030060212383,162.8158227186923,279.3623971968675,354.7685890049181,208.74432264340646,205.82864994670945,193.97872523677376,189.77908754819558,225.43586753786087,196.19891250760114,159.95365295192437,235.35984475997495,230.5717275053853,266.81698706106215,192.05277774895205,291.2123219068032,212.59621761904987,338.7190266064042,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_946.png,130.43499370341738,208.86325035851928,386.0229150390355,342.3800713021311,184.80377464604092,320.30236657631906,201.01310064135725,278.42827442175184,157.11284273737553,272.34977717350824,211.48162367999907,236.89187655875378,178.0498888146591,231.8264621852174,234.57123041915074,277.0464208314285,351.99480243690914,247.69052782698895,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_966.png,124.1679326648339,183.36801528285864,376.90859954222685,299.0902920089145,340.33540849394507,235.49424965278624,325.42349114300333,194.26718403547673,352.7997918909652,212.70039792522698,280.4733689371802,219.93304022060545,312.6184458055291,233.99651135050806,275.24979394607357,248.46179594126505,162.34021144599816,280.20505934875956,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1002.png,137.50514947460442,195.41664838325377,336.3835768467273,293.442034386575,162.15676863997862,232.86991617310946,146.81262396888508,233.23855865038686,161.39240028264413,211.81061621305523,186.83202640576286,239.40239851294922,209.45326932960623,227.4634091920319,208.82490147061057,259.8243539303078,326.3296911027969,281.18886113615986,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1088.png,79.15668672358404,145.14191914560763,333.95344162939114,287.84340500126234,103.25908245791715,187.22546725317338,135.39561010369462,166.94884861952806,121.24023483114976,155.47151731746467,178.62689134146675,230.45674849094544,139.22138720438244,237.72572498225225,170.9753371400911,252.64625567493465,323.6238434575341,280.5744285099555,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_239.png,442.7990501924742,133.9875560992341,584.0022847924964,322.5876806349281,488.2210697141597,143.36819056566915,468.966083177793,155.2174130495871,494.63939855961524,154.72369544609052,468.966083177793,251.49234573142041,505.50118583654,239.14940564400587,485.7524816966768,253.46721614540672,570.1781918945921,321.6002454279349,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_259.png,414.05933706160215,187.1071032666728,530.5766914867953,285.28637527627865,482.25578020255347,224.41796238154578,461.41277557355494,197.6759941783024,490.1210649682133,205.54127894396223,433.80804120146536,224.91176547726815,475.4513043466056,237.5731641054662,434.0901655463206,250.30295651423518,514.4956038300495,282.1830074828715,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_297.png,405.74163545236155,32.924054243781825,609.0848943123822,322.0053289664229,597.7037417642466,61.756307365725036,554.4553620813317,79.96615144274182,574.1826931647665,91.34730399087726,547.6266705524506,244.92060108692172,595.7827955716293,249.73601481941478,541.5567225267782,262.82333571611844,429.2626840518415,265.85830972895457,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_424.png,54.002897445222146,213.86779426734736,270.3302880855099,327.4976487690605,81.65124781356525,290.01225727539304,76.1113515873179,260.7739160813098,86.2678280021047,234.61329501291948,95.74447664993312,263.89143283807243,147.75580946850152,248.32116122996592,153.71889221203168,291.7191523078797,245.81539236210824,283.10581056722503,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_579.png,97.36375016595947,204.65844347512981,439.1958654595925,327.10040914228193,109.93110734587245,269.6496334626798,132.1932829217183,241.6423803188737,145.4787747976263,224.04808026699553,222.31918726909421,253.85067015078917,237.4000158849898,233.7428986629284,261.0984608528256,285.80766412256787,415.49742049175654,302.3247621304535,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_612.png,6.508356152034537,21.055553262965475,153.06126677609114,311.09220360795706,24.1560888449838,57.11831137464429,42.57111426371347,35.63411505279305,28.759845199666188,31.030358698110604,82.47033600429432,139.9859257589276,51.74594917277841,139.88254428498334,81.70304327851392,159.93553662921803,140.01729043782433,290.3753000118862,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_667.png,14.37577555170526,21.98243860109693,112.86281957388042,288.7181828278213,32.15815850015355,47.28813741235024,64.98717317421188,31.557567881030593,50.86877756389947,17.955690650812585,91.15480460511071,117.59901702576556,52.62312078165729,108.30436636534199,75.2462402598552,136.2000521545917,87.55712076262705,272.98761329650165,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_677.png,12.368728535592311,39.57772181357069,232.60525119663873,222.51612370137536,44.338546341228096,172.78529600371974,35.94128620106483,111.80582870778483,65.0597245485846,127.19870394753539,56.002870513983794,63.58772182496372,104.72597997409565,65.62720298853316,82.22870077753714,85.75634753282236,205.37170269554156,191.73037322187426,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_912.png,367.3357368749272,198.51595529593948,609.3214817575374,310.57061553887786,407.01267882865244,310.5706155388778,417.0409169048687,272.6377149897119,423.14506182082647,245.16906286790214,519.9393597738705,274.8177667454111,523.8634529341291,242.1169904099233,527.3515357432477,314.49470869913637,587.9569745516853,287.02605657732653,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1012.png,159.58322876323038,111.4122011275426,380.27499752620224,229.5603197582245,183.32169050461727,145.14557393825686,189.52961657067445,159.7566227738557,191.7475413823648,127.65358670750156,249.70699580496347,167.1424457646567,251.299288508881,128.29050378906857,272.9544692821596,151.53797726626476,368.8104900579958,222.8726904017708,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_205.png,96.59581090522215,33.91253673053998,282.21653137479404,183.74621151635964,126.48389301472949,52.00269169155757,144.18078373746408,83.0705665159139,161.4844102219157,56.32859831267049,202.77715524162977,160.93688569594613,206.31653338617673,123.18351882077899,214.18181815183652,136.94776716068367,225.19321682376028,113.35191286370421,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_242.png,290.3366267878462,159.18031968031966,519.3282346281487,335.7268311934708,489.7244141691394,313.9134898026218,464.2755158798156,290.5420525981408,453.36884518439115,316.51031615867527,407.6647013178505,253.66711834218185,380.6577072148946,289.5033220557194,372.86722814673425,257.8220405118674,345.34086877256766,161.22010006667915,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_257.png,433.82440441346705,124.73932771737321,575.2071726874881,336.52494386662096,515.1916302364751,144.93686604223333,505.95846985939613,153.01588137217743,532.503805943498,155.9012439900146,496.72530948231724,221.6875116767019,536.54331360847,219.37922158243217,519.8082104250145,240.73090495442716,456.33023283259695,321.52105825386775,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_400.png,165.20072628275813,96.0209502400806,411.2986472221968,202.93752771762595,176.27196951268147,179.8460775523573,192.40435250485547,169.72379802785593,176.9046119829628,151.0608451545566,249.0258535950348,138.72431698407058,239.5362165408148,115.31654558366127,268.3214489386155,127.02043128386593,385.6766271758028,130.1836436352726,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_562.png,174.06581056855487,69.67224627512019,389.8460509642751,228.81602444116106,347.7197567438525,127.24484837636439,318.6994207253391,108.99012088084794,318.23135078955664,127.71291831214688,257.38225913783515,98.69258229363354,249.89314016531557,132.3936176699716,230.2342028624517,123.5002888901046,200.74579690815585,188.0939400280859,,,,,,,,,,,,,,,,,,
labeled-data,0037,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_657.png,14.275162422894766,167.60091919810282,233.56272137851914,341.1843342871866,62.287596383705136,334.7211220232313,48.89951383694074,316.2548012690735,27.20158695080528,310.7149050428261,89.98707751494192,233.6180158942171,65.05754449682883,216.07501117776715,118.60987468388657,222.5382234417224,190.16686760624822,214.6900371212053,,,,,,,,,,,,,,,,,,
