scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,0038,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_546.png,279.6351331595233,136.37385784946764,441.0347091932458,260.0550547013962,411.21087449136223,190.75849759996106,399.80764357593625,170.58355059574575,384.0185546161156,177.60092346677718,344.5458322165639,183.74112472892963,358.5805779586267,210.05627299529743,342.791488998806,210.93344460417634,324.3708852123485,225.8453619551181,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_555.png,318.48655163664034,139.37774215127678,479.5901017277571,268.92492676062835,431.42512283453664,234.04683859657214,428.1034001522455,212.4556411616802,416.47737076422686,215.77736384397127,379.93842125902506,215.77736384397127,409.0034947290719,199.16875043251594,368.3123918710064,195.01659707965212,375.11283960637616,159.742918876658,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_665.png,199.73496574473472,43.04778436483582,343.3994717538234,212.4556411616802,289.4214781665936,84.56931789347414,267.8302807317016,71.28242716430987,284.438894143157,77.09544185831925,247.06951396738248,116.1256833752393,275.3041567668565,121.10826739867588,269.4911420728472,136.0560194689857,280.28674079029315,190.8644437267883,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1040.png,88.45725588798405,81.24759521118307,236.27391524993652,281.3813868192198,128.31792807547686,91.21276325805627,135.79180411063174,104.49965398722054,157.3830015455237,98.68663929321116,130.80922008719511,142.69946483356784,156.5525708749509,142.69946483356784,149.07869483979596,176.74712232705124,190.60022836843427,264.7727734077645,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1054.png,76.00079582939253,65.46941247030054,247.06951396738248,285.5335401720837,135.7918041106317,115.2952527046665,143.26568014578663,102.00836197550223,169.83946160411517,97.02577795206565,130.80922008719511,143.5298955041406,164.02644691010585,152.664632880441,150.73955618094152,190.0340130562155,183.95678300385214,268.0944960900556,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_110.png,350.0429171184055,30.591324306244303,569.2766141496159,316.25947498327605,443.0511522225554,50.52166039999071,467.9640723397383,74.60414984660093,415.64694009365405,78.75630319946481,495.3682844686397,218.2686558556896,425.6121081405272,223.2512398791262,477.0988097160388,289.6856935249475,517.7899125741042,250.65545200802748,613.2894396899726,211.62521049110745,596.6808262785172,182.5601370210606,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_199.png,164.02644691010585,158.47764757445037,446.3728749048464,318.75076699499436,397.37746534105315,286.36397084265644,367.4819612004336,234.87726926714492,355.85593181241484,250.65545200802748,290.2519088371663,218.2686558556896,266.1694193905561,268.92492676062835,234.6130539087909,254.8076053608913,235.4434845793637,233.2164079259994,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_218.png,213.021856473899,128.58214343383077,586.7156582316439,323.73335101843094,552.6680007381606,239.02942262000875,509.48560586837664,221.59037853798065,497.0291458097852,221.59037853798065,420.6295241170907,234.87726926714492,416.47737076422686,294.66827754838414,377.44712924730675,292.1769855366658,271.9824340845654,285.5335401720837,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_228.png,408.1730640584991,181.72970635048785,600.832979631381,307.9551682775484,505.3334525155128,273.0770801134922,510.31603653894945,232.3859772554266,527.7550806209775,220.75994786740787,526.9246499504047,258.95975871375515,568.446183479043,268.0944960900556,536.0593873267052,278.89009480750155,460.4901963045835,293.0074162072386,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_483.png,38.631415653618035,92.04319392862908,230.46090055592708,299.6508615718207,154.8917095338054,246.50329865516366,154.8917095338054,168.44281562132358,173.991614956979,193.35573573850658,75.17036515881978,179.23841433876956,115.03103734631259,202.490473114807,89.2876865585568,234.87726926714492,137.4526654517773,298.8204309012479,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_546.png,157.3830015455237,166.78195428017804,369.9732532121519,282.2118174897926,319.31698230721315,250.65545200802748,299.38664621346675,214.94693317339852,289.4214781665935,224.91210122027172,233.7826232382182,212.4556411616802,241.25649927337304,239.02942262000875,213.021856473899,248.1641599963092,244.57822195566416,268.0944960900556,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_619.png,-0.39882586330196546,9.000126871352393,180.63506032156113,308.78559894812116,5.41418883070736,49.691229729417955,48.59658370049124,13.152280224216213,38.631415653618035,7.339265530206831,63.54433577080107,105.3300846577933,90.11811722912955,111.97353002237543,75.17036515881978,152.664632880441,105.89629997001214,284.7031095015109,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_634.png,2.922896818989102,2.356681506770258,169.00903093354236,289.6856935249475,22.853232912735507,59.65639777629116,19.53151023044444,-0.13461050494805704,6.2446195012801695,9.830557541925145,73.50950381767422,67.9607044820188,96.76156259371169,63.80855112915498,84.30510253512023,116.1256833752393,78.49208784111084,225.74253189084448,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_693.png,64.37476644137382,94.53448594034734,408.1730640584991,320.41162833613987,339.24731840095956,234.87726926714492,294.4040621900301,215.77736384397127,326.790858342368,229.06425457313554,213.021856473899,247.3337293257364,257.86511268482843,281.38138681921987,196.4132430624437,273.9075107840649,82.64424119397466,170.1036769624691,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_706.png,122.50491338146747,145.1907568452861,372.46454522387023,302.142153583539,178.97419898041562,255.63803603146408,192.2610897095799,226.57296256141726,212.1914258033263,217.4382251851168,237.10434592050922,251.48588267860026,271.9824340845654,232.3859772554266,285.26932481372967,252.31631334917302,306.0300915780489,199.16875043251594,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_719.png,95.93113192313893,135.2255887984129,360.00808516527866,302.142153583539,127.48749740490405,204.15133445595254,150.73955618094152,199.16875043251594,149.07869483979601,186.71229037392445,183.12635233327944,253.97717469031855,216.34357915619012,238.198991949436,232.1217618970727,267.2640654194828,310.1822449309127,283.0422481603654,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_749.png,86.79639454683848,131.90386611612183,318.48655163664034,292.1769855366658,288.5910474960208,219.92951719683512,256.2042513436829,199.99918110308872,259.52597402597394,214.11650250282574,186.44807501557045,210.79477982053467,207.20884177988967,234.87726926714492,172.3307536158335,236.53813060829046,188.10893635671607,283.8726788309381,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_958.png,232.1217618970727,167.61238495075082,583.3939355493528,323.73335101843094,311.8431062720582,261.45105072547346,323.469135660077,230.72511591428108,341.7386104126779,218.2686558556896,389.9035893058983,265.6032040783373,428.1034001522455,246.50329865516366,446.3728749048464,270.5857881017739,543.5332633618601,307.1247376069756,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_105.png,276.965018108002,93.70405526977459,571.7679061613342,271.4162187723466,522.7724965975409,220.75994786740787,535.2289566561325,180.0688450093423,512.8073285506678,195.01659707965212,495.3682844686397,149.34291019814992,463.8119189868745,185.8818597033517,436.40770685797327,169.27324629189636,351.703778459551,217.4382251851168,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1057.png,56.900890406218934,13.982710894788966,301.04750755461225,206.64262646767085,91.77897857027511,43.04778436483582,101.74414661714832,48.03036838827239,116.69189868745809,23.947878941662168,144.09611081635938,113.63439136352099,173.991614956979,93.70405526977459,181.46549099213394,126.92128209268526,260.35640469654675,170.9341076330419,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_298.png,346.7211944361144,49.691229729417955,583.3939355493528,259.79018938432796,417.30780143479956,141.03860349242228,444.7120135637009,141.86903416299504,439.7294295402643,113.63439136352099,483.7422550806209,167.61238495075082,509.48560586837664,151.83420220986824,510.31603653894945,176.74712232705124,497.859576480358,239.02942262000875,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_441.png,124.99620539318573,122.76912873982144,334.2647343775229,343.66368711217734,167.34816959239686,311.2768909598394,182.29592166270663,316.25947498327605,165.68730825125135,286.36397084265644,230.46090055592708,304.6334455952573,224.64788586191776,259.7901893843279,262.01726603769225,263.9423427371918,255.37382067311012,184.22099836220616,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_998.png,132.47008142834068,60.48682844686391,392.39488131761664,242.3511453022998,181.46549099213394,171.76453830361464,196.4132430624437,159.30807824502315,189.76979769786158,136.0560194689857,239.59563793222753,165.1210929390325,248.73037530852798,122.76912873982144,277.79544877857484,154.32549422158655,350.0429171184055,202.490473114807,,,,,,,,,,,,,,,,,,
labeled-data,0038,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1008.png,218.83487116790843,165.1210929390325,513.6377592212405,328.71593504186757,490.38570044520304,240.69028396115428,463.8119189868745,226.57296256141726,476.26837904546596,258.12932804318234,379.10799058845237,257.29889737260964,421.4599547876634,301.3117229129663,352.5342091301238,285.5335401720837,264.50855804941057,278.89009480750155,97.5919932642845,15.643572235934528,304.3692302369034,332.8680883947314,134.13094276948618,38.06520034139925,174.8220456275518,63.80855112915498,152.40041752208708,39.72606168254475,195.5828123918709,141.03860349242228,134.961373440059,146.02118751585886,195.5828123918709,211.62521049110745,259.52597402597394,306.29430693640285
labeled-data,0038,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_397.png,163.19601623953304,144.36032617471335,361.6689465064243,272.2466494429194,326.790858342368,224.91210122027172,317.65612096606765,204.15133445595254,305.1996609074761,218.2686558556896,252.052097990819,187.54272104449723,244.57822195566416,225.74253189084448,212.1914258033263,227.40339323199,220.49573250905394,264.7727734077645,202.22625775645304,137.71688081013122,437.23813752854596,258.95975871375515,265.33898871998326,189.20358238564276,275.3041567668565,191.69487439736105,275.3041567668565,175.9166916564785,294.4040621900301,198.33831976194318,303.53879956633057,180.8992756799151,335.92559571866843,226.57296256141726,397.37746534105315,245.67286798459088
labeled-data,0038,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_399.png,142.43524947521388,132.73429678669464,379.10799058845237,268.92492676062835,325.9604276717953,218.2686558556896,311.8431062720582,200.82961177366147,310.1822449309127,221.59037853798065,227.96960854420877,201.66004244423425,244.57822195566416,233.2164079259994,209.70013379160798,228.2338239025628,218.00444049733562,263.9423427371918,228.80003921478158,130.24300477497633,438.06856819911866,267.2640654194828,272.8128647551382,185.8818597033517,282.77803280201135,184.22099836220616,278.62587944914753,170.1036769624691,320.97784364835866,188.37315171506998,339.24731840095956,174.25583031533296,335.92559571866843,226.57296256141726,402.36004936448967,248.16415999630917
