scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,0066,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_148.png,408.29444693237804,143.12740707568292,235.43282579489477,239.85826242722794,391.035927487147,210.93344460417634,374.36966691844736,186.37263955556642,386.6500694427523,196.89869886211355,325.24805682122746,194.26718403547676,333.1426013011379,204.79324334202389,321.7393703857118,206.5475865597817,255.9514997197923,199.5302136887503,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_163.png,268.2319022440973,149.53143198265155,395.42178553154156,261.8093979191541,347.1773470432007,224.09101873736026,354.1947199142321,200.40738529762925,373.4924953095684,204.79324334202386,,,,,,,291.91553568382835,214.44213103969207,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_206.png,268.2319022440973,147.77708876489368,436.6488511488511,242.5116225238177,298.93290855485975,202.1617285153871,317.3535123413171,185.49546794668748,327.8795716478643,191.63566920883997,377.0011817450842,196.89869886211355,373.4924953095683,206.54758655978173,387.5272410516312,203.91607173314495,397.17612874929944,231.10839160839166,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_282.png,405.0706732292098,168.8292073779879,205.0755464048146,317.94838088740534,,,,,464.7183426329768,222.33667551960238,369.9838088740528,273.2126288345801,384.0185546161156,283.7386881411272,362.9664360030214,294.2647474476743,236.65372432445594,293.3875758387954,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_473.png,291.0383640749494,55.67406983260645,275.24927511512874,257.42353987475946,,,315.59916912355936,89.88376257888456,329.63391486562216,98.65547866767383,285.7753344216758,133.74234302283088,296.30139372822293,142.5140591116201,284.020991203918,152.16294680928826,262.0917009819448,224.96819034623917,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_664.png,226.12766501790884,46.025182134938234,302.4415949903754,214.44213103969207,291.0383640749494,82.86638970785316,269.1090738529762,74.97184522794282,283.1438195950391,78.48053166345852,253.31998489315555,123.21628371628373,266.47755902633946,121.4619404985259,266.47755902633946,135.4966862405887,278.75796155064444,188.12698277332427,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_714.png,205.0755464048146,139.0053726761044,373.4924953095684,263.5637411369119,362.08926439414245,218.82798908408668,340.1599741721692,187.24981116444536,337.5284593455325,201.28455690650816,271.740588679613,211.81061621305528,274.3721035062498,225.8453619551181,262.0917009819448,226.72253356399702,215.60160571136174,190.75849759996106,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_738.png,303.31876659925433,124.9706269340416,341.03714578104814,279.3528300967326,,,344.5458322165639,157.42597646256186,365.5979508296581,163.56617772471435,336.65128773665356,217.95081747520777,352.44037669647423,217.95081747520777,346.3001754343218,229.3540483906338,313.8448259058015,248.65182378597018,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_811.png,93.67475207719099,277.59848687897477,377.8783533539631,249.5289953948491,152.44524987207905,320.5798957140421,166.47999561414184,257.4235398747594,192.79514388050967,267.0724275724276,281.3894763772812,236.3714212616652,286.6525060305547,255.66919665700158,298.0557369459808,253.03768183036482,334.8969445188957,245.14313735045448,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_886.png,170.86585365853648,130.23365658731518,244.54826880436627,353.0352452425624,,,195.42665870714643,175.8465802490193,232.26786628006136,187.24981116444533,186.65494261835715,277.59848687897477,204.1983747959357,280.2300017056115,191.0408006627518,295.14191905655326,206.82988962257247,339.0004995004996,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_333.png,441.91188080212464,168.82920737798793,480.5074315927974,343.38635754489417,,,,,444.54339562876146,231.10839160839166,372.6153237006895,252.16051022148588,384.0185546161156,251.28333861260694,380.5098681805998,261.8093979191541,454.1922833264297,335.49181306498383,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_476.png,110.3410126458906,118.83042567188909,203.32120318705677,281.98434492336935,,,,,138.41050413001625,172.3378938135036,83.14869277064389,214.44213103969207,101.56929655710138,214.44213103969204,98.06061012158568,228.47687678175487,181.39191296508363,290.7560610121586,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_712.png,105.07798299261708,231.9855632172706,365.5979508296581,254.79202504812267,,,161.21696596086832,231.98556321727057,,,244.54826880436627,260.0550547013962,251.56564167539773,251.28333861260694,256.82867132867125,265.31808435466974,350.68603347871635,274.96697205233795,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_944.png,437.52602275773006,354.78958846032026,500.68237859701276,193.39001242659782,446.29773884651934,270.5811140079433,473.490058721766,235.4942496527863,473.490058721766,226.72253356399702,511.2084379035599,289.00171779440075,530.5062132988962,284.61585975000617,520.857325601228,306.5451499719793,501.5595502058917,339.0004995004996,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_995.png,95.42909529494887,96.02396384103707,347.1773470432007,261.8093979191541,127.00727321459016,113.56739601861557,147.18222021880547,117.07608245413127,162.97130917862614,117.9532540630102,166.47999561414184,231.10839160839166,180.5147413562047,220.58233230184453,177.006054920689,232.86273482614948,312.0904826880436,288.12454618552187,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_173.png,327.00240003898534,116.19891084525233,220.86463536463526,273.2126288345801,291.0383640749494,160.05749128919865,277.00361833288656,130.23365658731512,266.47755902633946,157.42597646256186,206.82988962257247,148.65426037377262,212.09291927584604,158.30314807144077,202.44403157817783,163.56617772471435,200.68968836042,257.4235398747594,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_336.png,415.5967325357569,341.63201432713635,505.06823664140734,167.952035769109,435.7716795399722,309.17666479861606,476.1215735484028,311.8081796252528,470.8585438951293,279.35283009673265,538.4007577788066,278.47565848785365,527.8746984722594,263.5637411369119,539.2779293876855,266.1952559635487,498.05086377037594,203.91607173314495,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_382.png,444.54339562876146,62.69144270363785,479.63025998391856,289.8788894032797,435.7716795399722,121.46194049852585,452.4379401086718,130.23365658731512,468.22702906849247,110.05870958309987,512.9627811213177,175.8465802490193,520.857325601228,169.70637898686684,521.734497210107,184.61829633780857,515.5942959479545,280.2300017056115,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_387.png,284.8981628127969,143.39123072049904,561.2072196096586,185.49546794668748,334.01977291001674,119.70759728076803,346.3001754343218,121.4619404985259,358.5805779586267,96.02396384103702,426.12279184230397,144.26840232937798,433.1401647133355,136.37385784946764,437.52602275773006,146.0227455471358,517.3486391657124,200.40738529762925,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_480.png,16.483650495845495,119.70759728076803,269.1090738529762,231.98556321727057,,,40.167283935576506,162.6890061158354,71.74546185521785,135.4966862405887,130.5159596501059,236.3714212616652,142.79636217441083,214.44213103969207,153.32242148095798,230.23121999951272,239.28523915109275,270.5811140079433,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_581.png,489.27914768158666,252.16051022148588,236.65372432445594,160.93466289807756,439.28036597548794,253.03768183036482,428.7543066689408,214.44213103969207,405.9478448380887,239.8801076971809,366.475122438537,162.6890061158354,351.5632050875953,172.3378938135036,349.8088618698374,155.671633244804,270.8634170707341,133.74234302283088,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_808.png,264.7232158085816,68.8316439657903,274.3721035062498,264.44091274579085,281.3894763772812,113.56739601861557,298.93290855485975,124.09345532516267,241.9167539777295,176.72375185789824,253.31998489315555,179.35526668453502,239.28523915109275,196.0215272532346,243.6710971954874,229.3540483906338,,,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1015.png,432.26299310445654,167.07486416023005,269.1090738529762,336.36898467386277,,,442.7890524110036,211.81061621305528,471.7357155040082,223.21384712848132,392.79027070490486,294.2647474476743,405.9478448380887,298.65060549206896,393.6674423137838,310.053836407495,270.8634170707341,302.15929192758466,138.41050413001625,24.97306352184404,263.84604419970265,320.5798957140421,,,,,210.33857605808817,100.40982188543165,198.0581735337832,130.23365658731512,169.98868204965754,160.93466289807756,184.90059940059933,151.28577520040938,241.03958236885057,320.5798957140421
labeled-data,0066,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1264.png,292.7927072927073,117.07608245413127,377.0011817450842,260.93222631027515,,,317.3535123413171,151.28577520040938,329.63391486562216,166.1976925513511,277.00361833288656,213.56495943081313,294.54705051046506,212.6877878219342,285.7753344216758,219.70516069296562,363.8436076119002,235.4942496527863,291.0383640749494,160.05749128919865,447.1749104553983,227.59970517287596,322.61654199459076,213.56495943081313,331.38825808338004,187.24981116444536,334.8969445188957,176.72375185789824,381.38703978947876,213.56495943081313,389.2815842693891,202.1617285153871,389.2815842693891,213.56495943081313,420.85976218903045,239.002936088302
labeled-data,0066,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1299.png,336.65128773665356,147.77708876489368,314.7219975146804,265.31808435466974,,,,,327.8795716478643,178.47809507565609,284.02099120391796,210.93344460417634,293.6698789015861,214.44213103969207,282.26664798616014,221.45950391072347,312.96765429692255,253.03768183036482,312.96765429692255,118.83042567188909,437.52602275773006,262.68656952803303,,,353.31754830535317,156.54880485368292,352.44037669647423,161.8118345069565,387.5272410516312,207.42475816866065,395.4217855315417,199.53021368875034,397.17612874929944,209.1791013864185,435.7716795399722,246.0203089593334
labeled-data,0066,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_165.png,197.18100192490425,350.4037304159256,300.6872517726175,219.70516069296562,235.77655271557705,328.47444019395243,207.7070612314514,255.66919665700158,256.82867132867125,256.5463682658805,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_39.png,174.37454009405224,225.84536195511805,359.45774956750563,210.93344460417634,226.12766501790884,227.59970517287596,,,,,309.4589678614068,235.4942496527863,313.8448259058015,226.72253356399702,321.7393703857118,237.24859287054414,356.8262347408688,247.77465217709124,,,,,,,,,,,,,,,,,,
labeled-data,0066,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_510.png,386.6500694427523,182.86395312005072,212.97009088472493,286.370202967764,362.08926439414245,246.89748056821233,329.63391486562216,212.6877878219342,323.4937136034697,224.09101873736026,226.12766501790884,227.59970517287596,233.14503788894024,235.4942496527863,220.86463536463526,235.4942496527863,289.28402085719154,267.94959918130655,483.1389464194342,105.67285153870523,313.8448259058015,286.370202967764,498.05086377037594,144.26840232937798,451.56076849979286,151.28577520040938,454.1922833264297,160.93466289807756,384.0185546161156,229.3540483906338,389.2815842693891,239.002936088302,376.12401013620524,244.26596574157554,,
