scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,0055,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_128.png,130.8449977568415,47.58017945266931,336.6556751906684,299.21589053387163,175.06213548676527,73.30651413189764,195.16083445491245,94.20916105877069,216.86742934051136,93.40521310004476,176.670031404217,197.11449977568412,204.80820995962307,188.27107222969937,212.84768954688195,226.05662628981602,300.4780170480035,283.136931359354,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_145.png,219.27927321668898,165.76052938537453,375.2451772095109,242.93953342305966,,,,,360.77411395244496,195.50660385823235,323.7925078510542,189.07502018842527,335.8517272319425,214.80135486765363,300.4780170480035,209.17371915657242,240.67725517725518,207.06756756756755,,,,,362.8253773253773,212.1219726219726,349.34696384696383,199.48595998595997,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_248.png,207.22005383580074,197.91844773441002,526.3873934499775,324.13827725437415,507.0926424405563,256.6066487213997,471.7189322566173,223.64478241363838,459.659712875729,238.91979362943022,367.0373815373815,249.18760968760967,379.2649170031404,275.09745177209504,329.4201435621354,290.37246298788693,233.75033647375494,287.15667115298334,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_261.png,226.23731146901872,18.832862259691524,527.7116345193268,333.4675708906479,509.2685391531546,33.76727119034808,474.86468936468935,49.53861003860999,459.4721816644893,53.132521324828986,478.23429273429275,216.3339768339768,500.969146238377,215.4317605471452,461.3164912011066,250.47364174287256,311.43892593892593,298.0468585468585,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_443.png,220.0832211754149,125.26165096455799,331.0280394795872,239.42226110363387,310.9032626820136,144.5864232754698,298.1199927848001,137.7868116280158,295.12816365992035,153.56191065010904,262.69246298788687,187.96959174517715,281.9872139973081,198.42091520861368,257.06482727680566,212.08803050695374,278.8090957060308,229.4455766356954,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_513.png,263.49641094661274,150.1840376850605,415.4425751458053,248.26568864961862,374.94717291271303,188.80167208009107,366.46391694353645,188.80167208009107,391.39954812566157,186.7451251784725,367.2056976222521,196.009071332436,396.147824136384,197.61696724988778,377.6570210856886,214.49987438313138,311.733288470166,240.22620906235974,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_558.png,351.12673844773434,168.67484073575588,433.93337819650066,246.65779273216685,400.21482460516177,208.26640780697244,410.6480381548364,197.83319425729775,389.4555731320597,196.5290425635884,413.2563415422551,215.11320419894645,375.7619803481117,215.43924212237377,370.5453735732744,214.46112835209178,341.95134086692525,214.8945497915813,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_621.png,204.0042620008972,65.76950201884245,304.49775684163296,226.55909376401968,254.75205046663672,80.7326612839287,242.68237733975946,85.90537833830467,263.9479918966384,90.50334905330553,236.6880306472586,130.86719003543854,260.5805730793347,129.24735665021305,256.12603126996464,156.37956585274017,282.33987475664185,220.97076809145494,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_798.png,256.2608793180798,153.39982951996404,414.6386271870793,248.26568864961862,397.2546809249376,224.50701134150935,400.1961918513358,198.17350678980853,377.08198023393356,200.15771112838317,358.9105948040054,200.94900911231815,355.6139058143091,210.7711411785346,343.2983942398888,211.35714282172918,308.25767741820505,228.70403233741425,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_824.png,115.56998654104969,181.53800807537004,378.46096904441447,339.91575594436966,157.7067797787501,295.1205514534307,166.26021616949055,269.11810482557985,156.68036741186125,258.85398115669136,255.59539133432938,293.4248362257212,228.87137054971032,236.27290908513672,297.7974370761981,292.5973451327434,341.9530883843179,264.070538354632,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_936.png,110.78445006321107,146.95891276864728,301.1074014481094,300.04476496954373,272.9727042868635,233.84547753131827,276.8958027130568,217.49677131773606,239.04556947477298,212.33070911389498,203.99576390670646,215.19358508699148,199.3259970118377,242.94787955407426,176.9837375014366,253.7052637627859,119.47127974777239,234.84516562383686,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1013.png,80.16727962303179,132.06407309504658,336.6895184461556,290.94236294678774,144.05732460395268,184.60888708441627,150.15172578801747,174.9594185429804,166.40346227885686,174.9594185429804,164.5713711067693,232.19049534536262,195.85973466850328,218.63596036211126,203.46345247672681,259.49770141363064,291.8465533175235,272.9777042533555,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_113.png,362.34174232846806,25.31772210090793,541.3887129146066,338.86827708561805,458.1839023685035,42.28052188998379,483.33871045466594,73.50718020384062,436.4987229838806,71.77236585307082,497.5310192658707,211.60906764584345,442.8886468510523,219.51783207430404,479.00167457774137,279.0826807700648,492.88018938389996,286.889345348529,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_198.png,182.7761751522813,165.99120790713712,381.3740374669578,320.7320422939892,356.54930467762324,285.9774163889208,340.8269739110448,237.98293299620735,329.24209860935525,254.53275485576373,259.5962566208362,226.93095033037545,252.2854269624181,259.49770141363064,213.86943786015263,250.94907735618904,185.12861819747474,182.2172169914649,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_380.png,52.15811746601696,144.00698314253071,329.1522185175686,283.34340973209913,133.57863712390673,190.12400665799157,157.7096234309067,184.3535534106655,156.13586345436323,172.81264691601334,171.34887656095017,229.9925927304263,189.18482296177623,223.6975528242524,202.4064328848889,249.7683671803959,275.2170350128196,261.99237892014366,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_397.png,21.94057916948404,205.28143579938913,198.209552565926,344.6178623889575,56.94280458625211,309.28215242619046,65.87122772010832,272.8244246296109,54.710698802788045,266.12810727921874,140.77825834001777,260.8280749705012,121.67387230670965,241.57494366111416,164.82791745368135,252.36345494785706,219.1424915179733,253.10749020901176,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_457.png,49.63998927463922,44.960607615006154,214.9970738417776,306.8459395182914,73.27484986059574,73.80579750191299,91.23201548936271,66.32364515659344,100.95881353827815,61.83435374940166,75.66064725220926,115.46819697358302,100.21059830374622,120.94335727742634,99.1631770384015,160.79450441838233,150.3410190173874,290.0400002816489,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_566.png,173.8676467159412,203.60268367180396,454.21925202266306,343.778486325165,230.94521905383664,306.0065634544988,276.27152649863604,273.27089696658817,262.14988073151335,255.6626870346722,362.72726106927183,284.18278579589173,358.43207719923856,250.45824398236272,420.88539382695217,267.80638749006096,423.487615353107,252.19305833313254,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_783.png,149.77947052947053,164.5749250749251,302.6266233766234,290.44905094905096,281.0482017982018,252.6868131868132,260.4150663807435,217.49677131773606,265.7634865134865,228.41108891108894,222.60664335664336,247.29220779220782,221.38174348842244,220.9664000192757,195.63361638361636,263.476023976024,195.3595282268751,282.5523094716044,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_789.png,134.49475524475525,168.1713286713287,400.62862137862135,301.23826173826177,373.65559440559446,262.5769230769231,361.0342987253933,232.24269329927955,341.287962037962,234.70479520479523,295.11135339614,231.37528612389465,287.34190809190807,248.1913086913087,255.48816555572301,244.13233070625677,167.60249861455793,272.14342336698553,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_819.png,402.4268231768232,121.41808191808195,616.4128371628371,328.2112887112887,607.4218281718282,151.9875124875125,581.2547956157633,153.3109543725142,576.5335783857336,162.75338883257376,544.1595173798152,232.89718767873032,557.9712787212787,252.6868131868132,522.0072427572428,285.0544455544456,430.8503038591007,277.41152156186814,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_82.png,317.01223776223776,178.0614385614386,583.1461038961039,313.82567432567436,555.273976023976,284.1553446553447,555.273976023976,242.79670329670333,529.20004995005,249.9895104895105,501.1719829787722,246.05846085308255,487.8414085914086,254.485014985015,467.16208791208794,243.69580419580421,356.958700589592,257.9201594045736,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_828.png,426.7025474525474,66.57292707292709,605.8065036724528,323.09468320329376,595.5953733766236,86.25324675324674,586.2185314438691,79.68269377129138,580.684246692359,87.98412089855663,582.7596034741753,202.8205294923917,585.8551136363639,214.50000000000003,556.4717509045022,255.39623463173785,477.6081931954829,280.3005160135334,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_899.png,377.25121753246765,169.04545454545456,615.075892857143,333.81818181818187,432.44602272727286,251.83766233766235,480.3356331168833,208.0064935064935,445.17279473772976,212.2923282654266,503.28907548851885,278.2152735946799,465.1231597715828,295.56341710237814,523.2700421055993,319.8104824918949,600.438679131629,300.7678601546876,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1052.png,93.63452851496325,42.492659514398724,293.5215979672501,197.48983625070588,121.03279019117525,61.48919093329033,133.6164797934984,82.78466564491407,150.2543551068597,57.026443871527306,159.75183512140035,119.56775832862792,175.40916319302215,95.19235958846343,200.40683229813664,136.99132854722916,283.6527788981205,185.3901347100105,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_201.png,83.28172138420587,33.417883358877134,271.06908929579737,192.16596757279987,121.03279019117525,70.20097604259092,145.23219327256595,90.52847463095912,156.84790675163345,60.52121481003468,174.27147697023474,140.86323304025166,182.34842059610145,110.80568874539188,217.83040251673793,137.9593046704848,224.85137218996215,115.14272462231645,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_216.png,167.49564410744534,89.56049850770347,326.243728321368,220.23727514721304,209.11861740743728,202.81370492861177,221.70230700976043,179.58227797047672,196.53492780511414,174.7423973541986,245.66914439920004,158.51308339156202,216.177300436113,135.0930896561694,270.1011131725417,133.11942405420666,262.14988073151335,124.68420355155047,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_266.png,437.56098249576513,33.417883358877134,607.9247801887552,263.79620069371623,552.7501411631847,58.58526256352343,528.550738081794,76.00883278212473,552.7501411631847,90.52847463095912,511.0957400669831,123.81679637616554,537.9853625039153,133.35827530539956,511.1271678631927,163.12668387513108,474.6646387008168,261.7345372623666,,,,,,,,,,,,,,,,,,
labeled-data,0055,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_306.png,400.7778898120512,126.34359119141726,567.2697830120189,282.1877470355731,514.9990723562153,257.9883439541825,514.9990723562153,221.20525127046866,488.86371702831326,238.62882148906994,491.7676453980801,194.10191981931112,460.7924094539001,211.5254900379124,466.8579741223525,166.31974797002624,540.58758403007,179.3308556007999,,,,,,,,,,,,,,,,,,
