scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,99,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1079.png,340.6275964,94.51008902,414.6928783,221.2756677,,,380.5089021,107.3290801,393.3278932,124.4210682,352.7344214,165.7267062,380.5089021,182.1065282,359.1439169,194.9255193,383.3575668,226.2608309,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_260.png,264.425816,4.064985163,539.3219585,340.9195846,525.7908012,31.1272997,,,472.3783383,53.20445104,,,496.5919881,217.0026706,464.5445104,246.9136499,310.004451,293.9166172,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_290.png,266.5623145,175.6970326,488.7581602,342.3439169,290.0637982,202.047181,332.7937685,197.774184,,,396.888724,241.2163205,,,425.3753709,265.4299703,378.3724036,322.4032641,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_319.png,123.4169139,129.4062315,374.8115727,343.0560831,,,228.8175074,184.2430267,188.2240356,169.9997033,237.3635015,270.4151335,173.268546,271.8394659,245.1973294,311.0086053,345.6127596,330.237092,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_377.png,364.1290801,161.4537092,468.1053412,271.8394659,,,,,,,386.9183976,195.6376855,424.6632047,194.9255193,410.4198813,209.1688427,404.0103858,273.2637982,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_517.png,296.4732938,152.9077151,415.4050445,237.6554896,,,,,,,362.7047478,194.2133531,393.3278932,192.0768546,378.3724036,209.1688427,309.2922849,240.5041543,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_725.png,246.6216617,146.4982196,378.3724036,236.9433234,,,,,,,332.7937685,197.0620178,363.4169139,202.047181,334.9302671,224.8364985,255.1676558,220.5635015,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_732.png,278.6691395,153.6198813,382.6454006,244.0649852,,,343.4762611,170.7118694,365.5534125,175.6970326,336.3545994,194.9255193,369.8264095,200.6228487,349.1735905,226.972997,295.7611276,245.4893175,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_820.png,131.2507418,209.1688427,369.1142433,326.6762611,146.9183976,298.1896142,153.3278932,253.3231454,163.2982196,239.079822,275.1083086,255.4596439,,,300.7462908,270.4151335,344.9005935,259.7326409,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_972.png,173.268546,192.0768546,394.7522255,308.1599407,,,308.5801187,202.7593472,359.1439169,207.0323442,293.6246291,227.6851632,335.6424332,240.5041543,297.8976261,256.1718101,176.1172107,297.4774481,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1042.png,97.77893175,68.15994065,212.4376855,260.4448071,,,,,,,,,137.6602374,147.9225519,151.1913947,172.1362018,188.9362018,261.8691395,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_178.png,114.8709199,94.51008902,230.9540059,267.5664688,,,147.6305638,106.6169139,166.8590504,115.162908,162.5860534,199.9106825,,,176.1172107,220.5635015,213.1498516,244.7771513,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_347.png,356.2952522,221.2756677,544.3071217,297.4774481,,,,,503.7136499,226.972997,,,463.120178,242.6406528,426.7997033,262.5813056,410.4198813,311.0086053,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_437.png,52.91246291,184.9551929,242.3486647,328.8127596,,,,,104.9005935,189.2281899,77.83827893,226.2608309,110.5979228,216.2905045,112.7344214,234.0946588,210.3011869,313.85727,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_552.png,168.995549,188.5160237,396.1765579,293.204451,369.8264095,259.0204748,364.1290801,226.972997,331.3694362,231.2459941,,,301.458457,227.6851632,284.3664688,232.6703264,188.9362018,244.7771513,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_568.png,141.2210682,234.0946588,441.0430267,320.9789318,164.0103858,296.0531157,195.3456973,263.2934718,206.0281899,244.0649852,315.7017804,266.1421365,,,358.4317507,279.6732938,401.1617211,268.278635,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_591.png,28.69881306,46.79495549,199.6186944,314.5694362,46.50296736,56.7652819,95.64243323,71.72077151,,,94.93026706,219.8513353,104.9005935,255.4596439,174.6928783,279.6732938,,,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_665.png,20.86498516,8.337982196,114.8709199,271.1272997,,,,,77.12611276,17.59614243,,,89.94510386,105.9047478,77.12611276,135.815727,84.95994065,264.7178042,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_753.png,127.689911,150.7712166,314.9896142,272.551632,302.1706231,174.2727003,267.2744807,166.4388724,272.2596439,179.2578635,,,217.4228487,231.2459941,186.7997033,243.352819,163.2982196,276.8246291,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_922.png,404.7225519,214.1540059,605.5534125,330.9492582,,,,,492.3189911,226.2608309,435.3456973,263.2934718,497.3041543,261.8691395,458.1350148,311.7207715,592.0222552,318.8424332,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1037.png,146.9183976,92.3735905,351.310089,213.4418398,165.4347181,100.2074184,173.9807122,115.8750742,191.0727003,96.64658754,214.574184,162.8780415,238.0756677,130.1183976,252.3189911,166.4388724,326.384273,186.3795252,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_155.png,204.6038576,168.5753709,463.120178,283.9462908,225.9688427,193.5011869,230.9540059,204.1836795,245.9094955,184.9551929,280.805638,255.4596439,306.4436202,214.1540059,322.8234421,250.4744807,441.0430267,251.8988131,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_225.png,213.8620178,127.2697329,404.0103858,276.1124629,393.3278932,256.8839763,371.2507418,229.8216617,366.2655786,256.8839763,305.0192878,204.8958457,288.6394659,242.6406528,271.5474777,212.7296736,237.3635015,137.2400593,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_331.png,459.5593472,187.8038576,555.7017804,336.6465875,495.1676558,323.1154303,532.9124629,294.6287834,504.425816,280.3854599,545.0192878,274.6881306,518.6691395,264.7178042,527.9272997,258.3083086,499.4406528,203.4715134,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_545.png,172.5563798,100.2074184,342.764095,239.7919881,,,193.2091988,122.9967359,207.4525223,110.1777448,224.5445104,158.6050445,251.6068249,136.5278932,266.5623145,160.0293769,326.384273,221.9878338,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_635.png,13.03115727,197.774184,237.3635015,333.0857567,,,29.41097923,251.1866469,50.77596439,214.1540059,131.962908,299.6139466,136.235905,259.7326409,156.1765579,272.551632,212.4376855,248.3379822,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_702.png,43.65430267,120.8602374,156.888724,297.4774481,124.8412463,288.2192878,126.9777448,269.7029674,105.6127596,289.6436202,117.7195846,199.9106825,76.41394659,192.7890208,92.79376855,167.8632047,108.4614243,143.6495549,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_864.png,433.921365,189.9403561,566.384273,325.964095,,,545.0192878,288.2192878,527.2151335,310.2964392,514.3961424,255.4596439,484.4851632,279.6732938,472.3783383,244.0649852,491.6068249,203.4715134,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1108.png,314.2774481,175.6970326,375.5237389,245.4893175,,,,,,,,,346.3249258,199.9106825,329.9451039,220.5635015,360.5682493,249.0501484,349.8857567,162.1658754,462.4080119,268.278635,,,361.2804154,197.774184,380.5089021,184.9551929,399.0252226,216.2905045,420.3902077,205.6080119,420.3902077,229.8216617,448.8768546,257.5961424
labeled-data,99,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1233.png,258.0163205,172.848368,374.8115727,240.5041543,,,272.9718101,190.6525223,,,297.8976261,211.3053412,,,325.6721068,226.972997,361.9925816,231.2459941,312.1409496,64.59910979,404.0103858,229.8216617,329.9451039,85.25192878,347.037092,76.70593472,342.0519288,144.3617211,364.8412463,140.8008902,354.8709199,152.195549,369.8264095,224.8364985,,
labeled-data,99,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_180.png,206.0281899,207.7445104,393.3278932,346.6169139,,,361.2804154,273.9759644,321.3991098,271.8394659,,,280.805638,241.2163205,,,,,,,,,,,,,,,,,,,,,,
labeled-data,99,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_297.png,275.1083086,189.2281899,384.0697329,317.4181009,355.5830861,232.6703264,329.9451039,197.774184,344.1884273,206.320178,282.2299703,233.3824926,337.0667656,227.6851632,315.7017804,251.1866469,317.1261128,333.7979228,335.6424332,180.6821958,441.0430267,242.6406528,349.1735905,193.5011869,361.9925816,189.2281899,384.0697329,204.1836795,,,,,398.3130564,207.0323442,425.3753709,232.6703264
labeled-data,99,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_321.png,288.6394659,162.8780415,374.8115727,275.4002967,,,336.3545994,186.3795252,361.2804154,194.2133531,312.8531157,209.8810089,350.5979228,214.1540059,317.1261128,229.1094955,297.8976261,275.4002967,252.3189911,142.2252226,366.2655786,221.2756677,267.9866469,220.5635015,296.4732938,201.3350148,282.2299703,190.6525223,323.5356083,189.9403561,,,,,,
labeled-data,99,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_440.png,225.9688427,179.2578635,345.6127596,245.4893175,,,324.9599407,200.6228487,291.4881306,195.6376855,,,280.805638,212.7296736,272.9718101,204.8958457,233.0905045,197.0620178,169.7077151,208.4566766,413.268546,287.5071217,186.7997033,277.5367953,225.2566766,236.2311573,196.7700297,224.1243323,259.4406528,231.2459941,,,272.2596439,227.6851632,389.7670623,232.6703264
labeled-data,99,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_498.png,171.8442136,176.4091988,359.1439169,279.6732938,,,206.0281899,195.6376855,,,270.8353116,242.6406528,,,289.351632,256.8839763,327.8086053,246.9136499,219.5593472,169.9997033,368.4020772,244.7771513,,,,,,,282.2299703,201.3350148,,,292.9124629,202.047181,366.2655786,229.8216617
labeled-data,99,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_558.png,270.8353116,173.5605341,356.2952522,249.0501484,354.1587537,209.1688427,329.9451039,182.8186944,345.6127596,192.7890208,,,316.4139466,218.427003,288.6394659,220.5635015,321.3991098,207.7445104,350.5979228,167.1510386,421.1023739,244.7771513,421.8145401,181.394362,,,389.7670623,191.3646884,,,361.9925816,201.3350148,,,,
