scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,32,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_111.png,145.5985222,169.101433,399.0691894,321.3629646,202.0248545,226.4234214,186.7987013,208.5103,225.3119122,222.8407971,170.6768921,244.3365428,214.5640394,239.8582624,195.755262,281.0584416,358.7646664,246.1278549,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_119.png,145.5985222,120.7360054,351.5994178,352.710927,193.0682938,153.8752799,202.9205105,160.1448724,219.9379758,157.4579042,186.7987013,238.0669503,224.4162562,234.484326,205.6074787,270.3105687,318.4601433,349.1283027,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_215.png,202.0248545,153.8752799,375.7821317,298.9715629,234.2684729,261.3540081,270.0947156,219.2581729,243.2250336,208.5103,296.0687416,214.7798925,281.7382445,200.4493954,306.8166144,210.3016122,339.9558889,208.5103,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_364.png,232.4771608,186.1188983,514.6088222,340.1717421,505.6522615,307.9281236,494.9043887,248.8148231,490.4261084,266.7279445,377.5734438,238.9626064,370.4081953,270.3105687,339.9558889,275.6845052,248.59897,266.7279445,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_566.png,262.033811,159.2492163,444.7476489,259.5626959,289.7991491,227.3190775,325.6253918,210.3016122,317.5644872,202.2407076,376.6777877,208.5103,377.5734438,193.2841469,396.3822212,229.1103896,359.6603224,244.3365428,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_656.png,228.8945365,62.51836095,330.9993283,197.7624272,257.5555307,86.70107479,249.4946261,84.01410658,262.033811,80.43148231,257.5555307,106.4055083,277.2599642,102.822884,276.3643081,128.79691,282.6339006,183.4319301,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_687.png,194.8596059,76.84885804,362.3472906,161.9361845,235.164129,145.8143753,250.3902821,127.0055979,236.9554411,120.7360054,281.7382445,117.1533811,271.8860278,123.4229736,301.442678,120.7360054,348.9124496,103.7185401,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_750.png,289.7991491,169.101433,418.7736229,238.9626064,382.9473802,216.5712047,371.3038513,188.8058665,381.1560681,196.8667712,334.5819525,197.7624272,350.7037618,204.0320197,326.5210479,219.2581729,330.1036722,230.0060457,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_952.png,164.4072996,169.9970891,304.1296462,318.6759964,260.2424989,279.2671294,262.9294671,210.3016122,233.3728168,214.7798925,181.4247649,241.6495746,220.8336319,237.1712942,207.3987909,209.4059561,259.3468428,247.023511,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_979.png,271.8860278,169.101433,434.8954322,255.9800717,380.260412,203.1363636,370.4081953,195.9711151,384.7386923,195.075459,359.6603224,204.0320197,382.0517241,209.4059561,360.5559785,215.6755486,313.0862069,210.3016122,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_992.png,299.6513659,182.5362741,437.5824004,258.6670399,351.5994178,205.8233318,348.0167936,194.179803,356.0776982,189.7015226,363.2429467,200.4493954,385.6343484,199.5537394,380.260412,218.3625168,329.2080161,247.919167,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_236.png,427.7301836,183.4319301,546.8524407,322.2586207,494.0087326,201.3450515,484.1565159,198.6580833,503.8609494,196.8667712,473.4086431,231.7973578,503.8609494,235.3799821,489.5304523,264.9366323,468.0347067,314.1977161,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_365.png,138.4332736,196.8667712,418.7736229,284.6410658,176.9464845,253.2931034,194.8596059,228.2147335,204.7118227,216.5712047,264.7207792,237.1712942,277.2599642,222.8407971,298.7557098,235.3799821,379.3647559,244.3365428,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_478.png,71.25906852,119.8403493,201.1291984,318.6759964,142.911554,230.9017017,138.4332736,203.1363636,155.4507389,201.3450515,76.63300493,179.8493059,115.1462159,190.5971787,98.12875056,211.1972682,172.4682042,282.8497537,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_630.png,1.397895208,6.092028661,123.2071205,258.6670399,2.293551276,76.84885804,8.563143753,31.17039857,4.980519481,20.42252575,76.63300493,70.57926556,94.54612629,66.99664129,89.17218988,109.0924765,73.94603672,235.3799821,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_729.png,133.9549933,185.2232423,344.4341693,305.2411554,164.4072996,214.7798925,153.6594268,209.4059561,172.4682042,205.8233318,153.6594268,242.5452306,184.1117331,231.7973578,195.755262,257.7713838,317.5644872,287.328034,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_794.png,248.59897,180.7449619,589.8439319,313.30206,557.6003135,285.5367219,528.0436632,246.1278549,527.1480072,261.3540081,430.4171518,228.2147335,430.4171518,255.9800717,403.5474698,242.5452306,270.9903717,247.023511,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_966.png,137.5376176,180.7449619,391.0082848,298.0759069,164.4072996,252.3974474,177.8421406,221.049485,186.7987013,212.9885804,226.2075683,238.0669503,242.3293775,227.3190775,259.3468428,247.919167,365.0342588,248.8148231,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_992.png,137.5376176,118.9446932,345.3298253,293.5976265,131.2680251,148.5013435,147.3898343,151.1883117,160.8246753,150.2926556,169.781236,224.6321093,192.1726377,218.3625168,196.650918,247.919167,315.7731751,273.893193,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1001.png,163.5116435,91.17935513,366.825571,226.4234214,176.0508285,176.2666816,188.5900134,169.101433,177.8421406,144.9187192,251.2859382,151.1883117,244.1206897,122.5273175,272.7816838,147.6056874,354.286386,211.1972682,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_310.png,433.10412,107.3011644,578.200403,327.6325571,560.2872817,319.5716525,561.1829378,276.5801612,536.1045678,291.8063144,519.9827586,222.8407971,493.1130766,242.5452306,487.7391402,208.5103,503.8609494,123.4229736,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_334.png,421.4605911,187.0145544,566.5568742,337.4847738,452.8085535,312.4064039,482.3652038,312.4064039,476.0956113,288.2236901,534.3132557,294.4932826,519.0871026,266.7279445,538.7915361,265.8322884,495.8000448,204.9276758,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_832.png,361.4516346,187.9102105,547.7480967,346.4413345,509.2348858,336.5891178,531.6262875,316.8846843,508.3392297,311.5107479,521.7740708,247.023511,492.2174205,255.0844156,488.6347962,235.3799821,384.7386923,208.5103,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_999.png,172.4682042,104.6141961,389.2169727,237.1712942,183.216077,173.5797134,193.0682938,163.7274966,184.1117331,139.5447828,248.59897,151.1883117,240.5380654,127.9012539,270.0947156,147.6056874,357.8690103,213.8842365,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_108.png,327.416704,175.3710255,434.8954322,254.1887595,359.6603224,216.5712047,365.0342588,193.2841469,374.8864756,187.0145544,373.0951635,205.8233318,399.9648455,202.2407076,386.5300045,218.3625168,345.3298253,250.6061352,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_12.png,248.59897,170.8927452,441.1650246,264.0409763,252.1815943,255.0844156,277.2599642,222.8407971,256.6598746,220.1538289,310.3992387,210.3016122,291.5904613,201.3450515,321.1471115,216.5712047,409.8170622,234.484326,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_371.png,210.9814151,178.0579937,338.1645768,269.4149127,236.9554411,206.7189879,227.9988804,195.075459,246.8076579,197.7624272,217.2510076,214.7798925,243.2250336,218.3625168,232.4771608,239.8582624,311.2948948,249.7104792,238.7467532,168.205777,472.512987,272.9975369,249.4946261,201.3450515,277.2599642,198.6580833,287.1121809,191.4928348,336.3732647,218.3625168,341.7472011,205.8233318,365.0342588,227.3190775,453.7042096,257.7713838
labeled-data,32,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_484.png,192.1726377,178.0579937,370.4081953,298.0759069,274.572996,278.3714734,272.7816838,221.049485,223.5206001,230.9017017,246.8076579,213.8842365,219.9379758,209.4059561,266.5120914,238.0669503,346.2254814,187.0145544,202.9205105,146.7100313,486.8434841,315.0933721,446.538961,217.4668607,438.4780564,208.5103,452.8085535,211.1972682,390.1126288,239.8582624,422.3562472,248.8148231,379.3647559,266.7279445,209.190103,309.7194357
labeled-data,32,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_52.png,180.5291088,156.5622481,391.9039409,269.4149127,205.6074787,193.2841469,251.2859382,181.640618,228.8945365,174.4753695,293.3817734,227.3190775,296.0687416,215.6755486,316.6688312,241.6495746,356.0776982,237.1712942,,,,,,,,,,,,,,,,,,
labeled-data,32,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_548.png,259.3468428,181.640618,365.9299149,244.3365428,327.416704,204.9276758,322.0427676,192.3884908,342.6428571,206.7189879,289.7991491,216.5712047,318.4601433,230.9017017,294.2774295,238.0669503,360.5559785,277.4758173,265.6164353,131.4838782,303.2339901,152.0839678,297.8600537,149.3969996,310.3992387,147.6056874,311.2948948,184.3275862,324.7297358,181.640618,321.1471115,197.7624272,339.9558889,229.1103896,,
labeled-data,32,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_551.png,259.3468428,178.0579937,408.0257501,299.867219,328.3123601,213.8842365,328.3123601,196.8667712,338.1645768,212.9885804,284.4252127,222.8407971,305.9209584,241.6495746,291.5904613,252.3974474,381.1560681,291.8063144,254.8685625,153.8752799,392.799597,233.58867,369.5125392,199.5537394,352.4950739,177.1623377,358.7646664,187.0145544,318.4601433,191.4928348,309.5035826,190.5971787,305.0253023,201.3450515,273.6773399,212.9885804
labeled-data,32,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_568.png,297.8600537,171.7884013,413.3996865,258.6670399,388.3213166,231.7973578,390.1126288,199.5537394,360.5559785,200.4493954,356.0776982,191.4928348,341.7472011,204.0320197,344.4341693,195.075459,334.5819525,214.7798925,178.7377967,178.0579937,438.4780564,305.2411554,197.5465741,224.6321093,223.5206001,211.1972682,235.164129,204.0320197,291.5904613,243.4408867,306.8166144,221.9451411,325.6253918,249.7104792,414.2953426,251.5017913
