scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,49,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1102.png,295.4893194,144.881818,434.464054,225.7833564,306.5329365,168.5467119,322.0465892,152.5071727,,,359.1215896,194.3151519,,,385.6788594,205.358769,415.2799613,221.6393448,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_184.png,,,,,372.7079316,134.3465281,356.85391,141.6932967,383.0435049,144.2046277,350.3962017,196.2250559,375.8682734,197.6601022,367.4936329,213.7643076,436.0817152,220.9841057,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_230.png,168.2586207,189.7015226,285.5895656,293.5976265,173.6325571,223.7364532,223.7892969,210.3016122,187.9630542,202.2407076,257.8242275,236.2756382,,,264.989476,234.484326,331.2680251,239.8582624,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_247.png,226.4762651,193.2841469,528.3123601,342.8587103,515.7731751,301.6585311,500.5470219,261.3540081,481.7382445,275.6845052,,,388.5900134,288.2236901,329.4767129,290.0150022,230.0588894,276.5801612,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_385.png,333.5261317,162.541266,443.3940783,252.7486326,346.633185,212.6564697,352.4157085,195.6944007,,,369.3777774,208.801454,403.6874169,204.9464383,392.5078714,215.7404822,430.287025,245.4241029,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_426.png,223.6291417,168.5649393,385.7026244,232.927454,,,,,,,250.3079043,198.2450627,282.3224194,193.5762792,288.6586255,203.2473307,369.6953669,223.9233717,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_544.png,324.9398219,117.4912409,432.755474,236.1633302,418.5297976,133.2143568,,,396.4425634,130.5938375,,,381.0938073,196.8555404,352.2680948,210.7068568,329.8065006,234.2915307,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_586.png,215.2693134,168.9234784,316.2818656,275.6717591,,,,,,,223.8729062,218.6331255,271.0333406,220.2263834,239.4868338,239.3454785,304.8104086,268.6614242,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_653.png,215.6363332,72.06386998,302.0065108,195.0143581,222.2411115,103.5635818,231.1321592,88.5758157,253.4867934,80.19282787,255.7730628,112.7086595,286.7647148,108.1361206,279.6518766,128.2044854,286.2566549,186.3773404,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_717.png,206.797726,164.9353421,376.9710419,255.4836437,360.8735661,231.049975,343.3388156,195.4055642,354.8370126,203.7417571,,,311.1438639,229.0377905,280.6736418,228.4628807,215.1339188,190.5188305,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_729.png,276.0022096,177.6903188,389.5157085,239.7048194,,,335.0507993,191.4413603,363.0921387,190.6324755,328.0404645,211.66348,365.7884214,211.1242235,346.9144429,223.5271236,283.2821727,230.2678302,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_814.png,110.7436907,218.1870529,367.6791593,328.1794943,130.0782995,314.4304392,162.3026476,271.8942997,,,270.1467992,286.9323288,,,297.6449095,279.6281432,338.4624171,256.4266126,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_109.png,385.9030452,56.24876847,555.1820421,354.5022391,444.1206897,64.30967309,424.4162562,119.8403493,480.8425884,119.8403493,431.5815047,239.8582624,501.442678,234.484326,,,544.4341693,288.2236901,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_146.png,106.4008844,183.7437185,267.5895627,293.64509,254.767736,239.610249,241.6406277,214.2718772,225.155422,219.7669458,,,169.594173,228.0095487,152.4984041,235.9468699,134.7920721,286.0130503,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_250.png,454.5383971,105.6357976,539.6250551,290.1551198,515.8799412,117.5083545,487.6826185,124.4340127,504.5020742,140.2640886,471.8525426,212.9834998,506.4808336,222.8772972,475.8100616,241.1808225,488.1773084,291.6391894,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_299.png,526.3185426,55.86598547,619.4249702,330.7865393,596.6982044,66.86280762,560.775252,99.1201526,,,,,560.0421305,227.416411,543.9134581,266.2718493,488.1962258,275.069307,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_409.png,94.9919154,197.9125723,220.8102678,344.2404994,134.4334052,334.380127,163.6201076,274.8234774,123.389788,270.0904986,200.3006931,252.7362431,133.2501605,247.2144345,,,,,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_423.png,61.5311426,213.1730863,184.2677108,323.2750078,,,,,,,91.85429475,278.5122594,149.2516899,257.5748448,156.471488,291.868886,239.8601564,290.4249263,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_486.png,95.44297006,166.8718079,226.5135028,279.4382654,208.7804307,255.9226698,,,198.3718884,230.4795664,,,159.0507286,210.8189865,136.6916377,190.772905,145.5581737,295.6293312,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_531.png,150.5367805,143.2128414,237.0072331,277.9155565,232.2274594,174.0641084,201.3761924,156.248588,214.8464639,173.6295835,,,183.9951969,232.2904433,164.8761018,253.1476379,258.7334775,279.653656,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_679.png,40.76167189,78.85235202,137.2395669,265.2301038,86.80793997,252.622197,93.93414812,201.6424002,62.68846621,209.8649481,104.3493754,122.7059407,59.39944706,118.8687517,,,,,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_874.png,401.077764,188.8409405,600.2907124,328.7802376,422.915425,258.8105891,471.4930791,212.9069343,445.1987526,209.3416019,520.9620663,279.3112504,,,525.8643984,319.42124,603.8560448,301.1489114,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_921.png,401.1903126,213.9938259,561.0152513,332.4252552,,,,,486.6602438,241.9727719,464.047123,299.8470303,511.9562773,273.0179039,526.5206602,300.2303035,603.5585802,304.0630359,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_142.png,387.9315444,266.187326,492.5230219,354.1295478,420.3762476,324.2462686,462.2128386,309.7315329,419.5224397,291.3746614,472.8854383,322.9655566,,,458.7976067,289.6670454,476.7275743,245.2690305,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_189.png,163.9171856,117.9545113,301.0933501,198.9900603,174.3324129,168.2524383,197.7031669,171.5548274,195.6709274,142.5954149,265.7831892,170.0306478,251.8115428,135.9906366,263.7509498,134.466457,198.2112267,130.656008,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_217.png,184.2266538,111.1819395,295.4471983,213.6139397,224.8357899,212.0986734,226.9571627,183.6116675,201.1976361,182.7025077,251.8075296,157.5490875,226.048003,128.7590283,264.8388196,129.9712413,277.264003,135.4261999,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_421.png,164.3767659,143.0692476,241.147286,321.6188664,,,183.5693959,303.0078312,162.0503865,289.0495548,220.7914663,249.501105,180.6614217,232.0532595,211.4859487,211.6974398,262.6662954,133.1821352,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_573.png,226.6800463,107.576679,365.2597311,185.1399354,351.8154334,157.4757073,336.0442379,122.5722419,323.3755727,145.3241304,,,284.3354003,139.3776141,255.3784512,139.8947025,197.7230973,181.2617726,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1034.png,351.7130171,208.438726,501.2341451,320.7021303,,,,,471.8201527,232.4601531,385.5391084,266.7764776,448.779192,273.6397424,399.2656381,314.3290986,274.2561705,308.9365333,292.3947991,166.7689035,352.6934835,239.323418,,,310.6993283,180.8874861,339.4448208,181.7498509,308.3996889,203.5964252,340.5946405,203.0215154,327.6591689,215.956987,,
labeled-data,49,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1083.png,304.398343,223.7364532,515.7731751,327.6325571,512.1905508,267.6236005,473.772532,258.209215,458.11,241.5025142,383.4519309,281.1809286,,,328.633069,272.8275782,195.5015473,266.040481,319.6649493,180.9284874,386.8714653,241.6728384,,,,,,,331.6199546,207.4233639,367.161862,207.1002556,350.0371248,219.0552609,342.2825268,257.8282508
labeled-data,49,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1134.png,185.037288,200.8907203,286.9261802,261.8921606,196.9078385,254.6379353,229.88159,222.3236588,201.8539013,218.6965461,267.1419293,218.3668086,,,272.747467,211.7720583,359.798171,246.0647599,340.013888,170.0075177,402.8461867,238.0541151,357.7425034,212.2433368,374.9496889,198.9468752,351.485345,197.9040155,387.9854356,202.8575992,,,347.574621,217.4576354,296.4744943,225.0183685
labeled-data,49,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1218.png,242.6755457,183.9473435,365.5079322,253.1237056,247.9968043,225.1870978,263.9605802,206.5626926,,,303.8700198,212.7708277,,,329.5894365,229.62148,373.9332583,232.7255475,334.9106951,99.69408199,404.5304954,232.7255475,366.3948086,108.1194081,356.1957296,115.2144196,374.8201348,116.9881725,350.4310328,177.2957702,373.9332583,174.1917027,368.6119997,190.1554786,396.5486075,239.3771208
labeled-data,49,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1286.png,275.4095656,164.7378673,358.4372441,241.3590891,345.880589,215.9895207,337.6803244,183.4447208,341.2679402,194.9763428,287.4537041,196.7701507,312.0544977,204.4578987,290.7850616,224.4460435,336.1427748,246.2279962,390.6745148,206.4169652,484.6497066,311.0711561,,,,,,,403.0621537,243.152722,454.3213493,261.9477604,409.0423932,276.0440392,236.0426082,290.9946379
labeled-data,49,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_216.png,196.0239588,7.883340797,367.0942678,341.9630542,330.372369,14.15293327,,,279.3199731,56.24876847,297.2330945,228.2147335,223.7892969,226.4234214,,,315.1462159,281.9540976,,,,,,,,,,,,,,,,,,
labeled-data,49,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_391.png,206.1183488,182.0145174,337.2027502,248.1731024,328.5733695,223.1068062,,,302.2743047,209.5463509,,,246.3887919,215.2992713,219.2678813,224.7504978,236.9375655,270.7738613,213.9258837,180.3708258,332.2716755,239.5437217,,,,,,,,,,,320.3549118,223.1068062,410.3470243,248.9949482
labeled-data,49,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_463.png,234.5299633,182.2720384,339.8810794,246.1004018,240.0205752,221.3926482,257.5219007,205.9503022,260.9535331,194.6259152,311.7416933,216.9315261,,,330.2725085,223.1084645,389.2965866,262.2290743,326.8408761,187.7626503,414.0043402,263.6017273,,,339.1947529,201.8323433,,,368.0204654,226.8832602,,,400.2778104,230.3148926,377.6290362,199.7733638
