scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,0094,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_103.png,125.75937685356406,174.37459614109764,427.75023551167106,330.99718432713445,,,,,,,182.93056452654696,230.54109546570209,237.7947939542695,237.48593463376824,207.9319855315851,284.710840976618,407.94335357188993,296.51706756233045,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_127.png,118.25649837758625,41.1985031924915,336.77783399044006,297.2342311852343,175.29124144167423,70.11531068337428,193.34782327864616,90.94982818757268,,,187.79195194419327,203.45622271024413,207.9319855315851,201.3727709598243,212.09888903242478,228.45764371528225,298.90937863325155,286.09980881023125,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_265.png,254.2461707546841,44.01208262098322,550.6098705558078,340.3757824221067,439.19512982818753,60.39253584808165,,,416.2771605735693,106.22847435731819,,,,,437.8061619945744,269.4321948068725,295.43695904921844,299.29500322955687,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_370.png,193.2852831373644,175.31245595059488,495.27614179547135,315.0535675656816,,,,,,,421.83303190802224,229.84661154889548,460.02964733238605,238.87490246738145,423.2219997416355,268.04322697325927,233.6278904534298,290.9611962278775,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_388.png,287.07126408708706,153.7416803321587,455.8860297965878,258.781978995848,,,346.82876889290793,192.34448004133833,,,376.6915773155923,199.28931920940445,394.0536752357577,197.90035137579122,394.6497443389336,213.89208446776018,421.13854799121566,242.34732205141452,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_569.png,212.0424793273089,155.61739995115312,395.8630019887653,276.6013153762953,255.85137579124148,234.70799896654177,298.2148947164449,204.84519054385737,273.21347371140683,203.45622271024413,350.301188476941,205.53967446066397,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_96.png,154.8330309479781,197.8210913785283,456.82388960608506,328.1836048986428,198.9036946130991,299.9894871463635,237.7947939542695,261.79287172199975,248.2120527063687,242.34732205141452,370.4412220643328,254.8480325539336,,,407.24886965508335,264.57080738922616,395.4426430693709,242.34732205141452,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_978.png,254.2461707546841,148.1145214751753,423.9987962736821,244.71408185338962,,,,,,,365.5798346466865,192.34448004133833,394.0536752357577,202.76173879343753,358.63499547862034,211.79002971192352,278.7693450458597,200.6782870430177,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1081.png,99.49930218764173,169.6852970936115,268.3140678971425,290.66921251875374,138.48359385092365,227.068675881669,162.79053093915513,210.4010618783103,144.7339491021832,204.15070662705077,198.20921069629247,220.12383671360288,,,210.70992119881151,238.87490246738145,249.6010205399819,273.59909830771215,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_195.png,152.95731132898362,176.25031576009212,296.4498621820593,291.6070723282509,275.99140937863325,231.93006329931532,257.9348275416613,209.70657796150368,226.68305128536366,218.04038496318304,,,178.06917710890065,227.76315979847564,,,,,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_203.png,218.60749799378948,179.06389518858379,472.7675063675379,327.24574508914554,441.81813265412944,315.0535675656816,446.8344529130603,246.5142255522542,425.30545149205534,252.07009688670712,,,341.272897558455,240.95835421780131,315.57699263661027,252.07009688670712,234.3223743702364,222.20728846402272,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_356.png,363.97576846585963,180.9396148075782,566.5534873172606,302.86139004221764,386.4143521508849,247.90319338586744,407.94335357188993,226.3741919648624,,,478.08622916935803,227.068675881669,,,493.3648753391035,243.04180596822115,547.5346208500193,270.8211626404857,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_551.png,154.8330309479781,172.49887652210322,397.73872160775977,302.86139004221764,355.85705981139387,225.6797080480558,352.3846402273608,203.45622271024413,316.9659604702235,212.48451362873013,,,285.01970029711924,226.3741919648624,273.94122675412586,240.9626426154007,182.03096542339767,246.58980147238407,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_666.png,7.5890408569135275,8.3734098600886,144.51657304350863,288.79349289975926,35.724835141830326,44.949942430480405,84.49354523568611,24.31702662154146,,,94.81000314015559,106.84868985729736,,,74.17708733121661,135.92234395171135,83.55568542618887,263.4712780433341,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_970.png,120.4270120139517,179.8437695388193,382.94193256685185,309.0177780648495,,,147.3301524720003,224.08116604445064,155.77089075747529,214.70256794947838,204.5396008513311,228.77046509193679,222.35893723177838,225.01902585394788,231.73753532675067,247.5276612818813,334.9021143714456,281.29061442378145,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_987.png,121.81597984756493,183.31618912285234,348.21773672652114,315.268133316109,,,142.64085342451415,223.14330623495343,,,199.85030180384496,225.9568856634451,216.73177837479506,222.2054464254562,228.923955898259,246.58980147238407,321.77207703848444,279.41489480478697,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_115.png,400.3040304870172,156.2313163673944,570.4525901046377,336.1026508203074,433.3773943686544,309.4264087086982,465.2646278915601,316.929287184676,454.9481699870906,288.79349289975926,530.914814556366,289.7313527092565,517.7847772234048,267.22271728132307,540.2934126513383,266.28485747182583,541.2312724608355,165.9338578556226,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_146.png,372.52467381475265,209.70657796150368,560.0353313525385,336.79713473711405,379.9193852273125,304.7371096612121,399.6144412267542,315.0535675656816,404.3037402742404,285.04205366177035,476.51894560552677,310.36426851819544,473.70536617703516,289.7313527092565,494.3382819859741,299.10995080422873,493.40042217647687,225.9568856634451,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_202.png,103.75939801059295,48.58630926236924,270.4355380441803,209.70657796150368,115.44291894909459,73.08573671539722,143.5787132340114,87.1536338578556,154.8330309479781,59.01783957293884,198.91244199434772,142.48736261819198,204.5396008513311,125.60588604724188,213.91819894630333,134.04662433271693,224.23465685077286,112.47584871428074,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_218.png,186.40298411058006,98.5891512724454,305.15973388451107,249.29216121948068,246.7432922787063,221.26758661595898,242.05399323122015,185.62891385506435,215.79391856529782,194.0696521405394,248.61901189770072,139.67378318970026,227.98609608876177,133.1087645232197,257.05975018317577,125.60588604724188,270.18978751613696,131.23304490422527,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_301.png,398.22057873659736,111.0898617749645,556.5629117685054,273.59909830771215,432.43953455915715,209.07540909249502,460.5753288440739,180.00175499808103,435.2531139876489,164.9959980461254,489.8924557550704,152.06441286655473,473.91932566851824,129.84092752874307,507.2545536752358,152.06441286655473,534.7706022976295,237.09681253735312,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_481.png,9.309585324893433,101.36708693967188,257.2403436248547,275.682550058132,,,50.284136416483676,151.3699289497481,79.45246092236147,131.9243792791629,118.34356026353186,231.93006329931532,144.7339491021832,215.26244929595657,154.45672393747577,229.15212763208885,216.96027645007104,249.29216121948068,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_506.png,118.34356026353186,106.92295827412477,294.04799121560524,281.2384213925849,,,172.51330577444776,143.73060586487532,196.82024286267927,154.84234853378115,148.20636868621625,234.70799896654177,175.29124144167423,231.93006329931532,171.12433794083455,254.8480325539336,248.2120527063687,252.76458080351375,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_569.png,200.2926624467123,61.08701976488828,370.4412220643328,199.28931920940445,,,322.5218318046764,103.45053869009172,337.80047797442194,121.5071205270637,264.8796667097274,129.14644361193643,269.74105412737373,147.20302544890842,251.68447229040174,147.897509365715,195.431275029066,179.14928562201266,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_724.png,220.43269603410414,140.25818628084227,405.8599018214701,339.57507040434047,369.7467381475262,163.87063945226714,338.4949618912285,184.01067303965897,363.49638289626665,195.81689962537138,307.2431856349309,250.68112905309388,337.1059940576153,262.4873556388063,309.32663738535075,279.15496964216504,211.40440511561815,328.4633277354347,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_961.png,380.1639968996254,225.6797080480558,576.0084614390905,341.65852215476036,547.5346208500193,283.3218731430047,531.5614907634673,279.8494535589717,533.6449425138871,306.93432631442965,462.1130990828059,299.29500322955687,460.02964733238605,313.87916548249575,441.97306549541406,309.71226198165607,486.4200361710374,343.04748998837357,,,,,,,,,,,,,,,,,,
labeled-data,0094,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1001.png,71.11865392068208,17.33453300607158,254.46240795762833,350.68681307324636,122.51046376437154,28.446275674977414,186.40298411058006,37.47456659346341,,,194.0423071954528,154.14786461697457,,,169.0408861904147,193.73344787495154,243.35066528872238,313.87916548249575,256.54585970804806,146.5085415321018,520.4497480945614,322.2129724841751,,,467.6689704172587,225.6797080480558,492.6703914222969,237.48593463376824,385.0253843172717,250.68112905309388,397.5260948197907,279.15496964216504,358.63499547862034,286.09980881023125,259.3237953752745,277.0715178917452
labeled-data,0094,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1075.png,152.37327218705593,189.56654437411186,292.65902338199203,307.62881023123623,234.3223743702364,302.76742281359,252.37895620720838,245.8197416354476,205.84853378116526,240.26387030099468,241.26721353830254,215.9569332127632,214.8768246996512,213.87348146234336,,,,,289.1866037979589,170.12099470352666,413.4992249063429,243.04180596822115,,,325.9942513887095,199.28931920940445,,,346.82876889290793,209.01209404469705,374.6081255651725,202.76173879343753,371.1357059811394,219.42935279679625,330.16115488954915,241.65283813460792
labeled-data,0094,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1082.png,167.65191835680145,193.0389639581449,496.8372949231366,322.90745640098174,474.61380958532493,295.1280997287172,427.3889032424752,247.90319338586744,439.19512982818753,263.8763234724196,,,312.7990569693838,252.76458080351375,277.3803772122465,254.15354863712696,179.4581449425139,235.4024828833484,298.2148947164449,152.06441286655473,387.80331998449816,227.068675881669,,,,,,,332.244606639969,200.6782870430177,362.10741506265344,199.9838031262111,350.9956723937476,223.59625629763596,,
labeled-data,0094,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1143.png,222.51614778452398,163.87063945226714,273.9079576282134,235.4024828833484,258.6293114584679,223.59625629763596,272.5189897946002,190.2610282909185,,,,,,,,,,,275.99140937863325,157.62028420100762,356.5515437282005,243.04180596822115,258.6293114584679,211.79002971192352,282.9362485466994,197.20586745898464,289.1866037979589,188.17757654049865,352.3846402273608,205.53967446066397,,,364.1908668130733,211.0955457951169,,
