scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
Assignment 3,29,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1014.png,200.6145529,206.4693844,385.5474753,258.206571,213.8240473,256.0049886,235.8398714,213.0741316,214.9248385,207.5701756,300.7865525,219.6788789,,,308.492091,218.5780877,350.3221568,200.9654284,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1046.png,269.8148167,67.21929545,529.5862022,338.7273399,533.4984219,61.74218793,475.5975709,78.95595443,491.2464495,93.82238915,,,463.8609119,272.2196057,443.5173697,260.4829467,263.5552653,291.780704,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_217.png,254.3830903,184.0972778,407.096,230.4565539,,,,,,,,,349.8286589,218.6394835,334.6785687,211.9734438,257.1101066,221.6695016,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_254.png,295.8943376,109.5588338,436.1841733,241.6676207,421.6400867,114.7098644,,,400.4299603,129.2539511,,,371.0387852,217.4274763,362.2517329,209.5494294,304.9843918,227.7295377,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_509.png,184.5193033,198.8507642,347.8260729,301.6465433,336.8903517,271.3910481,310.2800969,213.0672017,309.1865247,243.6872211,,,211.1295581,276.1298606,191.080736,255.3519903,,,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_788.png,225.0138321,182.5689832,394.8130152,254.3605618,,,,,,,332.2978766,205.9617447,383.5199579,222.4980072,331.8945531,218.4647725,223.8038617,225.724595,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_956.png,321.4081427,174.0991902,397.2329561,238.2276228,,,,,,,350.0441095,201.121863,387.9565161,202.7351569,356.9006085,221.2880368,349.2374625,238.2276228,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_975.png,342.0071484,85.3506973,397.4537533,234.1810579,377.9239775,86.47309821,362.8838053,101.7377506,390.7193479,99.71742894,358.1697215,152.9192321,384.6583829,159.2046772,367.8223693,166.6125232,365.1286071,229.0180137,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1070.png,146.3294328,207.6159028,392.5511537,292.3981309,,,,,,,205.6769925,258.8384989,232.8779573,247.1809426,224.7529938,260.6047954,382.3066345,254.5993875,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_131.png,390.9591981,214.7225178,539.9560482,313.9408748,521.6700712,268.5645613,,,510.1566782,243.167371,,,442.092208,264.1623817,427.192523,261.7919772,420.4199389,315.2953916,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_345.png,132.330955,205.4283608,231.7218482,274.1713417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_374.png,43.05733461,208.5561817,187.5134573,310.0962136,55.67971426,309.2547217,66.33861264,247.54531,89.05889602,259.8871923,,,163.6711847,242.4963581,,,,,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_392.png,63.72042106,99.94910484,252.094156,313.4393377,236.2800647,279.9506738,203.256521,237.6247234,181.3958653,259.9504994,,,92.09276138,266.4621841,82.79035472,252.0434538,105.581251,119.4841588,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_685.png,136.634137,208.9857971,365.992072,287.6111638,142.7449168,251.7612557,173.7062011,232.2067604,,,240.9247788,271.3157511,,,258.4423476,263.9828153,361.1034482,261.9458887,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_710.png,141.5227608,151.5444671,295.1070264,281.500384,,,249.8872559,165.8029532,275.1451457,169.8768064,,,219.7407422,254.2055676,196.1123937,242.7987787,161.0772562,278.6486868,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_759.png,168.4101919,208.9857971,307.7359713,281.500384,298.7734943,252.168641,283.7002374,225.2812099,274.3303751,233.021531,,,207.1117973,262.353274,193.2606964,253.390797,197.3345496,282.3151547,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_784.png,417.6682272,196.1438439,610.3734111,331.5074853,430.8285812,282.6261704,441.1688594,217.7644255,470.3096433,223.8745899,,,499.9204398,320.6971945,522.9510594,320.6971945,599.5631203,300.9566635,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_885.png,415.318164,198.9639198,608.4933605,330.0974474,428.0085053,284.0362083,443.5189226,222.9345646,467.0195548,221.054514,,,499.9204398,325.3973209,523.421072,322.1072324,601.4431709,290.6163853,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_886.png,401.2177846,230.4547669,615.0735375,333.8575485,,,,,419.0782651,262.4156267,513.5508065,322.5772451,,,534.7013755,312.2369669,601.4431709,292.4964359,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_917.png,125.9524831,187.4432533,224.1504948,276.8675594,,,,,,,139.7879418,243.7974387,170.1584609,245.8221399,152.2735997,257.2954471,217.4014905,273.4930573,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1083.png,465.4776232,196.0202859,623.141788,348.2764451,606.9177711,332.0524281,596.5177602,294.1963886,568.2297306,307.5084025,534.117695,301.6843964,501.6696611,314.1644094,521.6376819,295.0283894,498.3416576,207.2522977,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_324.png,29.92519497,166.9002555,251.6534267,285.044379,,,45.31721106,218.4843094,47.39721324,183.9562733,136.4213063,257.5883503,149.3173198,215.1563059,155.9733267,235.9563277,247.9094228,279.2203729,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_469.png,191.7493625,59.98814376,326.9495038,235.9563277,306.1494821,59.57214332,282.0214569,88.69217376,310.7254869,97.42818289,245.4134186,132.3722194,264.9654391,156.9162451,237.5094104,154.004242,227.1093995,235.1243268,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_785.png,398.5015786,216.8203077,516.6457021,344.5324412,464.2296473,222.2283133,469.637653,243.0283351,495.4296799,235.9563277,457.1576399,302.1003968,478.3736621,313.3324086,455.9096386,321.2364168,447.5896299,344.5324412,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_968.png,101.4772682,17.97210063,266.2134404,183.5402737,110.6292777,68.72415368,131.013299,56.24414064,127.6852956,29.62011281,164.7093343,125.7162133,,,186.7573573,124.8842124,257.0614308,171.8922615,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1079.png,198.8213699,193.1082797,366.4695452,263.8283536,208.3893799,266.3243563,220.869393,233.8763223,215.0453869,218.4843062,300.325476,244.2763332,,,312.3894886,231.7963202,359.3975378,231.7963202,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_29.png,208.3893799,143.1882307,373.957553,265.4923586,216.7093886,159.4122477,253.3174269,161.0762494,,,295.7494712,251.3483438,,,311.5574878,242.6123346,361.8935404,236.3723281,,,,,,,,,,,,,,,,,,
Assignment 3,29,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_298.png,283.2694582,195.6042792,362.3095408,327.476417,,,,,,,291.5894669,245.9403318,343.5895212,240.5323261,316.549493,246.3563322,323.6215004,327.8924174,344.3230946,184.0002298,435.4783701,245.8412537,,,,,,,378.8576924,218.1332625,405.3609883,218.9363926,390.9046451,220.1410879,428.6517636,204.4800494
Assignment 3,29,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_367.png,199.358097,194.4409283,346.7324851,269.5336002,,,208.594094,210.1019668,,,279.671115,252.6678664,,,294.9305885,237.0068278,332.677707,248.2506504,268.0257274,179.1814548,460.7769708,271.1398605,,,300.5524997,198.4565792,,,361.5903935,239.8177835,,,376.8498669,234.9990024,453.5487992,263.9116889
Assignment 3,29,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_430.png,175.2641915,179.984585,306.5759761,262.7069936,300.1509346,222.1489195,295.7337186,193.6377981,291.7180677,201.6690999,230.2786089,215.723878,247.5459078,230.1802213,230.2786089,230.1802213,188.9174046,264.7148191,317.0166684,188.0158868,421.4235919,285.5962038,,,332.677707,206.8894461,348.7403106,196.4487537,374.8420414,232.1880468,397.7312516,220.141094,390.9046451,225.7630053,389.6999498,277.9664671
Assignment 3,29,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_506.png,190.9252301,198.0550141,350.3465709,276.3602067,296.5368488,227.7708308,270.435118,203.2753602,262.0022511,208.0941413,200.1612271,251.4631711,235.4989551,251.4631711,217.8300911,241.8256089,341.5121389,233.7943071,297.7415441,196.8503188,425.4392428,275.5570765,421.4235919,258.2897776,397.7312516,224.55831,383.6764734,227.7708308,,,306.9775412,238.2115231,,,,
Assignment 3,29,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_527.png,235.9005202,192.4330967,393.3140356,312.9026238,255.5772096,277.9664609,318.2213637,263.1085526,291.7180677,241.0224726,386.085864,235.8021264,340.3074437,216.9285672,,,270.836683,226.5661294,202.9721828,201.6690938,388.0936894,346.6340914,,,225.8613929,214.1176116,259.9944256,224.1567388,213.4128751,272.7461148,254.7740794,266.3210733,233.8926947,269.1320289,380.8655178,335.7918339
Assignment 3,29,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_55.png,270.0335529,187.6143156,361.9919586,245.0381235,358.3778727,215.7238719,347.9371804,194.039357,343.5199644,200.0628334,287.3008517,232.9911708,317.8197986,230.5817803,285.6945914,225.3614341,313.0010175,224.5583039,355.5669171,183.5986647,411.3844647,241.0224726,386.4874291,230.1802152,396.1249912,201.6690938,374.0389113,200.4643985,,,,,,,,
Assignment 3,29,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_559.png,259.1425031,140.9977967,348.4452298,256.8868313,,,,,,,293.2275133,203.7142154,318.7912709,213.2580182,300.7262155,209.8495172,270.3905565,256.2051311,272.148647,23.80428438,532.7830532,345.1154836,483.8279134,36.90495559,,,434.8727736,66.55384307,,,369.3694175,263.0639112,361.7848184,240.3101139,297.6604804,276.1645825
Assignment 3,29,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_706.png,318.7984628,170.2831617,433.8106256,258.9163881,359.2461654,187.5174002,389.8457316,175.558949,,,,,,,,,332.5155098,230.0754176,97.56712146,-0.300624453,270.2612198,306.0467545,,,,,,,163.0378,134.9423863,,,184.6071967,146.4460645,251.4723266,298.8698013
Assignment 3,29,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_877.png,244.2825235,218.3440536,523.9657009,335.5377757,507.4291635,299.5887812,488.0167064,237.7565106,502.3963042,261.482847,,,378.7317631,301.026741,357.8813462,287.3661231,257.9431415,269.3916258,105.5194074,19.90560379,257.9431442,322.5961377,,,,,,,162.3188188,152.1979036,,,180.293316,185.2709786,242.8445665,313.2493991
