scorer,,,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation,annotation
individuals,,,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,,,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd,topleft,topleft,rightdown,rightdown,nose,nose,leftear,leftear,rightear,rightear,leftHip,leftHip,rightHip,rightHip,tailBase,tailBase,tailEnd,tailEnd
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,0043,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1096.png,332.51438033416565,169.3045347135418,413.4462923051359,235.93700140002363,335.90497045316806,185.8152344234665,356.39592812887815,184.78331569159621,359.78651824788057,170.0416195220206,379.39297415341616,207.92777867782996,,,402.5374371396499,213.38220626057293,353.0053380098758,235.93700140002363,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_125.png,155.79710087095677,66.0567913215881,302.038021106928,292.8721991633006,174.60964643529286,76.70540201838213,195.55191413898777,90.54859592421434,219.68876505172088,93.74317913325257,178.86909071401047,215.13734107670433,,,214.3644597033239,230.75530343200222,295.64885468885154,285.773125365438,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_139.png,194.71222259559735,187.5665973419188,302.28295603590243,254.73437701779864,,,,,302.62390923222665,204.4437805599698,,,260.34571288801806,227.45812131185755,228.9780188261858,226.77621491920905,237.33137213613026,252.00675144720452,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_147.png,250.0624156012635,182.77583992715236,384.3330612600962,232.30506944971887,380.65706375646823,209.47519021666088,363.4379175552634,186.8387845364254,375.046330724615,194.77120020214895,,,338.0928821355126,215.85981745980422,311.5870053988266,211.40992574488612,262.05777587626005,206.18613981867793,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_283.png,233.80189540936595,211.06212444293888,478.30117059531,315.9593588343471,,,,,470.21208038104714,218.89027626319321,,,419.59003194340244,286.2123819173806,361.40077007951174,292.996780161601,241.10817044160336,291.17021140354166,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_492.png,266.32290695902515,147.16450007827666,353.81775618001484,224.24957055158833,347.09751926695685,196.31446808946512,,,346.96574991572044,169.30175108599693,,,289.90962083034617,167.85228822239617,276.73268570670314,179.31622177996562,276.86445505793955,223.19541574169688,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_763.png,291.8581300518716,180.6896043143962,409.42768657568604,236.3358013415407,383.9797306181504,221.40633384645315,402.1326058678591,197.1459491669359,376.51499687060664,192.56531709457948,,,361.07657025636837,209.360968026553,349.2008574761851,206.98582547051632,297.2870273228125,224.1207824819236,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_809.png,154.66422952131205,214.320107560336,323.71707631450295,330.20792479665766,178.55862482777013,319.4554469087515,227.54213520600916,263.30361793857503,189.90846259833768,256.1352993466376,299.2253211253834,260.31681852526776,,,299.2253211253834,229.85146450953377,317.14611760522695,213.1253877950131,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_818.png,132.5619138628383,228.0593848615494,347.01411173829956,324.23432597004313,146.30119116405172,299.74257078092364,161.235188230588,268.08249699986663,170.79294635317126,249.56434063736168,271.7467665229566,287.19801324503317,,,303.40684030401354,280.0296946530957,341.040512911685,257.927378994622,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_917.png,134.35399351082265,168.9207564780657,253.22861016045158,337.37624338859507,,,194.68734165962934,178.4785146006489,230.52893461931643,183.2573936619405,173.77974576647853,264.49833770389796,229.93157473665497,263.90097782123655,193.4926218943064,288.39273301035604,201.85566025156675,336.18152362327214,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1084.png,124.53411526518849,176.83892503438292,271.97660727274683,282.6530083110173,133.14688948537966,198.98605874344594,170.0587790004847,187.29729373032936,153.24336266582574,181.5554442502019,189.74512007520735,241.8448637915401,,,213.12265010144054,238.563806945753,250.64973777513063,273.8351680379644,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_473.png,50.126250055557946,97.23757055869146,191.1031823636606,298.5478510156007,,,106.87543890839588,108.58740832925906,134.9513533934841,131.88444375305568,68.04704653540149,193.41251166718519,,,98.51240055113554,236.42242321880974,181.5454242410774,289.5874527756789,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_488.png,69.83912618338586,177.88115471798744,217.98437708342595,307.5082492555225,214.40021778745722,248.36962087203875,,,209.02397884350415,222.0857860349349,158.8457486999422,201.77555002444552,170.79294635317126,246.57754122405441,142.71703186808298,224.4752255655807,138.53551268945284,302.1320103115694,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_513.png,137.93815280679138,203.5676296724299,307.58835948264374,294.3663318369705,150.48271034268186,254.94057958131472,148.69063069469752,231.04618427485667,,,221.56853637939463,237.61714298413264,,,237.09989332859243,241.79866216276278,296.8358815947376,284.2112138317259,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_614.png,5.921618738610505,23.164945108671418,143.9117516334059,299.74257078092364,16.674096626516643,68.56429619094177,20.25825592248536,36.30686252722336,,,69.83912618338586,119.3398862171652,,,82.9810436019378,143.23428152362322,117.62791679630202,292.5742521889862,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_716.png,123.60151562291652,203.5676296724299,341.6378727943465,304.52144984221525,132.5619138628383,246.57754122405441,146.89855104671318,214.91746744299746,,,209.02397884350415,263.30361793857503,,,235.30781368060804,265.6930574692209,333.27483443708616,293.17161207164764,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_769.png,171.39030623583272,100.82172985466019,296.23852171207614,283.6138539490644,268.1626072269879,106.79532868127467,244.26821192052984,111.57420774256633,274.13620605360245,116.95044668651934,231.1262945019779,211.9306680296902,259.7995688697276,220.89106626961197,235.9051735632695,226.26730521356504,192.89526201164495,273.45873594381976,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_821.png,453.9415307346995,72.74581536957191,600.8920618694166,326.62376550068893,612.8392595226456,86.48509267078532,,,577.59502644562,113.96364727321213,,,563.8557491444066,262.10889817325216,546.5323125472245,260.31681852526776,461.10984932663683,274.05609582648117,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_835.png,435.4233743721945,171.3101960087115,594.918463042802,326.0264056180275,596.113182808125,234.0329836881639,562.0636694964222,189.23099248855505,572.8161473843284,197.59403084581538,,,505.9118405262457,278.8349748877728,483.80952486777204,271.0692964131739,477.2385661584961,280.62705453575717,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_955.png,303.40684030401354,205.35970932041423,560.2715898484379,324.23432597004313,327.3012356104716,267.4851371172052,336.2616338503934,227.46202497888794,351.79299079959117,220.29370638695053,,,412.12633894839786,267.4851371172052,445.5784923774391,270.4719365305125,548.3243921952088,313.48184808213705,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_967.png,139.1328725721143,207.74914885106003,342.23523267700796,281.22441441841863,146.89855104671318,255.5379394639762,159.44310858260366,224.4752255655807,170.79294635317126,217.30690697364327,229.93157473665497,251.35642028534602,,,254.4233299257745,250.16170052002312,331.4827547891018,242.39602204542425,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_979.png,132.5619138628383,197.59403084581538,324.3144361971644,289.5874527756789,133.75663362816124,251.95378016800748,137.93815280679138,226.26730521356504,145.70383128139025,219.69634650428907,208.4266189608427,246.57754122405441,,,232.91837414996223,250.16170052002312,319.53555713587275,277.04289523978844,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_993.png,107.47279879105734,116.95044668651934,306.9909995999823,286.60065336237165,127.18567491888525,131.2870838703942,150.48271034268186,125.91084492644114,169.59822658784833,134.27388328370148,167.806146939864,231.6435441575181,,,191.1031823636606,241.20130228010134,297.43324147739906,269.27721676518956,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1070.png,76.41008489266183,11.217747455442407,270.5520467576337,184.45211342726344,,,102.69391972976571,30.93062358327029,131.96455398017685,16.593986399395476,149.88535046002045,116.35308680385793,175.57182541446286,90.66661184941552,177.96126494510867,118.74252633450374,257.4101293390818,173.6996355393573,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_178.png,157.65102893461932,107.39268856393613,294.4464420640918,202.97026978976842,258.00748922174324,198.78875061113825,274.73356593626386,171.3101960087115,247.85237121649857,171.3101960087115,247.85237121649857,121.13196586514954,234.71045379794663,145.02636117160762,216.78965731810302,133.07916351837855,189.31110271567627,192.81515178452372,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_250.png,340.44315302902356,234.63034357082537,544.74023289924,329.6105649139962,542.3507933685943,272.26401617849683,531.0009555980267,273.45873594381976,542.9481532512557,296.1584114849549,470.66760744922016,288.9900928930175,473.6544068625273,321.2475265567359,443.18905284679334,307.5082492555225,352.39035068225263,253.14849993333038,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_309.png,424.67089648428833,145.02636117160762,583.5686252722345,309.30032890350685,568.6346282056982,302.7293701942309,565.0504689097295,260.31681852526776,538.1692741899641,283.6138539490644,513.0801591181831,210.13858838170586,486.1989643984179,237.01978310147118,490.9778434597095,199.98347037646118,522.6379172407663,160.55771812080536,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_319.png,433.0339348415486,195.20459131516958,594.3211031601406,354.10232010311574,566.2451886750523,339.7656829192409,582.3739055069116,296.1584114849549,536.3771945419797,302.1320103115694,527.416796302058,296.1584114849549,502.92504111293846,306.3135294901996,515.469598648829,290.78217254100184,496.3540824036625,202.97026978976842,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_442.png,140.92495222009865,179.67323436597178,268.7599671096494,329.6105649139962,164.81934752655673,306.91088937286105,180.94806435841593,314.07920796479846,168.40350682252546,287.19801324503317,235.30781368060804,304.52144984221525,219.17909684874883,263.90097782123655,258.00748922174324,271.0692964131739,252.0338903951287,180.8679541312947,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_471.png,11.297857682563574,155.77883905951376,247.85237121649857,286.00329347971024,,,30.413373927730035,216.11218720832036,38.17905240232891,176.68643495266457,124.19887550557799,237.01978310147118,140.32759233743718,205.35970932041423,149.88535046002045,229.2541046268723,237.69725321125384,270.4719365305125,,,,,,,,,,,,,,,,,,
labeled-data,0043,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_504.png,140.32759233743718,127.70292457442548,257.4101293390818,272.26401617849683,193.4926218943064,171.9075558913729,161.83254811324946,140.247482110316,188.7137428330148,152.7920396462065,136.14607315880704,233.43562380550247,173.18238588381706,233.43562380550247,168.40350682252546,248.96698075470022,234.11309391528516,240.60394239743988,,,,,,,,,,,,,,,,,,
