csv_index,file_name,mouse1_topleft_x,mouse1_topleft_y,mouse1_rightdown_x,mouse1_rightdown_y,mouse1_nose_x,mouse1_nose_y,mouse1_leftear_x,mouse1_leftear_y,mouse1_rightear_x,mouse1_rightear_y,mouse1_leftHip_x,mouse1_leftHip_y,mouse1_rightHip_x,mouse1_rightHip_y,mouse1_tailBase_x,mouse1_tailBase_y,mouse1_tailEnd_x,mouse1_tailEnd_y,mouse2_topleft_x,mouse2_topleft_y,mouse2_rightdown_x,mouse2_rightdown_y,mouse2_nose_x,mouse2_nose_y,mouse2_leftear_x,mouse2_leftear_y,mouse2_rightear_x,mouse2_rightear_y,mouse2_leftHip_x,mouse2_leftHip_y,mouse2_rightHip_x,mouse2_rightHip_y,mouse2_tailBase_x,mouse2_tailBase_y,mouse2_tailEnd_x,mouse2_tailEnd_y
52.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_224.png,198.71092700403045,195.97111509180473,384.11173309449174,265.8322884012539,204.08486341244964,236.2756381549485,238.11979399910433,211.19726824899237,235.43282579489477,203.13636363636363,294.54705051046506,224.09101873736026,,,319.6244961934617,230.00604567845946,380.5098681805998,232.8627348261495,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_444.png,236.65372432445594,112.69022440973663,316.4763407324383,231.98556321727057,313.8448259058015,124.9706269340416,295.424222119344,124.9706269340416,310.33613947028573,135.4966862405887,264.7232158085816,181.98678151117178,283.1438195950391,193.39001242659782,267.3547306352184,201.28455690650816,243.6710971954874,231.10839160839166,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_560.png,333.1426013011378,185.49546794668748,420.85976218903045,237.24859287054414,395.42178553154156,226.72253356399702,408.57935966472564,198.6530420798714,381.38703978947876,197.7758704709925,,,,,,,337.5284593455325,214.44213103969207,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_722.png,238.11979399910433,173.5797133900582,378.7377966860726,243.4408866995074,,,342.01589789520824,182.5362740707568,365.3029556650246,191.49283475145543,324.9984326018809,210.30161218092252,357.2420510523959,216.57120465741153,331.38825808338004,225.8453619551181,243.6710971954874,203.91607173314495,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_812.png,118.23555712580094,220.58233230184453,348.9316902609585,335.49181306498383,134.9018176945005,319.70272410516316,177.00605492068894,264.4409127457909,160.33979435198938,253.91485343924373,261.2145293730659,264.44091274579085,,,298.0557369459808,260.93222631027515,333.1426013011379,245.1431373504545,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_92.png,312.96765429692255,219.7051606929656,447.1749104553983,318.8255524962842,330.5110864745011,300.40494870982684,395.42178553154156,252.16051022148588,352.44037669647423,246.89748056821233,431.3858214955776,250.40616700372803,,,,,319.98502716795394,247.77465217709124,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1050.png,118.10188087774296,57.14442454097622,198.71092700403045,278.37147335423197,,,135.11934617107033,75.05754590237348,164.67599641737576,73.26623376623371,130.641065830721,145.8143752798925,161.98902821316614,146.71003134796234,151.5680782632001,179.35526668453502,191.91797227163073,267.94959918130655,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1080.png,113.8496990814063,196.0215272532346,248.9341268487609,284.61585975000617,,,144.5507053921687,213.56495943081313,134.02464608562155,206.5475865597817,185.77777100947822,222.33667551960238,,,212.09291927584604,224.96819034623917,198.0581735337832,274.96697205233795,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_184.png,120.8670719524377,124.9706269340416,242.79392558660845,271.45828561682225,142.79636217441083,134.61951463170976,159.46262274311044,131.11082819619406,177.88322652956788,133.74234302283088,167.35716722302078,220.58233230184453,,,194.5494870982675,237.24859287054414,220.86463536463526,256.5463682658805,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_302.png,495.41934894373924,53.919726614848514,601.5571136180893,324.08858214955785,612.0831729246364,67.95447235691142,,,569.101764089569,76.72618844570064,603.2744879174652,239.18778068021135,557.698533174143,245.14313735045448,,,496.29652055261806,257.4235398747595,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_341.png,392.79027070490486,205.6704149509028,507.69975146804416,326.7200969761946,499.8052069881338,260.0550547013962,,,489.27914768158666,229.3540483906338,,,457.7009697619453,246.0203089593334,421.7369337979094,267.0724275724276,433.1401647133355,326.7200969761946,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_386.png,85.78020759728065,149.53143198265155,248.9341268487609,285.4930313588851,94.55192368606993,195.14435564435567,131.3931312589848,167.07486416023005,110.3410126458906,156.54880485368298,166.47999561414184,214.44213103969207,,,183.14625618284146,231.10839160839166,243.6710971954874,263.5637411369119,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_465.png,55.0792012865183,50.41104017933287,177.006054920689,297.77343388319,72.62263346409674,75.84901683682176,89.28889403279635,56.55124144148539,116.48121390804306,63.568614312516786,83.14869277064389,143.39123072049904,,,106.8323262103749,183.74112472892963,154.19959308983692,287.2473745766429,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_485.png,82.27152116176495,146.89991715601474,207.7070612314514,303.9136351453425,191.0408006627518,258.30071148363834,,,188.40928583611503,224.96819034623917,,,146.3050486099266,202.1617285153871,113.8496990814063,193.39001242659782,117.358385516922,296.0190906654322,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_603.png,3.3260763626615812,1.2894300821130287,148.93656343656335,302.15929192758466,,,24.35971051656489,17.115487960315534,,,78.76283472624925,124.9706269340416,,,78.76283472624925,151.28577520040938,141.91919056553195,286.370202967764,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_641.png,2.4489047537826707,3.0437732998708498,92.79758046831205,246.89748056821233,,,26.132538193513682,17.078519041933703,,,78.76283472624925,82.86638970785316,,,77.00849150849137,117.07608245413127,80.51717794400707,240.75727930605984,,,,,,,,,,,,,,,,,,
52.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_686.png,67.35960381082322,108.30436636534199,255.9514997197923,317.94838088740534,252.4428132842766,296.8962622743111,223.49615019127208,239.002936088302,194.5494870982675,249.5289953948491,,,134.9018176945005,256.5463682658805,98.93778173046451,253.03768183036482,99.81495333934345,130.23365658731512,,,,,,,,,,,,,,,,,,
