csv_index,file_name,mouse1_topleft_x,mouse1_topleft_y,mouse1_rightdown_x,mouse1_rightdown_y,mouse1_nose_x,mouse1_nose_y,mouse1_leftear_x,mouse1_leftear_y,mouse1_rightear_x,mouse1_rightear_y,mouse1_leftHip_x,mouse1_leftHip_y,mouse1_rightHip_x,mouse1_rightHip_y,mouse1_tailBase_x,mouse1_tailBase_y,mouse1_tailEnd_x,mouse1_tailEnd_y,mouse2_topleft_x,mouse2_topleft_y,mouse2_rightdown_x,mouse2_rightdown_y,mouse2_nose_x,mouse2_nose_y,mouse2_leftear_x,mouse2_leftear_y,mouse2_rightear_x,mouse2_rightear_y,mouse2_leftHip_x,mouse2_leftHip_y,mouse2_rightHip_x,mouse2_rightHip_y,mouse2_tailBase_x,mouse2_tailBase_y,mouse2_tailEnd_x,mouse2_tailEnd_y
74.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1021.png,319.959239697569,169.1171566186132,406.96033789240636,247.58873538258416,,,,,,,349.4248522769257,199.51326222679165,383.38784782892105,203.70048085648972,354.85272827838617,223.86116314762847,343.22156541811376,246.9684066967029,,,,,,,,,,,,,,,,,,
74.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1058.png,338.90086923999525,81.28800345632521,409.4718077354621,232.17981273939566,,,,,402.5075703839358,102.64499800100594,361.18642876487957,143.96613962006217,383.9362707798655,143.5018571299604,370.00779607681284,159.28746179342008,360.25786378467603,234.0369426998027,,,,,,,,,,,,,,,,,,
74.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_176.png,311.5082023239917,158.35889681321657,419.6860225177006,236.35835515031147,,,334.7223268290795,173.68021898657452,358.8650163143708,173.21593649647275,366.2935361559988,216.39420807593598,,,391.3647906214936,220.5727504868518,,,,,,,,,,,,,,,,,,,,
74.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_204.png,307.32965991307594,175.07306645687976,415.0431976166831,241.92974503153252,318.9367221656198,208.50140574420615,333.793761848876,189.93010614013593,,,371.8649260372199,208.0371232541044,,,390.9005081313918,212.67994815512193,397.86474548291824,236.82263764041323,,,,,,,,,,,,,,,,,,
74.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_568.png,247.43721868994953,179.25160886779557,394.61476805220593,270.2509769277396,273.4370381356478,235.42979017010796,311.5082023239917,211.2871006848167,290.61549026941276,205.25142831349388,366.75781864610065,230.78696526909042,,,,,,,,,,,,,,,,,,,,,,,,
74.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_744.png,308.2582248932794,167.18026412514993,413.65035014637783,254.9296547543817,,,,,385.32911825017084,195.501496021357,,,354.68647390345495,208.50140574420615,330.0795019280619,215.92992558583424,324.0438295567391,247.96541740285534,,,,,,,,,,,,,,,,,,
74.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_758.png,300.82970505165133,156.50176685280957,407.94599077551044,244.77288025287336,,,,,381.09050155670116,180.49022442409574,,,342.6277279406159,208.861280210218,327.77576585123643,217.810539417921,323.7771606733266,238.37479461860028,,,,,,,,,,,,,,,,,,
74.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_796.png,276.6870155663601,171.35880653606574,422.0074349682095,244.71543997214306,402.5075703839358,227.07270534827637,404.36470034434274,195.03721353125525,387.1862482105778,204.7871458233921,,,346.7936715717251,213.1442306452237,331.4723493983672,213.1442306452237,293.4011852100233,223.35844542746233,,,,,,,,,,,,,,,,,,
74.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_835.png,96.54540940687912,23.716974683707576,403.4361353641392,337.1076555023924,118.83096893176332,47.85966416899885,161.54495802112478,66.8952462631708,,,183.36623505590728,257.25106720489043,,,202.40181715007924,253.07252479397465,357.47216884406544,296.2507963734379,,,,,,,,,,,,,,,,,,
74.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_836.png,92.83114948606504,22.788409703504044,391.82907311159533,328.286288190459,117.43812146145808,43.2168392679813,161.08067553102308,67.82381124337428,,,181.50910509550027,260.036762145501,,,198.68755722926522,249.82254736326237,359.3292988044725,299.0364913140484,,,,,,,,,,,,,,,,,,
74.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_911.png,116.97383897135632,147.68039954087624,309.6510723635847,352.89326016585204,,,202.40181715007924,183.43015127871138,234.43730896710036,187.60869368962716,170.83060782315994,248.4296998929571,231.18733153638806,253.53680728407642,192.18760236784067,293.4651014328274,202.40181715007924,338.50050297269763,,,,,,,,,,,,,,,,,,
74.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_93.png,253.47289106127232,211.75138317491843,474.00707385960607,325.96487573995023,288.294077818904,305.536446175473,347.72223655192863,262.8224570861115,324.5081120468409,243.3225925018378,,,432.68593224054985,271.6438243980449,,,,,,,,,,,,,,,,,,,,,,
74.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_996.png,311.04391983388996,168.5731115954552,412.2575026760726,256.3225022246869,,,352.3650614529462,193.64436606094998,,,359.3292988044725,208.50140574420615,389.9719431511884,205.7157108035956,379.29344587884793,219.17990301654652,327.75808947755314,247.96541740285534,,,,,,,,,,,,,,,,,,
