csv_index,file_name,mouse1_topleft_x,mouse1_topleft_y,mouse1_rightdown_x,mouse1_rightdown_y,mouse1_nose_x,mouse1_nose_y,mouse1_leftear_x,mouse1_leftear_y,mouse1_rightear_x,mouse1_rightear_y,mouse1_leftHip_x,mouse1_leftHip_y,mouse1_rightHip_x,mouse1_rightHip_y,mouse1_tailBase_x,mouse1_tailBase_y,mouse1_tailEnd_x,mouse1_tailEnd_y,mouse2_topleft_x,mouse2_topleft_y,mouse2_rightdown_x,mouse2_rightdown_y,mouse2_nose_x,mouse2_nose_y,mouse2_leftear_x,mouse2_leftear_y,mouse2_rightear_x,mouse2_rightear_y,mouse2_leftHip_x,mouse2_leftHip_y,mouse2_rightHip_x,mouse2_rightHip_y,mouse2_tailBase_x,mouse2_tailBase_y,mouse2_tailEnd_x,mouse2_tailEnd_y
84.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1017.png,317.3535123,167.9520358,415.5967325,253.0376818,362.966436,211.8106162,349.8088619,191.6356692,388.4044127,195.1443556,350.6860335,205.670415,383.141383,208.3019298,355.0718915,224.9681903,344.5458322,245.1431374,,,,,,,,,,,,,,,,,,
84.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1101.png,298.9329086,148.6542604,428.7543067,230.23122,309.4589679,166.1976926,329.6339149,151.2857752,328.7567433,153.0401184,369.9838089,207.4247582,380.5098682,197.7758705,388.4044127,209.1791014,415.5967325,222.3366755,,,,,,,,,,,,,,,,,,
84.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_170.png,302.441595,176.7237519,410.3337029,231.9855632,317.3535123,200.4073853,327.0024,191.6356692,341.9143174,186.3726396,361.2120928,217.9508175,387.5272411,208.3019298,392.7902707,218.8279891,370.8609805,209.1791014,,,,,,,,,,,,,,,,,,
84.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_512.png,256.8286713,171.4607222,412.9652177,232.8627348,365.5979508,198.6530421,355.0718915,197.7758705,372.6153237,191.6356692,354.1947199,189.0041544,387.5272411,203.0389001,349.8088619,206.5475866,274.3721035,221.4595039,,,,,,,,,,,,,,,,,,
84.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_528.png,308.5817963,169.706379,422.6141054,234.617078,375.2468385,200.4073853,360.3349212,196.8986989,384.0185546,195.1443556,359.4577496,208.3019298,384.8957262,209.1791014,367.352294,215.3193026,324.3708852,245.1431374,,,,,,,,,,,,,,,,,,
84.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1085.png,112.9725275,167.0748642,279.6351332,272.3354572,138.4105041,189.0041544,151.5680783,197.7758705,169.1115104,184.6182963,178.7603981,240.7572793,198.9353451,225.845362,206.8298896,237.2485929,254.1971565,271.4582856,,,,,,,,,,,,,,,,,,
84.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_154.png,117.3583855,188.1269828,280.5123048,283.7386881,186.6549426,247.7746522,227.8820082,224.9681903,185.777771,227.5997052,195.4266587,215.3193026,231.3906947,213.5649594,187.5321142,217.9508175,134.0246461,228.4768768,,,,,,,,,,,,,,,,,,
84.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_202.png,178.7603981,202.1617285,480.5074316,318.8255525,448.9292537,314.4396945,438.4031944,253.9148534,419.105419,266.195256,312.0904827,241.6344509,315.5991691,274.9669721,289.2840209,254.792025,204.1983748,229.3540484,,,,,,,,,,,,,,,,,,
84.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_276.png,391.9130991,203.0389001,542.7866158,269.7039424,427.8771351,245.1431374,449.8064253,216.1964743,413.8423893,217.0736459,461.2096562,237.2485929,409.4565313,237.2485929,463.841171,246.8974806,527.8746985,268.8267708,,,,,,,,,,,,,,,,,,
84.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_312.png,441.9118808,231.1083916,589.2767111,296.8962623,473.4900587,297.7734339,513.8399527,250.406167,468.2270291,248.6518238,559.4528764,261.8093979,504.191065,239.8801077,567.3474209,283.7386881,544.540959,307.4223216,,,,,,,,,,,,,,,,,,
84.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_357.png,348.9316903,196.8986989,567.3474209,288.1245462,365.5979508,246.020309,389.2815843,228.4768768,388.4044127,220.5823323,456.8237982,241.6344509,465.5955142,226.7225336,475.2444019,246.8974806,552.4355035,283.7386881,,,,,,,,,,,,,,,,,,
84.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_379.png,117.3583855,167.0748642,289.2840209,269.7039424,132.2703029,183.7411247,141.9191906,197.7758705,160.3397944,182.8639531,179.6375697,244.2659657,200.6896884,231.9855632,204.1983748,250.406167,276.1264467,261.8093979,,,,,,,,,,,,,,,,,,
