csv_index,file_name,mouse1_topleft_x,mouse1_topleft_y,mouse1_rightdown_x,mouse1_rightdown_y,mouse1_nose_x,mouse1_nose_y,mouse1_leftear_x,mouse1_leftear_y,mouse1_rightear_x,mouse1_rightear_y,mouse1_leftHip_x,mouse1_leftHip_y,mouse1_rightHip_x,mouse1_rightHip_y,mouse1_tailBase_x,mouse1_tailBase_y,mouse1_tailEnd_x,mouse1_tailEnd_y,mouse2_topleft_x,mouse2_topleft_y,mouse2_rightdown_x,mouse2_rightdown_y,mouse2_nose_x,mouse2_nose_y,mouse2_leftear_x,mouse2_leftear_y,mouse2_rightear_x,mouse2_rightear_y,mouse2_leftHip_x,mouse2_leftHip_y,mouse2_rightHip_x,mouse2_rightHip_y,mouse2_tailBase_x,mouse2_tailBase_y,mouse2_tailEnd_x,mouse2_tailEnd_y
58.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_468.png,780.0528116,235.3093755,1094.425174,322.8561094,,,815.8673846,264.4916201,837.754068,246.5843336,920.6581721,289.0312349,,,991.6240852,278.4195096,1079.170819,233.9829098,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_491.png,894.7920917,81.43935824,969.7374018,226.0241158,963.7683063,100.0098776,941.21839,82.76582391,955.8095123,86.74522091,915.3523095,127.2024237,939.8919243,131.8450535,923.9743363,152.4052714,914.0258438,222.7079516,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_693.png,883.4157527,141.5518229,1018.051279,229.0073783,986.5979651,191.0332556,983.9129261,165.7171737,984.2965031,166.4843277,,,942.1030333,164.9500197,918.7048365,181.0602536,921.0062985,225.5551854,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_837.png,874.2099048,96.67331412,995.036659,218.2672224,909.8825655,209.4449515,,,,,903.7453336,133.4967059,937.5001094,136.9488989,940.9523024,117.386472,988.1322731,132.3459749,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_98.png,747.2741357,26.8177199,1031.316906,341.6089463,753.6758801,35.77000365,803.564502,61.79884984,,,797.0572904,235.3244911,,,832.8469539,251.5925199,996.6117778,299.3120713,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1103.png,726.3191052,89.22774698,889.9338037,264.872938,766.6212552,104.8673873,787.6746171,115.0933059,,,787.6746171,201.7128522,,,815.34475,220.9616402,,,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_176.png,861.0124766,205.6091558,1149.144756,333.9956235,1098.87723,309.2608092,1083.717183,266.9722558,1044.620218,274.1533309,,,987.9695147,266.9722558,,,889.8281548,262.9827696,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_213.png,713.9113282,160.8037429,909.8586494,331.1927179,730.9502257,290.4886849,767.8678369,252.6244683,734.7366473,245.9982304,,,808.5718698,228.0127275,,,883.3536977,256.41089,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_390.png,696.8724307,175.0028242,872.9410381,334.9791395,747.0425178,320.7800583,796.2659994,264.9303387,758.4017828,264.9303387,,,836.9700323,262.0905225,,,,,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_410.png,696.8724307,116.3132883,1019.664878,337.8189558,,,929.7373631,220.4398841,967.6015798,225.1729112,880.5138815,254.5176791,953.4024985,272.503182,877.6740652,288.5954741,730.0036203,182.5756675,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_694.png,840.756454,197.7213541,1195.733485,319.8334529,1164.495506,291.4352904,,,1136.097344,257.3574954,,,1047.116435,257.3574954,1008.305613,246.9448358,889.0333302,270.6099712,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_793.png,1049.009646,215.7068571,1221.291831,326.4596908,1158.462399,320.0729825,1151.413384,261.6666541,1191.693611,259.6526428,1134.797791,265.191174,1203.777679,266.1981797,,,1122.713722,277.2752421,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_842.png,759.1071322,180.9005066,853.35507,273.6033962,818.9777484,263.5605832,822.4541068,221.8442828,791.1668816,226.4794273,,,780.3515444,213.73278,,,,,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1002.png,898.3078968,139.7744841,1157.274386,336.2100405,1113.060595,321.6826521,1092.848576,297.6808799,1075.16306,324.2091544,1043.581781,248.4140844,1008.842374,290.1013729,1013.895379,237.0448239,960.207204,144.8274888,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1056.png,647.7885559,159.1202102,897.4491789,290.5205382,,,679.6012668,222.0540515,689.9749769,187.4750178,745.3014308,244.1846331,760.5162056,199.2318893,797.861562,233.1193423,877.3933394,271.84786,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1063.png,831.749015,96.87794964,899.523921,306.4268936,,,866.3280486,114.1674665,890.5333722,116.2422085,842.1227251,164.6528556,880.8512428,165.3444363,859.4122419,200.6150506,865.636468,289.1373768,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_241.png,646.4053945,199.2318893,861.4869839,323.7164105,696.8907837,304.3521516,683.0591702,289.1373768,663.6949114,260.0909885,741.1519468,289.1373768,,,779.1888838,273.922602,848.3469511,279.4552474,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_474.png,669.9191374,179.1760498,812.3847561,326.4827332,752.9088182,314.0342811,752.9088182,281.5299894,721.7876879,294.6700222,756.3667216,240.7267297,710.0308165,215.8298254,,,,,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_518.png,843.7074118,2.937785714,977.5515245,229.5052294,922.7238157,11.8069739,900.1477003,48.89630632,929.9804242,54.54033517,906.598019,100.4988558,939.6559022,106.1428846,915.4672072,140.0070577,875.1527154,232.7303887,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_645.png,783.2356742,111.7869135,1036.410682,235.9555481,,,826.7753253,165.0020426,820.3250066,143.232217,872.7338459,155.3265646,,,915.4672072,148.069956,993.6773212,213.3794327,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_695.png,700.994111,31.96421978,934.8181632,189.9970275,,,744.5337621,59.37807418,759.0469791,35.18937912,793.717442,110.9806236,,,823.5501659,120.6561017,906.598019,173.0649409,,,,,,,,,,,,,,,,,,
58.0,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_796.png,702.6066907,20.67616209,915.4672072,201.2850852,,,741.3086028,56.95920467,767.9161673,31.15792995,779.204225,110.9806236,,,819.5187168,127.1064203,903.3728596,173.8712308,,,,,,,,,,,,,,,,,,
58.0,A_male_meet_with_a_female_face_view_3_2022-08-10_15-43-17_1022.png,949.1807602,177.9848197,1058.437732,263.9139519,981.9578519,216.0771154,990.5212362,196.883323,,,1005.87627,206.3325747,,,1028.613532,213.1242243,962.7640595,252.3976765,,,,,,,,,,,,,,,,,,
