csv_index,file_name,mouse1_topleft_x,mouse1_topleft_y,mouse1_rightdown_x,mouse1_rightdown_y,mouse1_nose_x,mouse1_nose_y,mouse1_leftear_x,mouse1_leftear_y,mouse1_rightear_x,mouse1_rightear_y,mouse1_leftHip_x,mouse1_leftHip_y,mouse1_rightHip_x,mouse1_rightHip_y,mouse1_tailBase_x,mouse1_tailBase_y,mouse1_tailEnd_x,mouse1_tailEnd_y,mouse2_topleft_x,mouse2_topleft_y,mouse2_rightdown_x,mouse2_rightdown_y,mouse2_nose_x,mouse2_nose_y,mouse2_leftear_x,mouse2_leftear_y,mouse2_rightear_x,mouse2_rightear_y,mouse2_leftHip_x,mouse2_leftHip_y,mouse2_rightHip_x,mouse2_rightHip_y,mouse2_tailBase_x,mouse2_tailBase_y,mouse2_tailEnd_x,mouse2_tailEnd_y
73.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1043.png,346.1928651,88.81071511,404.3153186,224.8027939,377.200409,91.02953822,384.1051098,93.15406153,365.5155308,96.34084649,389.416418,147.8605367,361.2664842,149.4539291,373.4824932,168.5746389,367.1089233,224.8745065,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_375.png,379.8560632,188.2264795,450.4964631,313.0422237,,,,,,,386.2296331,217.4386749,428.1889684,217.9698058,409.0682586,230.7169456,382.5117173,308.7931771,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_485.png,261.9450197,102.1832856,316.120364,226.467899,,,298.0619159,112.8059021,311.3401865,127.6775653,274.1610287,160.6076765,298.5930467,168.0435081,282.6591219,186.1019562,289.0326918,221.6877216,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_799.png,325.6807188,183.446302,,,377.7315398,219.5631982,393.6654646,195.1311802,369.7645774,192.4755261,,,354.8929143,213.1896283,,,328.8675038,198.3179652,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_897.png,159.4367701,167.5123772,240.1686558,348.6279891,,,200.8649746,185.5708253,228.4837776,195.6623111,167.4037325,239.7461697,229.5460392,247.7131321,190.0729543,293.2618704,207.5760235,337.0889659,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1043.png,119.0708273,85.71822996,197.1470588,269.4894959,,,,,,,,,143.5028453,144.1426209,152.5320694,172.8236855,190.7734889,265.7715802,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1064.png,127.5689205,95.80971566,227.4215159,274.8008042,,,162.0924243,110.6813788,177.4952182,119.7106029,139.7849296,186.1019562,,,148.8141536,223.281114,214.6743761,270.5517576,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1068.png,87.67,161.1,253.5790768,272.4564583,,,153.0632002,168.5746389,172.7150408,186.1019562,131.8179672,211.5962358,,,150.9386769,249.8376554,214.6743761,270.5517576,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_368.png,139.2537987,196.7245727,352.2372602,263.6470568,148.8141536,249.3065245,158.3745085,218.5009366,,,215.2055069,232.3103381,,,242.8243099,236.5593847,348.5193444,250.899917,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_401.png,65.95774467,187.6953487,201.3961054,311.9799621,91.98315517,247.7131321,116.4151732,222.7499832,78.70488451,229.1235531,150.4075461,262.5847952,,,,,198.2093205,260.4602719,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_414.png,35.15215673,219.5631982,222.1102077,341.1921575,55.86625897,317.2912703,63.83322136,271.0828884,163.1546859,273.7385426,,,,,199.802713,276.3941967,,,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_636.png,0.09752218,5.517475153,96.76333261,241.870693,11.78240036,66.5975202,37.27668004,18.79574582,3.815437966,25.70044656,81.36053864,68.72204351,,,82.42280029,108.5568555,84.01619277,236.0282539,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_684.png,56.92852062,118.6483412,225.8281235,313.0422237,218.9234227,280.1121125,183.8687882,240.8084313,167.4037325,254.086702,,,98.88785591,268.4272343,73.39357624,240.2773005,85.60958525,122.8973878,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_863.png,390.4786797,220.0943291,601.8687486,330.0384102,402.1635579,280.6432433,450.4964631,241.3395621,428.7200992,228.5924223,507.8585923,290.734729,,,519.5434705,310.3865696,598.6819637,300.8262147,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_102.png,363.9221384,138.3001818,534.9462645,205.2226659,533.352872,170.1680314,519.5434705,148.3916675,524.323648,169.6369006,464.8369954,156.3586299,485.5510976,183.446302,439.8738465,187.6953487,373.4824932,161.6699382,,,,,,,,,,,,,,,,,,
73.0,A_male_in_a_new_cage_top_view_1_2022-08-10_15-39-00_1046.png,112.1661266,41.10324053,296.4685234,191.9443953,123.8510048,49.60133375,140.3160604,71.37769764,158.3745085,51.72585706,185.4621806,138.3001818,196.615928,115.9926871,203.5206287,137.2379201,291.1572151,183.446302,,,,,,,,,,,,,,,,,,
