csv_index,file_name,mouse1_topleft_x,mouse1_topleft_y,mouse1_rightdown_x,mouse1_rightdown_y,mouse1_nose_x,mouse1_nose_y,mouse1_leftear_x,mouse1_leftear_y,mouse1_rightear_x,mouse1_rightear_y,mouse1_leftHip_x,mouse1_leftHip_y,mouse1_rightHip_x,mouse1_rightHip_y,mouse1_tailBase_x,mouse1_tailBase_y,mouse1_tailEnd_x,mouse1_tailEnd_y,mouse2_topleft_x,mouse2_topleft_y,mouse2_rightdown_x,mouse2_rightdown_y,mouse2_nose_x,mouse2_nose_y,mouse2_leftear_x,mouse2_leftear_y,mouse2_rightear_x,mouse2_rightear_y,mouse2_leftHip_x,mouse2_leftHip_y,mouse2_rightHip_x,mouse2_rightHip_y,mouse2_tailBase_x,mouse2_tailBase_y,mouse2_tailEnd_x,mouse2_tailEnd_y
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_140.png,194.81847003477185,166.96443035385556,330.0706688484352,251.63450603395376,,,,,312.98592573309276,199.1280629985682,253.09787277561867,201.0523829003886,287.1858253221517,213.14810799754548,248.69942728574347,220.84538760482712,212.41225199427282,202.15199427285742,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_199.png,336.66833708324805,137.27492329719774,416.9399672734709,247.23606054407853,,,362.7706074861934,157.21787500697297,380.42508228118777,156.834082076647,356.62992060097804,194.8295821789174,385.79818330575125,194.8295821789174,375.43577418695025,215.1706074861935,398.4633500065081,232.05749642053587,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_208.png,278.3767585860651,172.92839398278136,368.46218226445257,237.3788300265903,286.72721508395466,199.32085200542963,312.4591922497629,182.1662005615575,,,343.3210677030067,195.39961881031627,,,,,,,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_228.png,156.33207199836363,169.1636530987932,424.6372468807527,282.4236244630804,188.38594592968605,240.36406300040898,227.73039620294614,214.44301340861412,199.49496718331244,207.96275101066541,275.406612416426,223.23765523440167,251.79994225246995,197.77948152817456,299.47615846594977,219.99752403542732,384.64532141041866,221.38615169213062,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_367.png,256.915125635707,210.476918286722,510.1441315385229,329.52481747609363,,,484.62807601480125,232.90362595064977,503.79094628014644,246.47025976682338,385.04294933952224,249.31881759850847,414.3004838860627,290.6829181643071,359.8209367994011,279.0807923958514,269.52613190576756,285.1340754054805,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_467.png,252.24676732553593,69.10437345432226,332.120323918258,230.37773294408595,,,291.9291712378437,80.80559512077198,307.70038304914556,85.38433403373057,276.1579594265419,132.697969467636,298.03415645512183,135.24171330816856,284.2979397162461,156.60916156864198,273.6142155860093,222.7465014224883,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_503.png,246.9094156128184,164.16233988239048,415.9252389715625,237.95798106719423,403.0705143780806,215.58123825631827,382.5981752106834,187.49128451500587,387.3591843193804,197.0133027323999,333.0836804802344,187.01518360413615,332.131478658495,207.01142186066363,313.56354313457666,199.8699081976181,258.81193838456096,219.86614645414556,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_535.png,300.5682310939214,168.85126350434183,411.73727477268073,251.696983952844,,,,,,,352.61233752951887,194.34225441157326,377.3952453559939,196.46650365384255,356.15275293330103,214.52262221313148,320.74859889547963,245.32423622603613,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_628.png,226.92264452667393,80.01182803696605,282.1531248256754,209.4244240316852,,,,,,,243.70837873519397,111.41739526581003,262.6600141319102,115.20772234515329,251.28903289388046,139.5741107123598,265.9088659142044,200.76081927890067,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_630.png,223.894533182097,71.26729950352367,288.1813365811933,209.52795886870337,,,252.95569088305837,79.19306978560402,272.77011658825927,85.35755778277763,243.70895888729794,114.41871548373899,264.84434630617886,124.98640919317948,256.47825545287185,143.47987318470032,266.16530801985897,200.28122687294297,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_650.png,209.38659513936656,79.29541456702427,306.89975083210913,195.01642090778927,,,225.52678368880038,96.52265940236896,216.00633890552066,88.43028133658117,257.8962959519514,109.37525985979656,270.27287417021506,94.14254820654901,281.2213856709867,123.65592703471614,289.78978597593846,180.77859573439446,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_688.png,225.94305769910181,88.88785771397758,333.5032577771992,159.36890050019522,237.89419104111263,144.04693467710442,250.15176369958527,128.11209022109,235.74911582587993,113.40300303092285,288.15023894085044,120.75754662600642,280.48925602930507,101.75830900537385,301.94000818163215,113.09656371446103,322.3733892411535,120.78075271016564,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_742.png,311.8693188791164,168.33418434704996,407.04346492125177,258.4463842763904,390.5492943342196,204.35121701779502,371.8106788895293,179.7027854738838,380.37907919448105,190.65129697465548,333.72889975641044,199.69571951877123,351.81774484464194,206.83605310623102,338.48912214805034,225.87694267279045,317.06812138567096,246.34589895684184,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_769.png,356.9949850313318,147.24163892969366,445.8118094423473,242.1069209170865,433.3965544171516,180.030645791108,411.11276334628747,159.65689395488937,402.5175867903828,170.16210974543958,369.0919001840866,195.31095966827192,387.2372729132188,209.63625392811312,368.45522043920477,220.77814946354516,398.6975083210918,231.6017051265363,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_790.png,289.81021774298506,117.50631473251639,444.02357239814796,244.07765298722552,420.2611372468807,132.05474441696572,396.0137544394652,121.38589598170287,404.74281225013476,126.23537254318597,363.03731382138005,198.9775209654326,379.5255341304226,206.73668346380558,356.2480466353037,212.5560553375853,304.8435950835827,225.1646943974414,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_892.png,130.93198458705325,156.27687626343794,252.91776767285683,348.33959856874566,,,197.115760516585,171.84952942332777,231.5053695780083,186.12446148656008,171.81019913176402,231.54469986957204,221.12360080474843,260.0945639960367,187.38285229165388,294.48417305746005,206.19980819318738,337.9578297954858,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1022.png,107.8756708008702,79.4191803492069,258.41770393648073,279.91379720708824,,,144.8268971159746,102.00048531954849,172.19817586790379,111.58043288272373,135.24694955279938,188.22001338812547,158.51253649193922,191.6414232321166,158.51253649193922,222.43411182803695,238.57352684133207,274.4395414567024,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_539.png,192.31631998833913,194.3243447052694,309.86223416127655,272.86399139481057,,,280.34397768735505,215.40881361521335,296.15732936981306,229.6408301294255,226.57858196699803,218.57148395170492,242.39193364945598,241.76439975264327,209.71100683904288,245.98129353463204,,,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_559.png,321.18682199371494,207.84700533665554,505.22296993250154,327.42379181464884,484.2036129344167,290.99023968463524,490.742968444932,245.21475111102845,438.8952211829896,249.88571933282506,436.0926402499116,226.06378140166234,405.73134680823364,256.89217166552,398.25779765335903,242.4121701779505,327.2590806820506,224.66249093512334,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_563.png,307.0550754011788,210.65970174231572,469.57799326874795,326.80317782033876,314.84993956748906,248.46479294892055,387.3421763141746,234.04429424124655,353.82426039904044,223.52122761672766,440.34725264508444,262.495548448279,418.5216329794157,229.75711894977587,,,,,,,,,,,,,,,,,,,,,,
87.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_705.png,184.48011491474358,200.38119154316743,336.4799661577939,296.2996727347106,197.24346120232798,263.8111549117686,209.23327135127087,231.32263708882653,,,273.4367708585135,247.9536640696183,277.6912196210416,221.26666728648732,304.7649844734933,258.0096338719575,225.47753026274188,217.78575466260065,,,,,,,,,,,,,,,,,,
