csv_index,file_name,mouse1_topleft_x,mouse1_topleft_y,mouse1_rightdown_x,mouse1_rightdown_y,mouse1_nose_x,mouse1_nose_y,mouse1_leftear_x,mouse1_leftear_y,mouse1_rightear_x,mouse1_rightear_y,mouse1_leftHip_x,mouse1_leftHip_y,mouse1_rightHip_x,mouse1_rightHip_y,mouse1_tailBase_x,mouse1_tailBase_y,mouse1_tailEnd_x,mouse1_tailEnd_y,mouse2_topleft_x,mouse2_topleft_y,mouse2_rightdown_x,mouse2_rightdown_y,mouse2_nose_x,mouse2_nose_y,mouse2_leftear_x,mouse2_leftear_y,mouse2_rightear_x,mouse2_rightear_y,mouse2_leftHip_x,mouse2_leftHip_y,mouse2_rightHip_x,mouse2_rightHip_y,mouse2_tailBase_x,mouse2_tailBase_y,mouse2_tailEnd_x,mouse2_tailEnd_y
14.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1024.png,322.63422653296055,150.5307414104883,398.09041591320056,239.79590662502062,,,369.4861088278808,155.46251849416416,385.26779549564344,167.79196120335365,350.74535590991275,202.80757849745197,385.26779549564344,204.7802893309223,357.6498438270588,224.50739766562558,351.7317113266479,238.31637349991786,,,,,,,,,,,,,,,,,,
14.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_191.png,342.95985502645465,102.6979086822113,418.5269276407037,232.7796436516079,376.20050280398357,107.12999505254851,364.23386960407316,115.99416779322289,378.19494167063533,117.76700234135777,353.81846663378076,183.58348494086505,379.74617190025333,183.14027630383134,373.5412509817812,196.21493109632604,409.4411505815125,225.46670114055152,,,,,,,,,,,,,,,,,,
14.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_245.png,191.44895610718385,206.7530001643926,514.9735327963175,336.9519151734342,503.6304455038631,306.3748972546441,458.7512740424132,248.67310537563705,479.9579155022191,266.42750287687,,,387.73368403748134,302.9226532960711,311.2911392405062,271.3592799605458,202.79204339963826,242.2617951668585,,,,,,,,,,,,,,,,,,
14.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_327.png,153.96745027124763,200.34168995561404,355.183955285221,341.88369225711,,,182.5717573565674,226.97328620746345,,,175.66726943942126,267.90703600197276,247.67121486108817,271.3592799605458,224.49186256781184,287.634144336676,341.37497945092866,330.0474272562881,,,,,,,,,,,,,,,,,,
14.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_516.png,298.96169653131665,162.86018411967783,409.9266809140226,253.60488245931288,,,,,,,360.1157323688968,201.82122308071678,396.61088278809785,204.2871116225547,376.390596745027,213.16431037317116,309.81160611540344,240.78226204175576,,,,,,,,,,,,,,,,,,
14.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_522.png,316.7160940325496,154.96934078579653,410.4198586223901,251.63217162584255,,,,,,,358.14302153542644,198.3689791221437,394.6381719546275,199.84851224724648,371.4588196613512,206.25982245602503,330.0318921584743,240.28908433338816,,,,,,,,,,,,,,,,,,
14.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_534.png,307.34571757356554,163.35336182804542,406.47443695544945,247.6867499589019,399.07677132993575,215.6301989150091,,,393.65181653789233,197.87580141377614,349.26582278481,203.30075620581954,388.72003945421653,206.7530001643926,359.12937695216164,214.64384349827392,315.7297386158144,243.24815058359366,,,,,,,,,,,,,,,,,,
14.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_545.png,316.7160940325496,143.13307578497455,421.76294591484447,237.82319579155026,416.83116883116867,164.3397172447806,395.62452737136266,153.48980766069377,390.69275028768686,167.79196120335365,,,379.34966299523245,201.82122308071678,346.3067565346045,212.6711326648036,337.9227354923556,233.8777741246096,,,,,,,,,,,,,,,,,,
14.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_559.png,332.4977807003122,165.32607266151575,427.1879007068879,244.7276837086964,409.9266809140225,228.4528193325662,388.7200394542165,208.72571099786296,410.9130363307577,202.31440078908435,417.8175242479038,215.6301989150091,373.4315304948215,222.53468683215522,,,339.89544632582596,215.1370212066415,,,,,,,,,,,,,,,,,,
14.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_651.png,200.3261548578003,81.48586223902686,297.9753411145815,185.5463587045866,,,221.03961860923874,93.81530494821641,,,251.61663652802883,108.11745849087623,283.67318757192163,100.22661515699497,278.74141048824583,121.43325661680097,287.6186092388623,180.61458162091077,,,,,,,,,,,,,,,,,,
14.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_730.png,280.7141213217161,165.81925036988332,380.8291961203352,252.6185270425777,,,342.36133486766386,186.03953641295416,362.0884432023671,188.99860266315966,331.51142528357707,211.68477724806843,367.5133979944105,214.64384349827392,348.7726450764424,227.9596416241986,285.1527206970244,244.23450600032882,,,,,,,,,,,,,,,,,,
14.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_805.png,269.37103402926175,196.88944599704098,383.78826237054074,283.1955449613678,287.1254315304947,263.9616143350321,325.10011507479845,228.94599704093378,296.9889856978463,225.00057537399314,356.66348841032374,232.89141870787444,,,,,,,,,,,,,,,,,,,,,,,,
14.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_914.png,128.3222094361334,166.8056057866185,257.0415913200722,351.254068716094,,,197.36708860759484,187.02589182968933,229.9168173598552,193.4372020384679,166.79007068880475,256.5639487095184,235.34177215189862,252.6185270425777,196.3807331908597,291.0863882952491,203.28522110800583,339.91098142363967,,,,,,,,,,,,,,,,,,
14.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_133.png,134.24034193654438,201.3280453723492,294.5230971560084,287.634144336676,,,152.9810948545125,221.05515370705248,,,154.95380568798282,254.09806016768044,197.8602663159624,225.4937530823607,200.81933256616793,256.0707710011508,283.18000986355406,245.220861417064,,,,,,,,,,,,,,,,,,
