csv_index,file_name,mouse1_topleft_x,mouse1_topleft_y,mouse1_rightdown_x,mouse1_rightdown_y,mouse1_nose_x,mouse1_nose_y,mouse1_leftear_x,mouse1_leftear_y,mouse1_rightear_x,mouse1_rightear_y,mouse1_leftHip_x,mouse1_leftHip_y,mouse1_rightHip_x,mouse1_rightHip_y,mouse1_tailBase_x,mouse1_tailBase_y,mouse1_tailEnd_x,mouse1_tailEnd_y,mouse2_topleft_x,mouse2_topleft_y,mouse2_rightdown_x,mouse2_rightdown_y,mouse2_nose_x,mouse2_nose_y,mouse2_leftear_x,mouse2_leftear_y,mouse2_rightear_x,mouse2_rightear_y,mouse2_leftHip_x,mouse2_leftHip_y,mouse2_rightHip_x,mouse2_rightHip_y,mouse2_tailBase_x,mouse2_tailBase_y,mouse2_tailEnd_x,mouse2_tailEnd_y
15.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1055.png,339.2828025632904,78.48053166345852,425.24562023342514,244.26596574157554,392.79027070490486,88.12941936112668,374.36966691844736,95.14679223215813,399.80764357593625,104.79567992982629,363.8436076119002,139.88254428498334,385.77289783387346,140.75971589386228,369.9838088740528,158.30314807144077,360.33492117638457,230.23121999951272,,,,,,,,,,,,,,,,,,
15.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_114.png,151.5680782632001,190.75849759996106,324.3708852123485,313.5625228430107,204.19837479593565,202.16172851538707,191.91797227163073,211.81061621305528,220.86463536463526,209.1791013864185,169.98868204965754,254.79202504812267,225.2504934090299,263.5637411369119,188.40928583611503,268.8267707901855,305.0731098170122,296.0190906654322,,,,,,,,,,,,,,,,,,
15.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_212.png,255.07432811091343,179.35526668453502,405.9478448380887,260.93222631027515,280.51230476840226,241.63445091493875,300.6872517726176,206.54758655978173,271.740588679613,204.79324334202386,321.7393703857118,212.6877878219342,292.7927072927073,191.63566920883997,321.7393703857118,202.1617285153871,394.5446139226626,210.93344460417634,,,,,,,,,,,,,,,,,,
15.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_321.png,143.67353378328977,194.26718403547676,367.35229404741597,349.5265588070467,209.46140444920928,214.44213103969204,187.5321142272361,221.45950391072347,231.39069467118242,224.96819034623917,171.74302526741542,288.12454618552187,239.28523915109275,289.8788894032797,205.0755464048146,310.93100801637394,345.42300382544283,332.86029823834707,,,,,,,,,,,,,,,,,,
15.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_383.png,346.3001754343218,172.3378938135036,456.8237981530665,258.30071148363834,362.08926439414245,205.6704149509028,365.5979508296581,187.24981116444536,385.77289783387346,181.98678151117178,377.0011817450842,210.05627299529743,401.56198679369413,205.6704149509028,392.79027070490486,214.44213103969207,430.50864988669866,243.38879413269663,,,,,,,,,,,,,,,,,,
15.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_407.png,219.98746375575638,173.21506542238254,420.85976218903045,235.4942496527863,237.53089593333488,216.19647425744992,248.9341268487609,198.6530420798714,239.28523915109275,191.63566920883997,295.424222119344,204.79324334202386,300.6872517726176,196.0215272532346,313.8448259058015,200.40738529762925,401.56198679369413,224.09101873736026,,,,,,,,,,,,,,,,,,
15.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_466.png,252.4428132842766,73.21750201018494,343.66866060768496,226.72253356399702,301.56442338149645,83.7435613167321,288.4068492483126,88.12941936112668,304.19593820813327,91.63810579664238,273.49493189737086,144.26840232937798,293.6698789015861,148.65426037377262,284.02099120391796,159.1803196803197,271.740588679613,223.21384712848132,,,,,,,,,,,,,,,,,,
15.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_470.png,248.05695523988197,69.70881557466925,352.44037669647423,230.23121999951272,331.38825808338004,96.90113544991596,309.4589678614068,83.7435613167321,323.4937136034697,93.39244901440026,277.00361833288656,137.25102945834658,301.56442338149645,146.89991715601474,285.7753344216758,150.40860359153044,271.740588679613,221.45950391072347,,,,,,,,,,,,,,,,,,
15.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_525.png,308.58179625252785,164.44334933359326,415.5967325357569,249.5289953948491,375.2468385273263,175.8465802490193,362.9664360030214,181.98678151117178,385.77289783387346,182.86395312005072,358.5805779586267,204.79324334202386,391.035927487147,204.79324334202386,369.10663726517384,210.05627299529743,323.4937136034697,245.14313735045448,,,,,,,,,,,,,,,,,,
15.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_667.png,234.89938110669812,60.05992787700109,303.31876659925433,197.7758704709925,286.6525060305547,72.340330401306,262.96887259082376,70.58598718354818,276.1264467240076,77.60336005457958,249.81129845763985,122.33911210740484,275.24927511512874,113.56739601861557,268.2319022440973,132.86517141395194,281.3894763772812,190.75849759996106,,,,,,,,,,,,,,,,,,
