csv_index,file_name,mouse1_topleft_x,mouse1_topleft_y,mouse1_rightdown_x,mouse1_rightdown_y,mouse1_nose_x,mouse1_nose_y,mouse1_leftear_x,mouse1_leftear_y,mouse1_rightear_x,mouse1_rightear_y,mouse1_leftHip_x,mouse1_leftHip_y,mouse1_rightHip_x,mouse1_rightHip_y,mouse1_tailBase_x,mouse1_tailBase_y,mouse1_tailEnd_x,mouse1_tailEnd_y,mouse2_topleft_x,mouse2_topleft_y,mouse2_rightdown_x,mouse2_rightdown_y,mouse2_nose_x,mouse2_nose_y,mouse2_leftear_x,mouse2_leftear_y,mouse2_rightear_x,mouse2_rightear_y,mouse2_leftHip_x,mouse2_leftHip_y,mouse2_rightHip_x,mouse2_rightHip_y,mouse2_tailBase_x,mouse2_tailBase_y,mouse2_tailEnd_x,mouse2_tailEnd_y
109.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_234.png,171.3903062,192.9555314,254.4233299,322.5826259,189.9084626,300.4803102,225.7500556,249.1073603,179.1559847,245.523201,238.2946131,215.057847,205.4398195,210.8763278,,,,,,,,,,,,,,,,,,,,,,
109.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_350.png,192.895262,178.6188942,473.057047,320.7905462,451.5520912,288.5331126,439.0075337,235.9654429,412.7236988,252.0941597,372.7005867,208.4868883,348.2088315,234.1733633,323.1197164,229.9918441,200.0635806,261.054558,,,,,,,,,,,,,,,,,,
109.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_772.png,345.2220321,139.1931419,441.3969732,238.3548824,430.6444953,152.3350593,,,403.7633006,158.3086582,,,369.7137873,200.1238499,,,,,,,,,,,,,,,,,,,,,,
109.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_965.png,149.8853505,183.9951331,369.1164274,310.0380684,,,,,347.6114716,218.6420063,283.0966043,210.8763278,324.3144362,228.7971243,265.7731677,250.3020801,160.6378283,271.8070359,,,,,,,,,,,,,,,,,,
109.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1028.png,114.0437575,74.08091471,227.5421352,283.1568736,140.3275923,81.84659318,133.7566336,97.37795013,155.8589493,95.58587048,135.5487133,174.437375,156.4563092,172.0479355,155.8589493,199.5264901,220.3738166,274.1964754,,,,,,,,,,,,,,,,,,
109.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1057.png,108.0701587,75.27563447,208.426619,268.8202365,131.964554,87.82019201,148.0932708,97.97531001,160.0404685,84.23603271,148.6906307,159.5033779,164.2219876,164.282257,154.0668696,195.9423308,195.2847015,256.8730388,,,,,,,,,,,,,,,,,,
109.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_205.png,228.736855,201.3185697,443.7864127,329.1535846,409.7368994,304.6618294,430.0471354,244.9258411,388.2319436,243.1337615,357.7665896,221.0314458,326.1065158,243.7311214,314.7566781,267.0281568,239.4893329,264.0413574,,,,,,,,,,,,,,,,,,
109.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_530.png,163.6246278,112.9093071,265.1758078,287.3383928,213.205498,121.2723454,189.9084626,126.0512245,214.9975777,133.2195431,169.0008667,212.6684075,200.0635806,218.0446464,176.7665452,241.9390417,256.2154096,277.7806347,,,,,,,,,,,,,,,,,,
109.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_570.png,151.6774301,210.8763278,415.1131384,345.8796613,163.6246278,265.2360772,191.7005422,254.4835993,186.3243033,237.1601627,279.512445,267.6255167,284.2913241,234.1733633,333.2748344,284.9489533,398.9844215,268.8202365,,,,,,,,,,,,,,,,,,
109.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_617.png,2.934819325,4.189808436,120.6147162,305.8565492,8.908418152,46.00500022,28.0239344,14.94228632,,,74.61800524,82.44395306,,,78.79952442,140.3878617,114.6411174,295.1040713,,,,,,,,,,,,,,,,,,
