csv_index,file_name,mouse1_topleft_x,mouse1_topleft_y,mouse1_rightdown_x,mouse1_rightdown_y,mouse1_nose_x,mouse1_nose_y,mouse1_leftear_x,mouse1_leftear_y,mouse1_rightear_x,mouse1_rightear_y,mouse1_leftHip_x,mouse1_leftHip_y,mouse1_rightHip_x,mouse1_rightHip_y,mouse1_tailBase_x,mouse1_tailBase_y,mouse1_tailEnd_x,mouse1_tailEnd_y,mouse2_topleft_x,mouse2_topleft_y,mouse2_rightdown_x,mouse2_rightdown_y,mouse2_nose_x,mouse2_nose_y,mouse2_leftear_x,mouse2_leftear_y,mouse2_rightear_x,mouse2_rightear_y,mouse2_leftHip_x,mouse2_leftHip_y,mouse2_rightHip_x,mouse2_rightHip_y,mouse2_tailBase_x,mouse2_tailBase_y,mouse2_tailEnd_x,mouse2_tailEnd_y
25.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1080.png,337.9455884963607,111.02352210189952,400.9344044026273,234.13802591869342,,,,,,,346.66319824753555,177.50779846659367,374.14184008762317,197.135399780942,354.5142387732748,204.00506024096393,384.9370208105147,228.5395618838993,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_109.png,138.61062431544354,201.06092004381168,402.6018619934282,337.47274917853235,,,183.7541073384446,216.7630010952903,,,161.18236582694408,254.05544359255208,233.80449069003282,254.05544359255208,193.56790799561878,296.25478641840095,384.9370208105147,305.0872070098577,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_136.png,160.20098576122666,177.50779846659367,285.8176341730558,297.23616648411837,276.00383351588164,234.42784227820377,,,275.0224534501642,213.81886089813804,,,240.67415115005468,238.35336254107344,195.53066812705362,242.2788828039431,253.4320920043811,289.38512595837904,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_172.png,295.6314348302299,169.6567579408544,429.09912376779835,241.2975027382257,,,324.09145673603496,186.34021905805042,346.66319824753555,182.41469879518075,360.4025191675793,216.7630010952903,,,390.8253012048192,223.6326615553122,,,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_250.png,196.51204819277103,162.78709748083247,536.0695509309966,341.398269441402,520.367469879518,211.8561007667032,,,452.65224534501635,199.09815991237684,,,397.6949616648411,271.72028477546553,358.4397590361445,297.23616648411837,238.7113910186199,290.36650602409645,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_423.png,200.4375684556407,167.69399780941956,395.7322015334063,260.925104052574,222.02792990142382,227.55818181818188,231.841730558598,203.0236801752465,,,285.8176341730558,202.0423001095291,,,305.4452354874041,210.8747207009858,375.1232201533406,225.59542168674704,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_481.png,230.86035049288057,71.51875136911286,343.7190580503833,237.37198247535602,,,290.7245345016429,90.16497261774373,313.2962760131434,102.92291347207015,273.0596933187294,146.10363636363638,298.5755750273822,152.9732968236583,279.9293537787513,173.58227820372406,287.78039430449064,220.68852135815996,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_708.png,195.53066812705362,151.01053669222347,361.38389923329675,266.81338444687844,333.9052573932091,204.00506024096393,,,296.61281489594734,192.22849945235492,,,246.56243154435919,221.66990142387738,235.76725082146766,215.78162102957288,222.02792990142382,175.5450383351589,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_721.png,215.1582694414019,149.04777656078863,377.0859802847754,256.0182037239869,,,342.7376779846659,186.34021905805042,364.328039430449,196.1540197152246,320.16593647316535,206.94920043811612,357.4583789704271,214.80024096385546,326.0542168674698,228.5395618838993,252.4507119386637,223.6326615553122,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_755.png,283.854874041621,152.9732968236583,412.41566265060237,247.18578313253016,400.63910186199337,197.135399780942,,,380.0301204819276,181.43331872946334,,,350.5887185104052,210.8747207009858,325.0728368017524,211.8561007667032,330.9611171960569,243.26026286966052,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_935.png,135.6664841182913,172.60089813800664,294.65005476451256,304.1058269441403,271.09693318729455,245.22302300109536,275.0224534501642,214.80024096385546,234.78587075575024,207.93058050383354,,,184.73548740416203,236.3906024096386,161.18236582694408,246.20440306681274,,,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1051.png,69.91401971522451,49.928389923329746,223.00930996714123,300.1803066812706,,,,,,,144.49890470974805,154.93605695509314,,,148.42442497261771,178.4891785323111,189.6423877327491,268.7761445783133,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1073.png,90.52300109529024,168.67537787513697,250.48795180722885,301.16168674698804,,,,,,,150.38718510405255,233.44646221248635,,,163.1451259583789,258.96234392113917,216.13964950711932,269.7575246440307,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1111.png,99.35542168674696,186.34021905805042,263.2458926615553,354.15621029572844,132.7223439211391,321.77066812705374,178.84720700985758,258.96234392113917,145.48028477546546,245.22302300109536,234.78587075575024,256.0182037239869,,,,,,,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_339.png,382.97426067907986,182.41469879518075,506.6281489594742,338.45412924424977,,,,,482.09364731653875,228.5395618838993,,,456.577765607886,236.3906024096386,427.1363636363635,264.8506243154436,433.024644030668,327.6589485213582,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_373.png,123.88992332968233,185.358838992333,358.4397590361445,299.1989266155532,,,,,,,185.71686746987945,233.44646221248635,,,224.97207009857607,243.26026286966052,336.8493975903614,255.0368236582695,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_393.png,25.751916757940833,187.32159912376784,237.7300109529025,329.621708652793,52.249178532311035,307.04996714129254,83.65334063526832,248.16716319824758,59.118838992332954,242.2788828039431,150.38718510405255,249.148543263965,,,,,218.10240963855415,255.0368236582695,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_585.png,25.751916757940833,123.53189485213585,321.14731653888276,348.26792990142394,57.15607886089812,173.58227820372406,111.13198247535594,174.56365826944148,,,151.36856516976997,262.8878641840088,,,184.73548740416203,288.4037458926616,296.61281489594734,289.38512595837904,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_607.png,2.1987951807228825,3.8035268346112048,154.31270536692222,326.67756845564077,24.770536692223416,54.835290251916774,40.47261774370206,16.561467688937626,,,75.80230010952901,126.4760350492881,,,81.69058050383349,169.6567579408544,141.5547645125958,292.3292661555313,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_635.png,1.2174151150054655,1.8407667031763708,100.33680175246438,263.8692442497262,24.770536692223416,66.61185104052578,50.28641840087623,14.598707557502792,7.105695509309953,15.580087623220209,83.65334063526832,78.38841182913478,,,81.69058050383349,111.7553340635269,82.6719605695509,237.37198247535602,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_690.png,68.9326396495071,111.7553340635269,345.68181818181813,344.3424096385543,319.18455640744793,280.5527053669223,272.07831325301197,233.44646221248635,275.0224534501642,246.20440306681274,170.99616648411825,263.8692442497262,,,142.5361445783132,263.8692442497262,96.41128148959471,133.34569550931002,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_861.png,352.55147864184,185.358838992333,619.4868565169769,337.47274917853235,396.7135815991237,286.4409857612268,440.87568455640735,224.61404162102963,421.248083242059,224.61404162102963,510.55366922234384,282.5154654983571,,,523.3116100766703,310.97548740416215,599.8592552026286,298.2175465498358,,,,,,,,,,,,,,,,,,
25.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_909.png,378.06736035049283,185.358838992333,613.5985761226724,336.49136911281494,438.9129244249725,277.60856516977003,449.7081051478641,223.6326615553122,494.85158817086517,289.38512595837904,,,,,519.3860898138006,319.8079079956189,599.8592552026286,303.1244468784229,,,,,,,,,,,,,,,,,,
