csv_index,file_name,mouse1_topleft_x,mouse1_topleft_y,mouse1_rightdown_x,mouse1_rightdown_y,mouse1_nose_x,mouse1_nose_y,mouse1_leftear_x,mouse1_leftear_y,mouse1_rightear_x,mouse1_rightear_y,mouse1_leftHip_x,mouse1_leftHip_y,mouse1_rightHip_x,mouse1_rightHip_y,mouse1_tailBase_x,mouse1_tailBase_y,mouse1_tailEnd_x,mouse1_tailEnd_y,mouse2_topleft_x,mouse2_topleft_y,mouse2_rightdown_x,mouse2_rightdown_y,mouse2_nose_x,mouse2_nose_y,mouse2_leftear_x,mouse2_leftear_y,mouse2_rightear_x,mouse2_rightear_y,mouse2_leftHip_x,mouse2_leftHip_y,mouse2_rightHip_x,mouse2_rightHip_y,mouse2_tailBase_x,mouse2_tailBase_y,mouse2_tailEnd_x,mouse2_tailEnd_y
56.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1000.png,310.94862795149976,179.62329291640077,397.7338248633253,252.3298849225211,,,,,,,350.61678366305046,205.89004467134654,390.2849393746012,204.28187619655392,374.20325462667523,217.14722399489472,325.9582003828973,247.70242501595408,,,,,,,,,,,,,,,,,,
56.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1026.png,314.7010210593491,146.9238672622846,398.8618379068284,245.02214422463308,,,367.7705807275048,155.50076579451184,386.5325462667518,157.6449904275686,349.00861518825786,201.60159540523293,380.0998723675814,203.20976388002555,358.12156987874926,220.89961710274412,352.76100829610726,238.58947032546268,,,,,,,,,,,,,,,,,,
56.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_107.png,137.26643267389917,208.57032546266754,409.04690491384815,323.82239948947034,,,,,,,158.70867900446717,267.00044671346524,234.82865347798344,262.1759412890874,192.48021697511172,306.1325462667518,390.82099553286537,302.9162093171666,,,,,,,,,,,,,,,,,,
56.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_207.png,268.06413529036377,167.2940012763242,413.33535417996177,237.51735800893428,283.6097638800256,205.89004467134654,315.7731333758775,185.51991065730695,307.1962348436503,180.69540523292918,354.36917677089986,212.85877472878113,,,368.306636885769,205.89004467134654,398.32578174856417,230.5486279514997,,,,,,,,,,,,,,,,,,
56.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_258.png,266.4559668155712,18.27038927887685,541.9888321633696,345.8007019783025,534.4840459476708,36.496298659859576,,,464.26068921506067,50.96981493299296,,,486.77504786215707,247.70242501595408,457.8280153158903,252.52693044033185,293.25877472878113,294.87536694320363,,,,,,,,,,,,,,,,,,
56.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_343.png,149.05966815571156,181.2314613911934,365.09029993618384,314.70944479897895,351.15283982131467,231.6207402680281,324.3500319081047,183.37568602425017,315.7731333758775,190.34441608168476,,,246.6218889597958,232.1567964262923,220.89119336311427,239.6615826419911,176.39853222718574,300.7719846841098,,,,,,,,,,,,,,,,,,
56.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_403.png,249.83822590938098,168.36611359285257,410.1190172303766,243.95003190810468,270.7444160816848,212.3227185705169,281.4655392469688,193.56075303126994,280.92948308870456,186.59202297383536,333.4629865985961,208.03426930440332,,,356.51340140395666,205.89004467134654,399.3978940650926,235.9091895341417,,,,,,,,,,,,,,,,,,
56.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_537.png,302.3717294192725,165.1497766432674,422.9843650287173,250.38270580727507,410.65507338864074,180.69540523292918,,,389.748883216337,178.55118059987237,,,373.667198468411,202.67370772176133,352.22495213784305,219.8275047862157,312.5567964262923,243.41397574984046,,,,,,,,,,,,,,,,,,
56.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_617.png,206.41767708998088,77.77262284620292,293.79483088704535,213.39483088704532,,,226.78781110402042,89.02980216975112,,,234.29259731971922,136.20274409700062,266.9920229738354,135.66668793873646,258.4151244416082,150.14020421186984,284.68187619655396,206.96215698787492,,,,,,,,,,,,,,,,,,
56.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_780.png,283.07370772176137,90.1019144862795,440.1381620931717,242.87791959157627,426.7367581365668,95.46247606892149,,,403.6863433312062,112.08021697511168,,,393.5012763241864,197.84920229738356,379.5638162093172,196.24103382259094,299.69144862795156,220.3635609444799,,,,,,,,,,,,,,,,,,
56.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_813.png,115.8241863433312,219.29144862795152,348.47255902999365,337.2238034460753,138.33854499042758,312.56522016592214,172.64613911933634,250.38270580727507,164.06924058710916,240.7336949585195,275.56892150606257,276.11340140395663,,,297.01116783663053,261.63988513082325,,,,,,,,,,,,,,,,,,,,
56.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_832.png,115.28813018506702,140.49119336311423,370.98691767709,330.25507338864077,124.9371410338226,149.0680918953414,174.79036375239315,157.6449904275686,,,216.60274409700065,291.6590299936184,,,255.7348436502872,293.26719846841104,357.0494575622208,284.15424377791965,,,,,,,,,,,,,,,,,,
56.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_930.png,125.47319719208681,193.56075303126994,265.3838544990428,343.6564773452457,246.08583280153164,268.60861518825783,245.54977664326742,208.57032546266754,251.9824505424378,215.53905552010212,157.63656668793874,238.0534141671985,226.25175494575626,253.59904275686026,178.00670070197833,272.8970644543714,198.91289087428208,330.7911295469049,,,,,,,,,,,,,,,,,,
56.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_1009.png,124.40108487555838,175.87089980855134,303.9798978940651,288.9787492022974,,,149.59572431397578,192.48864071474156,170.50191448627953,186.59202297383536,177.47064454371412,246.63031269942567,,,205.34556477345245,256.27932354818125,295.40299936183794,274.50523292916404,,,,,,,,,,,,,,,,,,
56.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_174.png,109.39151244416084,95.46247606892149,223.03541799617108,272.8970644543714,129.2255902999362,106.18359923420547,145.84333120612638,110.47204850031909,164.06924058710916,111.0081046585833,157.10051052967458,225.1880663688577,,,174.25430759412893,221.97172941927252,,,,,,,,,,,,,,,,,,,,
