csv_index,file_name,mouse1_topleft_x,mouse1_topleft_y,mouse1_rightdown_x,mouse1_rightdown_y,mouse1_nose_x,mouse1_nose_y,mouse1_leftear_x,mouse1_leftear_y,mouse1_rightear_x,mouse1_rightear_y,mouse1_leftHip_x,mouse1_leftHip_y,mouse1_rightHip_x,mouse1_rightHip_y,mouse1_tailBase_x,mouse1_tailBase_y,mouse1_tailEnd_x,mouse1_tailEnd_y,mouse2_topleft_x,mouse2_topleft_y,mouse2_rightdown_x,mouse2_rightdown_y,mouse2_nose_x,mouse2_nose_y,mouse2_leftear_x,mouse2_leftear_y,mouse2_rightear_x,mouse2_rightear_y,mouse2_leftHip_x,mouse2_leftHip_y,mouse2_rightHip_x,mouse2_rightHip_y,mouse2_tailBase_x,mouse2_tailBase_y,mouse2_tailEnd_x,mouse2_tailEnd_y
97.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1060.png,343.67184448783945,77.62036215160663,405.70628439552627,239.86428191017222,402.2741594789651,124.70457665903888,388.0794754444641,94.73802147509235,403.06275303643736,109.72129906706562,362.8444816053513,141.26504136595668,384.1365076571027,142.8422284809012,367.5760429501849,160.19128674529128,360.47870093293443,232.74189403274067,,,,,,,,,,,,,,,,,,
97.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1082.png,331.30073930646023,149.1509769406794,402.2741594789651,234.3190811476852,392.0224432318255,186.2148741418764,388.86806900193636,173.59737722231995,380.19353986974136,199.62096461890508,346.2840168984335,199.62096461890508,364.4216687202958,207.50690019362787,349.43839112832256,214.60424221087834,381.7707269846859,230.37611336032387,,,,,,,,,,,,,,,,,,
97.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_349.png,164.11890512233765,167.28862876254175,439.338056680162,299.77234641788414,421.988998415772,283.21188171096634,385.7136947720473,242.20501672240798,412.5258757261047,231.9533004752684,330.51214574898796,259.55407498679807,352.5927653582117,250.879545854603,299.75699700756917,244.5707973948248,187.77671184650592,269.8057912339376,,,,,,,,,,,,,,,,,,
97.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_571.png,187.77671184650592,191.73502904418234,380.9821334272136,284.78906882591093,205.12577011089604,257.1882943143812,227.99498327759204,222.49017778560108,233.51513817989797,236.68486182010204,301.3341841225137,248.5137651821862,323.41480373173744,246.93657806724164,344.7068297834889,227.22173913043474,372.30760429501856,224.0673649005456,,,,,,,,,,,,,,,,,,
97.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_658.png,232.7265446224257,66.34865340609042,294.23684210526324,195.67799683154374,264.27028692131677,86.85208590036962,254.01857067417717,81.33193099806368,273.73340961098404,81.33193099806368,257.9615384615385,119.97301531420521,280.04215807076224,118.39582819926068,278.4649709558177,135.74488646365074,285.5623129730682,191.73502904418234,,,,,,,,,,,,,,,,,,
97.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_666.png,242.18966731209298,64.87398345361731,291.87106143284643,202.08926245379337,287.13950008801277,80.64585460306284,264.27028692131677,72.75991902834005,280.83075162823457,77.49148037317372,249.2870093293435,122.44131314909345,280.04215807076224,108.24662911459251,272.1562224960395,136.63599718359444,283.19653230065137,197.3577011089597,,,,,,,,,,,,,,,,,,
97.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_873.png,119.16907234641792,195.7805139940151,240.61248019714844,340.09313501144163,203.54858299595145,231.26722408026754,181.46796338672772,227.32425629290617,224.8406090477029,221.01550783312797,173.58202781200498,257.29081147685264,228.7835768350643,254.92503080443583,183.83374405914458,277.79424397113183,213.80029924309105,332.9957929941911,,,,,,,,,,,,,,,,,,
97.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_908.png,119.95766590389019,163.44817813765178,240.61248019714844,350.34485125858123,207.49155078331285,202.87785601126558,198.81702165111784,180.7972364020419,233.51513817989797,191.04895264918144,173.58202781200498,265.9653406090477,223.26342193275838,266.75393416651997,192.50827319133958,293.56611512057736,207.49155078331285,341.67032212638617,,,,,,,,,,,,,,,,,,
97.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_998.png,317.10605527195924,178.43145572962504,399.9083788065482,254.92503080443583,368.3646365076572,203.6664495687379,355.74713958810077,203.6664495687379,380.9821334272136,195.7805139940151,357.32432670304536,212.3409787009329,387.2908818869918,207.60941735609924,374.6733849674354,218.6497271607111,324.99199084668203,249.4048759021299,,,,,,,,,,,,,,,,,,
97.0,A_male_in_a_new_cage_side_view_4_2022-08-10_15-39-03_207.png,219.32045414539698,205.24363668368244,441.70383735257894,331.41860587924657,403.06275303643736,309.33798627002284,379.4049463122691,255.7136243619081,422.7775919732443,254.13643724696354,327.35777151909883,274.6398697412427,361.2672944904067,274.6398697412427,313.95168104207016,269.9083083964091,235.0923252948425,268.3311212814645,,,,,,,,,,,,,,,,,,
