csv_index,file_name,mouse1_topleft_x,mouse1_topleft_y,mouse1_rightdown_x,mouse1_rightdown_y,mouse1_nose_x,mouse1_nose_y,mouse1_leftear_x,mouse1_leftear_y,mouse1_rightear_x,mouse1_rightear_y,mouse1_leftHip_x,mouse1_leftHip_y,mouse1_rightHip_x,mouse1_rightHip_y,mouse1_tailBase_x,mouse1_tailBase_y,mouse1_tailEnd_x,mouse1_tailEnd_y,mouse2_topleft_x,mouse2_topleft_y,mouse2_rightdown_x,mouse2_rightdown_y,mouse2_nose_x,mouse2_nose_y,mouse2_leftear_x,mouse2_leftear_y,mouse2_rightear_x,mouse2_rightear_y,mouse2_leftHip_x,mouse2_leftHip_y,mouse2_rightHip_x,mouse2_rightHip_y,mouse2_tailBase_x,mouse2_tailBase_y,mouse2_tailEnd_x,mouse2_tailEnd_y
47.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1012.png,305.2713943746259,151.18833034111304,402.86086175942546,241.27091561938954,,,367.39755923169423,156.17470506028798,386.6169033767753,163.1635574766811,352.5462478468588,203.34945887094156,378.75444440833314,205.97027852708896,355.16706750300625,220.82158991192435,349.9254281907114,239.1673275049563,,,,,,,,,,,,,,,,,,
47.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1037.png,351.67264129480964,102.01109883324125,395.3529688972667,240.91454060905457,382.24887061652964,106.37913159348699,368.2711657837433,108.12634469758524,389.23772303292276,112.49437745783098,363.90313302349773,172.77322954922164,379.6280509603822,175.39404920536907,367.3975592316941,193.739786798401,356.9142806071045,233.05208164061233,,,,,,,,,,,,,,,,,,
47.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_1041.png,345.5573954304657,95.02224641684813,417.1931326984952,232.17847508856318,374.38641164808735,96.76945952094644,366.52395267964505,98.51667262504469,385.74329682472614,100.263885729143,366.52395267964516,162.28995092463194,386.6169033767751,162.28995092463197,373.51280509603816,183.2565081738113,365.65034612759587,227.81044232831746,,,,,,,,,,,,,,,,,,
47.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_179.png,318.4755923169423,161.4163443725828,419.81395235464254,231.30486853651405,345.5573954304657,172.77322954922164,337.6949364620235,177.14126230946732,363.02952647144855,175.39404920536907,362.15591991939937,209.46470473528555,378.75444440833303,205.09667197503984,384.86969027267696,217.3271637037278,408.45706717800374,223.44240956807178,,,,,,,,,,,,,,,,,,
47.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_297.png,123.66133120998407,168.40519678897593,497.5649354870162,309.9294582209367,132.39739673047546,204.2230654229907,207.5275602067015,185.0037212779096,190.05542916571872,181.50929506971303,313.23395300464756,267.1227371705288,314.10755955669663,239.1673275049563,336.82132990997434,261.88109785823394,448.6429685722642,235.67290129675973,,,,,,,,,,,,,,,,,,
47.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_435.png,227.62051090383179,172.77322954922164,320.2228054210407,240.04093405700542,292.2673957554681,212.08552439143295,278.28969092268187,191.11896714225358,284.4049367870259,199.85503266274497,240.7246091845689,186.75093438200787,257.32313367350247,191.11896714225358,241.59821573661802,213.83273749553123,312.3603464525984,234.7992947447106,,,,,,,,,,,,,,,,,,
47.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_436.png,233.73575676817572,178.88847541356563,320.2228054210407,240.04093405700544,,,280.0369040267801,191.11896714225358,287.02575644317324,199.855032662745,238.1037895284214,196.36060645454842,259.94395332964996,198.98142611069585,243.34542884071627,213.83273749553123,311.4867399005492,235.67290129675973,,,,,,,,,,,,,,,,,,
47.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_488.png,250.33428125710938,128.21929539471546,348.17821508661314,231.30486853651405,326.3380512853846,164.91077058077937,297.50903506776297,136.95536091520688,319.3491988689915,143.07060677955087,277.4160843706328,157.0483116123371,294.88821541161565,174.52044265331992,277.4160843706328,193.73978679840098,279.16329747473105,221.6951964639735,,,,,,,,,,,,,,,,,,
47.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_519.png,282.65772368292755,185.87732782995874,409.3306737300529,243.535360265202,,,,,,,366.52395267964494,192.8661802463519,393.60575579316844,195.4869999024993,377.0072313042348,207.71749163118724,312.3603464525984,240.04093405700544,,,,,,,,,,,,,,,,,,
47.0,A_male_in_a_new_cage_face_view_3_2022-08-10_15-39-01_539.png,309.73952679645095,136.95536091520688,443.40132925996943,243.535360265202,418.0667392505443,148.31224609184574,394.4793623452175,150.059459195944,391.8585426890701,156.17470506028798,356.9142806071045,202.4758523188924,371.7655919919399,204.2230654229907,355.16706750300625,216.45355715167864,325.4644447333354,244.40896681725113,,,,,,,,,,,,,,,,,,
